source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
TF,TF:M04662_1,Factor: FOXN4; motif: NNWANNCGWMCGCGTCNNNNMT; match class: 1,0.0004278564937322791,True,Factor: FOXN4; motif: NNWANNCGWMCGCGTCNNNNMT; match class: 1,12829,109,89,21760,0.8165137614678899,0.006937407436277184,query_1,['TF:M04662'],"['ENSMUSG00000026457', 'ENSMUSG00000046230', 'ENSMUSG00000028542', 'ENSMUSG00000028792', 'ENSMUSG00000030972', 'ENSMUSG00000032232', 'ENSMUSG00000005615', 'ENSMUSG00000102758', 'ENSMUSG00000027690', 'ENSMUSG00000025612', 'ENSMUSG00000070565', 'ENSMUSG00000025077', 'ENSMUSG00000021620', 'ENSMUSG00000029246', 'ENSMUSG00000021573', 'ENSMUSG00000033917', 'ENSMUSG00000030545', 'ENSMUSG00000027598', 'ENSMUSG00000022383', 'ENSMUSG00000031446', 'ENSMUSG00000018736', 'ENSMUSG00000020044', 'ENSMUSG00000032051', 'ENSMUSG00000019578', 'ENSMUSG00000054676', 'ENSMUSG00000021102', 'ENSMUSG00000028088', 'ENSMUSG00000047963', 'ENSMUSG00000025981', 'ENSMUSG00000029131', 'ENSMUSG00000026131', 'ENSMUSG00000116564', 'ENSMUSG00000028527', 'ENSMUSG00000025278', 'ENSMUSG00000030556', 'ENSMUSG00000028976', 'ENSMUSG00000001472', 'ENSMUSG00000041471', 'ENSMUSG00000021051', 'ENSMUSG00000035757', 'ENSMUSG00000031545', 'ENSMUSG00000033377', 'ENSMUSG00000033543', 'ENSMUSG00000018846', 'ENSMUSG00000030662', 'ENSMUSG00000078566', 'ENSMUSG00000040350', 'ENSMUSG00000015112', 'ENSMUSG00000060512', 'ENSMUSG00000008435', 'ENSMUSG00000059970', 'ENSMUSG00000023150', 'ENSMUSG00000031402', 'ENSMUSG00000048787', 'ENSMUSG00000095061', 'ENSMUSG00000034647', 'ENSMUSG00000056501', 'ENSMUSG00000025078', 'ENSMUSG00000051177', 'ENSMUSG00000035354', 'ENSMUSG00000036391', 'ENSMUSG00000028826', 'ENSMUSG00000037458', 'ENSMUSG00000048960', 'ENSMUSG00000038578', 'ENSMUSG00000048486', 'ENSMUSG00000041417', 'ENSMUSG00000041058', 'ENSMUSG00000029650', 'ENSMUSG00000020572', 'ENSMUSG00000014606', 'ENSMUSG00000039456', 'ENSMUSG00000040022', 'ENSMUSG00000042246', 'ENSMUSG00000020733', 'ENSMUSG00000027227', 'ENSMUSG00000025732', 'ENSMUSG00000026107', 'ENSMUSG00000026773', 'ENSMUSG00000031770', 'ENSMUSG00000026849', 'ENSMUSG00000039633', 'ENSMUSG00000067825', 'ENSMUSG00000000811', 'ENSMUSG00000027765', 'ENSMUSG00000050069', 'ENSMUSG00000037260', 'ENSMUSG00000022299', 'ENSMUSG00000038780']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]"
GO:CC,GO:0005739,mitochondrion,0.0005481144129703516,True,"""A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."" [GOC:giardia, ISBN:0198506732]",1853,106,23,25413,0.2169811320754717,0.0124123043712898,query_1,"['GO:0005737', 'GO:0043231']","['ENSMUSG00000046230', 'ENSMUSG00000025479', 'ENSMUSG00000028792', 'ENSMUSG00000030972', 'ENSMUSG00000021573', 'ENSMUSG00000032051', 'ENSMUSG00000054676', 'ENSMUSG00000021102', 'ENSMUSG00000025981', 'ENSMUSG00000021417', 'ENSMUSG00000028527', 'ENSMUSG00000035757', 'ENSMUSG00000078566', 'ENSMUSG00000015112', 'ENSMUSG00000008435', 'ENSMUSG00000041798', 'ENSMUSG00000059970', 'ENSMUSG00000048486', 'ENSMUSG00000014606', 'ENSMUSG00000027227', 'ENSMUSG00000025176', 'ENSMUSG00000022299', 'ENSMUSG00000038780']","[['IDA', 'ISS', 'IEA'], ['ISS', 'IEA'], ['HDA', 'IEA'], ['IEA'], ['IEA'], ['HDA', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'HDA', 'ISS', 'IEA'], ['IEA'], ['IDA', 'HDA', 'IEA'], ['IDA', 'HDA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'HDA', 'ISS', 'ISO', 'IEA'], ['IDA', 'IMP', 'HDA', 'TAS', 'IEA'], ['HDA', 'ISS', 'IEA'], ['IDA', 'HDA', 'IEA'], ['HDA'], ['HDA'], ['IMP', 'HDA', 'ISO', 'IEA'], ['IDA', 'IEA'], ['HDA', 'IEA'], ['IDA', 'HDA', 'ISS', 'ISO', 'IEA'], ['IEA']]"
GO:BP,GO:0072521,purine-containing compound metabolic process,0.0005569296945189786,True,"""The chemical reactions and pathways involving a purine-containing compound, i.e. any compound that contains purine or a formal derivative thereof."" [GOC:mah]",514,106,13,24936,0.12264150943396226,0.02529182879377432,query_1,['GO:0008152'],"['ENSMUSG00000028792', 'ENSMUSG00000021620', 'ENSMUSG00000029246', 'ENSMUSG00000022383', 'ENSMUSG00000028527', 'ENSMUSG00000031545', 'ENSMUSG00000018846', 'ENSMUSG00000015112', 'ENSMUSG00000041798', 'ENSMUSG00000048486', 'ENSMUSG00000020572', 'ENSMUSG00000014606', 'ENSMUSG00000026773']","[['IEA'], ['IDA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IMP', 'IEA'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IMP', 'IEA'], ['IMP']]"
GO:BP,GO:0055086,nucleobase-containing small molecule metabolic process,0.0005626354615449219,True,"""The cellular chemical reactions and pathways involving a nucleobase-containing small molecule: a nucleobase, a nucleoside, or a nucleotide."" [GOC:vw]",606,106,14,24936,0.1320754716981132,0.0231023102310231,query_1,"['GO:0006139', 'GO:0044281']","['ENSMUSG00000028792', 'ENSMUSG00000021620', 'ENSMUSG00000029246', 'ENSMUSG00000022383', 'ENSMUSG00000036820', 'ENSMUSG00000028527', 'ENSMUSG00000031545', 'ENSMUSG00000018846', 'ENSMUSG00000015112', 'ENSMUSG00000041798', 'ENSMUSG00000048486', 'ENSMUSG00000020572', 'ENSMUSG00000014606', 'ENSMUSG00000026773']","[['IEA'], ['IDA'], ['IDA', 'IEA'], ['IEA'], ['IMP'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IMP', 'IEA'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IMP', 'IEA'], ['IMP']]"
GO:CC,GO:0005829,cytosol,0.000783399050894062,True,"""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."" [GOC:hjd, GOC:jl]",3640,106,34,25413,0.32075471698113206,0.00934065934065934,query_1,"['GO:0005737', 'GO:0110165']","['ENSMUSG00000003464', 'ENSMUSG00000030244', 'ENSMUSG00000005615', 'ENSMUSG00000021620', 'ENSMUSG00000021573', 'ENSMUSG00000027598', 'ENSMUSG00000036585', 'ENSMUSG00000019578', 'ENSMUSG00000054676', 'ENSMUSG00000028088', 'ENSMUSG00000034574', 'ENSMUSG00000029131', 'ENSMUSG00000026131', 'ENSMUSG00000025278', 'ENSMUSG00000001472', 'ENSMUSG00000021051', 'ENSMUSG00000018846', 'ENSMUSG00000030662', 'ENSMUSG00000041798', 'ENSMUSG00000059970', 'ENSMUSG00000023150', 'ENSMUSG00000048787', 'ENSMUSG00000034647', 'ENSMUSG00000025078', 'ENSMUSG00000051177', 'ENSMUSG00000036391', 'ENSMUSG00000047638', 'ENSMUSG00000041417', 'ENSMUSG00000041058', 'ENSMUSG00000020572', 'ENSMUSG00000027227', 'ENSMUSG00000026107', 'ENSMUSG00000000811', 'ENSMUSG00000038780']","[['IEA'], ['IDA', 'ISS'], ['IEA'], ['TAS', 'IEA'], ['IEA'], ['TAS'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IEP'], ['IEA'], ['IEA'], ['IDA', 'TAS'], ['TAS'], ['TAS'], ['IDA'], ['IEA'], ['IEA'], ['TAS']]"
TF,TF:M00716_1,Factor: ZF5; motif: GSGCGCGR; match class: 1,0.0011167439548248634,True,Factor: ZF5; motif: GSGCGCGR; match class: 1,12103,109,85,21760,0.7798165137614679,0.007023052135834091,query_1,['TF:M00716'],"['ENSMUSG00000026457', 'ENSMUSG00000003464', 'ENSMUSG00000046230', 'ENSMUSG00000032232', 'ENSMUSG00000005615', 'ENSMUSG00000025612', 'ENSMUSG00000070565', 'ENSMUSG00000025077', 'ENSMUSG00000021620', 'ENSMUSG00000029246', 'ENSMUSG00000021573', 'ENSMUSG00000030545', 'ENSMUSG00000027598', 'ENSMUSG00000022383', 'ENSMUSG00000031446', 'ENSMUSG00000018736', 'ENSMUSG00000036585', 'ENSMUSG00000036820', 'ENSMUSG00000020044', 'ENSMUSG00000032051', 'ENSMUSG00000019578', 'ENSMUSG00000054676', 'ENSMUSG00000021102', 'ENSMUSG00000047963', 'ENSMUSG00000025981', 'ENSMUSG00000021417', 'ENSMUSG00000029131', 'ENSMUSG00000026131', 'ENSMUSG00000116564', 'ENSMUSG00000028527', 'ENSMUSG00000025278', 'ENSMUSG00000030556', 'ENSMUSG00000028976', 'ENSMUSG00000001472', 'ENSMUSG00000041471', 'ENSMUSG00000021051', 'ENSMUSG00000035757', 'ENSMUSG00000031545', 'ENSMUSG00000033543', 'ENSMUSG00000018846', 'ENSMUSG00000030662', 'ENSMUSG00000078566', 'ENSMUSG00000040350', 'ENSMUSG00000015112', 'ENSMUSG00000060512', 'ENSMUSG00000008435', 'ENSMUSG00000059970', 'ENSMUSG00000023150', 'ENSMUSG00000048787', 'ENSMUSG00000034647', 'ENSMUSG00000056501', 'ENSMUSG00000025078', 'ENSMUSG00000051177', 'ENSMUSG00000035354', 'ENSMUSG00000036391', 'ENSMUSG00000028826', 'ENSMUSG00000037458', 'ENSMUSG00000048960', 'ENSMUSG00000038578', 'ENSMUSG00000048486', 'ENSMUSG00000041417', 'ENSMUSG00000041058', 'ENSMUSG00000029650', 'ENSMUSG00000020572', 'ENSMUSG00000014606', 'ENSMUSG00000039456', 'ENSMUSG00000040022', 'ENSMUSG00000042246', 'ENSMUSG00000020733', 'ENSMUSG00000027227', 'ENSMUSG00000025732', 'ENSMUSG00000026107', 'ENSMUSG00000026773', 'ENSMUSG00000031770', 'ENSMUSG00000026848', 'ENSMUSG00000026849', 'ENSMUSG00000039633', 'ENSMUSG00000067825', 'ENSMUSG00000000811', 'ENSMUSG00000027765', 'ENSMUSG00000050069', 'ENSMUSG00000037260', 'ENSMUSG00000022025', 'ENSMUSG00000022299', 'ENSMUSG00000038780']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]"
REAC,REAC:R-MMU-1430728,Metabolism,0.0015520913372327404,True,Metabolism,1740,70,31,8514,0.44285714285714284,0.017816091954022988,query_1,['REAC:0000000'],"['ENSMUSG00000026457', 'ENSMUSG00000025479', 'ENSMUSG00000028792', 'ENSMUSG00000030972', 'ENSMUSG00000005615', 'ENSMUSG00000027690', 'ENSMUSG00000021620', 'ENSMUSG00000029246', 'ENSMUSG00000033917', 'ENSMUSG00000022383', 'ENSMUSG00000032051', 'ENSMUSG00000021102', 'ENSMUSG00000021417', 'ENSMUSG00000028527', 'ENSMUSG00000031545', 'ENSMUSG00000018846', 'ENSMUSG00000015112', 'ENSMUSG00000041798', 'ENSMUSG00000051177', 'ENSMUSG00000037458', 'ENSMUSG00000047638', 'ENSMUSG00000048486', 'ENSMUSG00000041417', 'ENSMUSG00000020572', 'ENSMUSG00000014606', 'ENSMUSG00000027227', 'ENSMUSG00000025176', 'ENSMUSG00000026773', 'ENSMUSG00000037260', 'ENSMUSG00000025194', 'ENSMUSG00000022299']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
TF,TF:M01240_1,Factor: BEN; motif: CAGCGRNV; match class: 1,0.0023243081437862457,True,Factor: BEN; motif: CAGCGRNV; match class: 1,12037,109,84,21760,0.7706422018348624,0.006978483010716956,query_1,['TF:M01240'],"['ENSMUSG00000020014', 'ENSMUSG00000026457', 'ENSMUSG00000003464', 'ENSMUSG00000046230', 'ENSMUSG00000032232', 'ENSMUSG00000005615', 'ENSMUSG00000025612', 'ENSMUSG00000070565', 'ENSMUSG00000025077', 'ENSMUSG00000021620', 'ENSMUSG00000029246', 'ENSMUSG00000021573', 'ENSMUSG00000033917', 'ENSMUSG00000030545', 'ENSMUSG00000027598', 'ENSMUSG00000022383', 'ENSMUSG00000018736', 'ENSMUSG00000036585', 'ENSMUSG00000036820', 'ENSMUSG00000020044', 'ENSMUSG00000032051', 'ENSMUSG00000019578', 'ENSMUSG00000021102', 'ENSMUSG00000028088', 'ENSMUSG00000047963', 'ENSMUSG00000025981', 'ENSMUSG00000021417', 'ENSMUSG00000029131', 'ENSMUSG00000026131', 'ENSMUSG00000116564', 'ENSMUSG00000028527', 'ENSMUSG00000025278', 'ENSMUSG00000030556', 'ENSMUSG00000001472', 'ENSMUSG00000041471', 'ENSMUSG00000021051', 'ENSMUSG00000035757', 'ENSMUSG00000031545', 'ENSMUSG00000033543', 'ENSMUSG00000018846', 'ENSMUSG00000030662', 'ENSMUSG00000078566', 'ENSMUSG00000040350', 'ENSMUSG00000015112', 'ENSMUSG00000060512', 'ENSMUSG00000059970', 'ENSMUSG00000023150', 'ENSMUSG00000031402', 'ENSMUSG00000048787', 'ENSMUSG00000034647', 'ENSMUSG00000056501', 'ENSMUSG00000025078', 'ENSMUSG00000051177', 'ENSMUSG00000035354', 'ENSMUSG00000036391', 'ENSMUSG00000028826', 'ENSMUSG00000037458', 'ENSMUSG00000048960', 'ENSMUSG00000038578', 'ENSMUSG00000048486', 'ENSMUSG00000041417', 'ENSMUSG00000041058', 'ENSMUSG00000029650', 'ENSMUSG00000020572', 'ENSMUSG00000014606', 'ENSMUSG00000039456', 'ENSMUSG00000040022', 'ENSMUSG00000042246', 'ENSMUSG00000020733', 'ENSMUSG00000027227', 'ENSMUSG00000025732', 'ENSMUSG00000026107', 'ENSMUSG00000026773', 'ENSMUSG00000031770', 'ENSMUSG00000026848', 'ENSMUSG00000026849', 'ENSMUSG00000039633', 'ENSMUSG00000067825', 'ENSMUSG00000027765', 'ENSMUSG00000050069', 'ENSMUSG00000022025', 'ENSMUSG00000022299', 'ENSMUSG00000030800', 'ENSMUSG00000038780']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]"
GO:CC,GO:0043227,membrane-bounded organelle,0.0024924004981274153,True,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",14197,106,81,25413,0.7641509433962265,0.005705430724801014,query_1,['GO:0043226'],"['ENSMUSG00000020014', 'ENSMUSG00000003464', 'ENSMUSG00000046230', 'ENSMUSG00000025479', 'ENSMUSG00000090264', 'ENSMUSG00000028792', 'ENSMUSG00000030972', 'ENSMUSG00000005615', 'ENSMUSG00000102758', 'ENSMUSG00000025612', 'ENSMUSG00000025077', 'ENSMUSG00000021620', 'ENSMUSG00000021573', 'ENSMUSG00000033917', 'ENSMUSG00000030545', 'ENSMUSG00000034774', 'ENSMUSG00000027598', 'ENSMUSG00000022383', 'ENSMUSG00000031446', 'ENSMUSG00000018736', 'ENSMUSG00000036585', 'ENSMUSG00000032051', 'ENSMUSG00000019578', 'ENSMUSG00000054676', 'ENSMUSG00000021102', 'ENSMUSG00000028088', 'ENSMUSG00000047963', 'ENSMUSG00000025981', 'ENSMUSG00000021417', 'ENSMUSG00000034574', 'ENSMUSG00000029131', 'ENSMUSG00000026131', 'ENSMUSG00000028527', 'ENSMUSG00000025278', 'ENSMUSG00000001472', 'ENSMUSG00000041471', 'ENSMUSG00000035757', 'ENSMUSG00000031545', 'ENSMUSG00000033543', 'ENSMUSG00000030662', 'ENSMUSG00000078566', 'ENSMUSG00000040350', 'ENSMUSG00000015112', 'ENSMUSG00000008435', 'ENSMUSG00000041798', 'ENSMUSG00000059970', 'ENSMUSG00000023150', 'ENSMUSG00000048787', 'ENSMUSG00000034647', 'ENSMUSG00000056501', 'ENSMUSG00000051177', 'ENSMUSG00000035354', 'ENSMUSG00000036391', 'ENSMUSG00000028826', 'ENSMUSG00000037458', 'ENSMUSG00000047638', 'ENSMUSG00000048486', 'ENSMUSG00000041417', 'ENSMUSG00000041058', 'ENSMUSG00000029650', 'ENSMUSG00000020572', 'ENSMUSG00000094786', 'ENSMUSG00000014606', 'ENSMUSG00000039456', 'ENSMUSG00000040022', 'ENSMUSG00000020733', 'ENSMUSG00000027227', 'ENSMUSG00000025176', 'ENSMUSG00000025732', 'ENSMUSG00000026107', 'ENSMUSG00000078866', 'ENSMUSG00000026773', 'ENSMUSG00000031770', 'ENSMUSG00000026848', 'ENSMUSG00000026849', 'ENSMUSG00000067825', 'ENSMUSG00000000811', 'ENSMUSG00000027765', 'ENSMUSG00000037260', 'ENSMUSG00000022299', 'ENSMUSG00000038780']","[['ISS', 'IEA'], ['IEA'], ['IDA', 'ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IDA', 'HDA', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['ISS', 'ISO', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['TAS', 'IEA'], ['NAS', 'IEA'], ['IDA', 'ISS'], ['IEA'], ['HDA', 'ISS', 'IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'HDA', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'HDA', 'ISS', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'ISO', 'IEA'], ['IDA', 'HDA', 'IEA'], ['IDA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'NAS', 'IEA'], ['ISO', 'IEA'], ['IDA', 'IEA'], ['IDA', 'HDA', 'ISS', 'ISO', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IMP', 'HDA', 'TAS', 'IEA'], ['HDA', 'ISS', 'IEA'], ['IDA', 'HDA', 'IEA'], ['IDA', 'HDA', 'TAS'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['EXP', 'IDA', 'IPI', 'ISO', 'TAS', 'NAS', 'IEA'], ['IDA', 'NAS', 'IEA'], ['IPI', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'HDA', 'IEA'], ['IDA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'HDA', 'ISO', 'IEA'], ['IDA', 'ISO', 'IEA'], ['IEA'], ['IDA'], ['IDA', 'IEA'], ['HDA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'ISS', 'ISO', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'ISS', 'ISO', 'IEA'], ['IDA', 'ISS', 'ISO', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['ISO', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IDA', 'HDA', 'ISS', 'ISO', 'IEA'], ['IEA']]"
TF,TF:M02933,Factor: ZF5; motif: GYCGCGCARNGCNN,0.003056831116822572,True,Factor: ZF5; motif: GYCGCGCARNGCNN,9551,109,72,21760,0.6605504587155964,0.007538477646319757,query_1,['TF:M00000'],"['ENSMUSG00000026457', 'ENSMUSG00000046230', 'ENSMUSG00000030244', 'ENSMUSG00000032232', 'ENSMUSG00000005615', 'ENSMUSG00000025612', 'ENSMUSG00000070565', 'ENSMUSG00000025077', 'ENSMUSG00000021573', 'ENSMUSG00000033917', 'ENSMUSG00000027598', 'ENSMUSG00000022383', 'ENSMUSG00000031446', 'ENSMUSG00000018736', 'ENSMUSG00000020044', 'ENSMUSG00000032051', 'ENSMUSG00000054676', 'ENSMUSG00000047963', 'ENSMUSG00000025981', 'ENSMUSG00000034574', 'ENSMUSG00000029131', 'ENSMUSG00000026131', 'ENSMUSG00000116564', 'ENSMUSG00000028527', 'ENSMUSG00000025278', 'ENSMUSG00000001472', 'ENSMUSG00000041471', 'ENSMUSG00000021051', 'ENSMUSG00000035757', 'ENSMUSG00000031545', 'ENSMUSG00000018846', 'ENSMUSG00000030662', 'ENSMUSG00000078566', 'ENSMUSG00000040350', 'ENSMUSG00000015112', 'ENSMUSG00000002831', 'ENSMUSG00000008435', 'ENSMUSG00000059970', 'ENSMUSG00000023150', 'ENSMUSG00000034647', 'ENSMUSG00000056501', 'ENSMUSG00000025078', 'ENSMUSG00000051177', 'ENSMUSG00000035354', 'ENSMUSG00000036391', 'ENSMUSG00000028826', 'ENSMUSG00000037458', 'ENSMUSG00000048960', 'ENSMUSG00000038578', 'ENSMUSG00000048486', 'ENSMUSG00000041417', 'ENSMUSG00000041058', 'ENSMUSG00000029650', 'ENSMUSG00000020572', 'ENSMUSG00000014606', 'ENSMUSG00000039456', 'ENSMUSG00000040022', 'ENSMUSG00000020733', 'ENSMUSG00000027227', 'ENSMUSG00000025732', 'ENSMUSG00000026107', 'ENSMUSG00000026773', 'ENSMUSG00000031770', 'ENSMUSG00000026849', 'ENSMUSG00000039633', 'ENSMUSG00000027765', 'ENSMUSG00000050069', 'ENSMUSG00000037260', 'ENSMUSG00000022025', 'ENSMUSG00000022299', 'ENSMUSG00000030800', 'ENSMUSG00000038780']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]"
WP,WP:WP431,Nuclear receptors in lipid metabolism and toxicity,0.0031572422591174517,True,Nuclear receptors in lipid metabolism and toxicity,30,38,4,4801,0.10526315789473684,0.13333333333333333,query_1,['WP:000000'],"['ENSMUSG00000025479', 'ENSMUSG00000022383', 'ENSMUSG00000047638', 'ENSMUSG00000025194']","[['WP'], ['WP'], ['WP'], ['WP']]"
TF,TF:M07356,Factor: HIF2A; motif: ACGTGNNN,0.0037394523359739625,True,Factor: HIF2A; motif: ACGTGNNN,1584,109,23,21760,0.21100917431192662,0.01452020202020202,query_1,['TF:M00000'],"['ENSMUSG00000025612', 'ENSMUSG00000021573', 'ENSMUSG00000027598', 'ENSMUSG00000018736', 'ENSMUSG00000032051', 'ENSMUSG00000021417', 'ENSMUSG00000034574', 'ENSMUSG00000029131', 'ENSMUSG00000026131', 'ENSMUSG00000028527', 'ENSMUSG00000018846', 'ENSMUSG00000030662', 'ENSMUSG00000078566', 'ENSMUSG00000008435', 'ENSMUSG00000023150', 'ENSMUSG00000095061', 'ENSMUSG00000028826', 'ENSMUSG00000048960', 'ENSMUSG00000047638', 'ENSMUSG00000025176', 'ENSMUSG00000025732', 'ENSMUSG00000026848', 'ENSMUSG00000022299']","[['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF'], ['TF']]"
