source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
GO:BP,GO:0002682,regulation of immune system process,2.001417548452411e-06,True,"""Any process that modulates the frequency, rate, or extent of an immune system process."" [GOC:add]",1395,152,30,24936,0.19736842105263158,0.021505376344086023,query_1,"['GO:0002376', 'GO:0050789']","['ENSMUSG00000024737', 'ENSMUSG00000028859', 'ENSMUSG00000030247', 'ENSMUSG00000002699', 'ENSMUSG00000038147', 'ENSMUSG00000037849', 'ENSMUSG00000036896', 'ENSMUSG00000016757', 'ENSMUSG00000027995', 'ENSMUSG00000032498', 'ENSMUSG00000050335', 'ENSMUSG00000030805', 'ENSMUSG00000016496', 'ENSMUSG00000027951', 'ENSMUSG00000034652', 'ENSMUSG00000033728', 'ENSMUSG00000020160', 'ENSMUSG00000030124', 'ENSMUSG00000024659', 'ENSMUSG00000063193', 'ENSMUSG00000059089', 'ENSMUSG00000024673', 'ENSMUSG00000049625', 'ENSMUSG00000052013', 'ENSMUSG00000042626', 'ENSMUSG00000028874', 'ENSMUSG00000022414', 'ENSMUSG00000030579', 'ENSMUSG00000034028', 'ENSMUSG00000104213']","[['IDA'], ['IGI'], ['IDA', 'IMP'], ['IEA'], ['IEA'], ['IEA'], ['ISO', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['IMP'], ['IEA'], ['IEA'], ['IDA', 'ISS', 'IEA'], ['IMP'], ['IDA'], ['ISS', 'IEA'], ['IDA'], ['IDA', 'IMP'], ['IMP', 'ISS', 'IEA'], ['IDA'], ['IEA'], ['IEA'], ['IMP'], ['IEA'], ['IDA'], ['IDA', 'IMP'], ['IEA'], ['IDA', 'IMP', 'IGI', 'ISS'], ['IMP', 'IEA'], ['IDA', 'IMP']]"
GO:BP,GO:0009607,response to biotic stimulus,3.3262969489821603e-06,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a biotic stimulus, a stimulus caused or produced by a living organism."" [GOC:hb]",1606,152,32,24936,0.21052631578947367,0.019925280199252802,query_1,['GO:0050896'],"['ENSMUSG00000024737', 'ENSMUSG00000021624', 'ENSMUSG00000030247', 'ENSMUSG00000032080', 'ENSMUSG00000069516', 'ENSMUSG00000037849', 'ENSMUSG00000036896', 'ENSMUSG00000016757', 'ENSMUSG00000038871', 'ENSMUSG00000027995', 'ENSMUSG00000032498', 'ENSMUSG00000050335', 'ENSMUSG00000030805', 'ENSMUSG00000016496', 'ENSMUSG00000027951', 'ENSMUSG00000033728', 'ENSMUSG00000004707', 'ENSMUSG00000030124', 'ENSMUSG00000024659', 'ENSMUSG00000063193', 'ENSMUSG00000059089', 'ENSMUSG00000024673', 'ENSMUSG00000049625', 'ENSMUSG00000051113', 'ENSMUSG00000042626', 'ENSMUSG00000075602', 'ENSMUSG00000028874', 'ENSMUSG00000007836', 'ENSMUSG00000022414', 'ENSMUSG00000030579', 'ENSMUSG00000034028', 'ENSMUSG00000015568']","[['IDA', 'IEA'], ['IMP', 'IGI', 'ISO', 'IEA'], ['IDA', 'IMP'], ['IMP', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IMP'], ['IEA'], ['IEP'], ['IEA'], ['IDA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IMP'], ['IEA'], ['IMP'], ['ISS'], ['IEP'], ['IMP', 'IGI'], ['IDA'], ['IEA'], ['IEP'], ['IMP', 'IGI', 'IEA'], ['IDA'], ['IEA'], ['ISS'], ['IMP', 'IEA'], ['IEP']]"
GO:BP,GO:0140546,defense response to symbiont,3.986367043314947e-06,True,"""Reactions triggered in response to the presence of a symbiont that act to protect or prevent damage to the host."" [GOC:pg]",860,152,23,24936,0.1513157894736842,0.026744186046511628,query_1,['GO:0098542'],"['ENSMUSG00000024737', 'ENSMUSG00000021624', 'ENSMUSG00000030247', 'ENSMUSG00000032080', 'ENSMUSG00000037849', 'ENSMUSG00000036896', 'ENSMUSG00000016757', 'ENSMUSG00000027995', 'ENSMUSG00000050335', 'ENSMUSG00000030805', 'ENSMUSG00000016496', 'ENSMUSG00000027951', 'ENSMUSG00000033728', 'ENSMUSG00000004707', 'ENSMUSG00000030124', 'ENSMUSG00000024659', 'ENSMUSG00000059089', 'ENSMUSG00000049625', 'ENSMUSG00000051113', 'ENSMUSG00000028874', 'ENSMUSG00000022414', 'ENSMUSG00000030579', 'ENSMUSG00000034028']","[['IDA', 'IEA'], ['IEA'], ['IDA', 'IMP'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['IEA'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IMP'], ['IEA'], ['ISS'], ['IMP'], ['IDA'], ['IMP', 'IEA'], ['IEA'], ['ISS'], ['IMP', 'IEA']]"
GO:BP,GO:0044419,biological process involved in interspecies interaction between organisms,1.0766707446997967e-05,True,"""Any process evolved to enable an interaction with an organism of a different species."" [GOC:cc]",1686,152,32,24936,0.21052631578947367,0.018979833926453145,query_1,['GO:0008150'],"['ENSMUSG00000024737', 'ENSMUSG00000021624', 'ENSMUSG00000030247', 'ENSMUSG00000032080', 'ENSMUSG00000069516', 'ENSMUSG00000037849', 'ENSMUSG00000036896', 'ENSMUSG00000016757', 'ENSMUSG00000038871', 'ENSMUSG00000027995', 'ENSMUSG00000032498', 'ENSMUSG00000050335', 'ENSMUSG00000030805', 'ENSMUSG00000016496', 'ENSMUSG00000027951', 'ENSMUSG00000033728', 'ENSMUSG00000004707', 'ENSMUSG00000030124', 'ENSMUSG00000024659', 'ENSMUSG00000063193', 'ENSMUSG00000059089', 'ENSMUSG00000024673', 'ENSMUSG00000049625', 'ENSMUSG00000051113', 'ENSMUSG00000042626', 'ENSMUSG00000075602', 'ENSMUSG00000028874', 'ENSMUSG00000007836', 'ENSMUSG00000022414', 'ENSMUSG00000030579', 'ENSMUSG00000034028', 'ENSMUSG00000015568']","[['IDA', 'IEA'], ['IMP', 'IGI', 'ISO', 'IEA'], ['IDA', 'IMP'], ['IMP', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IMP'], ['IEA'], ['IEP'], ['IEA'], ['IDA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA', 'IMP'], ['IEA'], ['IMP'], ['ISS'], ['IEP'], ['IMP', 'IGI'], ['IDA'], ['IEA'], ['IEP'], ['IMP', 'IGI', 'IEA'], ['IDA'], ['IEA'], ['ISS'], ['IMP', 'IEA'], ['IEP']]"
GO:BP,GO:0048583,regulation of response to stimulus,1.082438862246235e-05,True,"""Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",3487,152,49,24936,0.3223684210526316,0.014052193862919416,query_1,"['GO:0050789', 'GO:0050896']","['ENSMUSG00000024737', 'ENSMUSG00000021624', 'ENSMUSG00000030247', 'ENSMUSG00000002699', 'ENSMUSG00000001741', 'ENSMUSG00000037849', 'ENSMUSG00000036896', 'ENSMUSG00000016757', 'ENSMUSG00000027995', 'ENSMUSG00000030814', 'ENSMUSG00000032498', 'ENSMUSG00000024063', 'ENSMUSG00000042254', 'ENSMUSG00000050335', 'ENSMUSG00000030805', 'ENSMUSG00000038418', 'ENSMUSG00000016496', 'ENSMUSG00000037570', 'ENSMUSG00000027951', 'ENSMUSG00000046380', 'ENSMUSG00000028364', 'ENSMUSG00000033728', 'ENSMUSG00000041741', 'ENSMUSG00000021065', 'ENSMUSG00000020844', 'ENSMUSG00000030124', 'ENSMUSG00000024659', 'ENSMUSG00000059089', 'ENSMUSG00000024673', 'ENSMUSG00000054641', 'ENSMUSG00000032561', 'ENSMUSG00000049625', 'ENSMUSG00000052013', 'ENSMUSG00000042626', 'ENSMUSG00000005413', 'ENSMUSG00000030865', 'ENSMUSG00000028874', 'ENSMUSG00000025646', 'ENSMUSG00000022414', 'ENSMUSG00000036023', 'ENSMUSG00000038642', 'ENSMUSG00000030579', 'ENSMUSG00000030647', 'ENSMUSG00000033712', 'ENSMUSG00000034028', 'ENSMUSG00000023088', 'ENSMUSG00000015568', 'ENSMUSG00000104213', 'ENSMUSG00000035212']","[['IDA'], ['IGI', 'ISO', 'IEA'], ['IDA', 'IMP'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['ISO', 'NAS', 'IEA'], ['IEA'], ['IEA'], ['NAS'], ['IMP'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IMP'], ['ISS', 'IEA'], ['IDA', 'IMP'], ['IMP'], ['IEA'], ['IMP'], ['ISS', 'IEA'], ['IEA'], ['IMP'], ['IMP'], ['IDA', 'IMP'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IMP', 'IEA'], ['NAS'], ['IMP', 'IEA'], ['IEA'], ['IGI'], ['ISS'], ['IEA'], ['ISS', 'IEA'], ['IMP', 'IEA'], ['IMP', 'IEA'], ['IGI'], ['IDA', 'IMP'], ['IEA']]"
GO:BP,GO:0002274,myeloid leukocyte activation,1.9962358727402743e-05,True,"""A change in the morphology or behavior of a myeloid leukocyte resulting from exposure to an activating factor such as a cellular or soluble ligand."" [GOC:add, ISBN:0781735149]",223,152,12,24936,0.07894736842105263,0.053811659192825115,query_1,['GO:0045321'],"['ENSMUSG00000030247', 'ENSMUSG00000002699', 'ENSMUSG00000038147', 'ENSMUSG00000030805', 'ENSMUSG00000034652', 'ENSMUSG00000112023', 'ENSMUSG00000024659', 'ENSMUSG00000063193', 'ENSMUSG00000059089', 'ENSMUSG00000028874', 'ENSMUSG00000030579', 'ENSMUSG00000034028']","[['IMP'], ['IMP'], ['IEA'], ['IEA'], ['IDA'], ['IDA'], ['ISS', 'IEA'], ['IDA'], ['IMP'], ['IDA'], ['IMP'], ['IEA']]"
GO:BP,GO:0031347,regulation of defense response,2.3424649962678755e-05,True,"""Any process that modulates the frequency, rate or extent of a defense response."" [GOC:mah]",716,152,20,24936,0.13157894736842105,0.027932960893854747,query_1,"['GO:0006952', 'GO:0080134']","['ENSMUSG00000024737', 'ENSMUSG00000030247', 'ENSMUSG00000001741', 'ENSMUSG00000037849', 'ENSMUSG00000016757', 'ENSMUSG00000027995', 'ENSMUSG00000016496', 'ENSMUSG00000027951', 'ENSMUSG00000028364', 'ENSMUSG00000033728', 'ENSMUSG00000030124', 'ENSMUSG00000024659', 'ENSMUSG00000049625', 'ENSMUSG00000028874', 'ENSMUSG00000022414', 'ENSMUSG00000038642', 'ENSMUSG00000030579', 'ENSMUSG00000034028', 'ENSMUSG00000023088', 'ENSMUSG00000015568']","[['IDA'], ['IDA', 'IMP'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IMP'], ['IMP'], ['ISS', 'IEA'], ['IDA', 'IMP'], ['IMP'], ['IMP'], ['IMP'], ['IEA'], ['IGI'], ['ISS'], ['IMP', 'IEA'], ['IMP'], ['IGI']]"
GO:BP,GO:0032101,regulation of response to external stimulus,2.9269020796801097e-05,True,"""Any process that modulates the frequency, rate or extent of a response to an external stimulus."" [GOC:mah]",957,152,23,24936,0.1513157894736842,0.024033437826541274,query_1,"['GO:0009605', 'GO:0048583']","['ENSMUSG00000024737', 'ENSMUSG00000021624', 'ENSMUSG00000030247', 'ENSMUSG00000001741', 'ENSMUSG00000037849', 'ENSMUSG00000016757', 'ENSMUSG00000027995', 'ENSMUSG00000030805', 'ENSMUSG00000016496', 'ENSMUSG00000027951', 'ENSMUSG00000028364', 'ENSMUSG00000033728', 'ENSMUSG00000030124', 'ENSMUSG00000024659', 'ENSMUSG00000054641', 'ENSMUSG00000049625', 'ENSMUSG00000028874', 'ENSMUSG00000022414', 'ENSMUSG00000038642', 'ENSMUSG00000030579', 'ENSMUSG00000034028', 'ENSMUSG00000023088', 'ENSMUSG00000015568']","[['IDA'], ['IGI', 'ISO', 'IEA'], ['IDA', 'IMP'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IMP'], ['IMP'], ['ISS', 'IEA'], ['IDA', 'IMP'], ['IMP'], ['IEA'], ['IMP'], ['IMP'], ['IEA'], ['IGI'], ['ISS'], ['IMP', 'IEA'], ['IMP'], ['IGI']]"
GO:CC,GO:0009986,cell surface,4.701289058217205e-05,True,"""The external part of the cell wall and/or plasma membrane."" [GOC:jl, GOC:mtg_sensu, GOC:sm]",753,154,19,25413,0.12337662337662338,0.025232403718459494,query_1,['GO:0110165'],"['ENSMUSG00000032080', 'ENSMUSG00000027995', 'ENSMUSG00000015355', 'ENSMUSG00000030805', 'ENSMUSG00000016496', 'ENSMUSG00000032915', 'ENSMUSG00000112023', 'ENSMUSG00000004707', 'ENSMUSG00000030124', 'ENSMUSG00000024659', 'ENSMUSG00000032725', 'ENSMUSG00000059089', 'ENSMUSG00000024673', 'ENSMUSG00000075602', 'ENSMUSG00000052384', 'ENSMUSG00000030579', 'ENSMUSG00000034028', 'ENSMUSG00000015568', 'ENSMUSG00000104213']","[['IEA'], ['IEA'], ['IDA'], ['IDA', 'IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IEA'], ['ISS', 'IEA'], ['IDA'], ['IDA', 'IEA'], ['IDA'], ['IDA', 'IEA'], ['IDA', 'ISS'], ['IDA', 'IEA'], ['IDA'], ['IDA']]"
GO:BP,GO:0080134,regulation of response to stress,5.133087815343719e-05,True,"""Any process that modulates the frequency, rate or extent of a response to stress. Response to stress is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]",1242,152,26,24936,0.17105263157894737,0.020933977455716585,query_1,"['GO:0006950', 'GO:0048583']","['ENSMUSG00000024737', 'ENSMUSG00000030247', 'ENSMUSG00000001741', 'ENSMUSG00000037849', 'ENSMUSG00000016757', 'ENSMUSG00000027995', 'ENSMUSG00000030814', 'ENSMUSG00000016496', 'ENSMUSG00000037570', 'ENSMUSG00000027951', 'ENSMUSG00000028364', 'ENSMUSG00000033728', 'ENSMUSG00000021065', 'ENSMUSG00000030124', 'ENSMUSG00000024659', 'ENSMUSG00000054641', 'ENSMUSG00000049625', 'ENSMUSG00000028874', 'ENSMUSG00000025646', 'ENSMUSG00000022414', 'ENSMUSG00000038642', 'ENSMUSG00000030579', 'ENSMUSG00000033712', 'ENSMUSG00000034028', 'ENSMUSG00000023088', 'ENSMUSG00000015568']","[['IDA'], ['IDA', 'IMP'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['NAS'], ['IEA'], ['IDA', 'IMP'], ['IMP'], ['IMP'], ['ISS', 'IEA'], ['IMP'], ['IDA', 'IMP'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IMP'], ['IMP'], ['NAS'], ['IEA'], ['IGI'], ['ISS'], ['ISS', 'IEA'], ['IMP', 'IEA'], ['IMP'], ['IGI']]"
GO:BP,GO:0045321,leukocyte activation,6.118146821016695e-05,True,"""A change in morphology and behavior of a leukocyte resulting from exposure to a specific antigen, mitogen, cytokine, cellular ligand, or soluble factor."" [GOC:add]",915,152,22,24936,0.14473684210526316,0.024043715846994537,query_1,"['GO:0001775', 'GO:0002376']","['ENSMUSG00000021624', 'ENSMUSG00000030247', 'ENSMUSG00000002699', 'ENSMUSG00000038147', 'ENSMUSG00000032498', 'ENSMUSG00000015355', 'ENSMUSG00000050335', 'ENSMUSG00000030805', 'ENSMUSG00000038418', 'ENSMUSG00000016496', 'ENSMUSG00000034652', 'ENSMUSG00000112023', 'ENSMUSG00000004707', 'ENSMUSG00000030124', 'ENSMUSG00000024659', 'ENSMUSG00000063193', 'ENSMUSG00000059089', 'ENSMUSG00000024673', 'ENSMUSG00000028874', 'ENSMUSG00000030579', 'ENSMUSG00000034028', 'ENSMUSG00000104213']","[['IMP'], ['IMP'], ['IMP'], ['IEA'], ['IMP'], ['IDA'], ['IEA'], ['IEA'], ['IMP'], ['IDA', 'ISS', 'IEA'], ['IDA'], ['IDA'], ['IEA'], ['IDA', 'IMP'], ['IMP', 'ISS', 'IEA'], ['IDA'], ['IMP', 'ISS'], ['IEA'], ['IDA', 'IMP'], ['IDA', 'IMP'], ['IEA'], ['IDA']]"
GO:MF,GO:0005488,binding,7.827454104376807e-05,True,"""The selective, non-covalent, often stoichiometric, interaction of a molecule with one or more specific sites on another molecule."" [GOC:ceb, GOC:mah, ISBN:0198506732]",15131,147,123,23512,0.8367346938775511,0.008129006675038002,query_1,['GO:0003674'],"['ENSMUSG00000064202', 'ENSMUSG00000028859', 'ENSMUSG00000021624', 'ENSMUSG00000030247', 'ENSMUSG00000033581', 'ENSMUSG00000021990', 'ENSMUSG00000032080', 'ENSMUSG00000002699', 'ENSMUSG00000075304', 'ENSMUSG00000021044', 'ENSMUSG00000033762', 'ENSMUSG00000058626', 'ENSMUSG00000001741', 'ENSMUSG00000019854', 'ENSMUSG00000038147', 'ENSMUSG00000050587', 'ENSMUSG00000031691', 'ENSMUSG00000007610', 'ENSMUSG00000029016', 'ENSMUSG00000059555', 'ENSMUSG00000035671', 'ENSMUSG00000036896', 'ENSMUSG00000003435', 'ENSMUSG00000016757', 'ENSMUSG00000029575', 'ENSMUSG00000027995', 'ENSMUSG00000038705', 'ENSMUSG00000035891', 'ENSMUSG00000032294', 'ENSMUSG00000032498', 'ENSMUSG00000051344', 'ENSMUSG00000098557', 'ENSMUSG00000015355', 'ENSMUSG00000050335', 'ENSMUSG00000026837', 'ENSMUSG00000030805', 'ENSMUSG00000006517', 'ENSMUSG00000038418', 'ENSMUSG00000016496', 'ENSMUSG00000063354', 'ENSMUSG00000032915', 'ENSMUSG00000020534', 'ENSMUSG00000037570', 'ENSMUSG00000027951', 'ENSMUSG00000041319', 'ENSMUSG00000046380', 'ENSMUSG00000028364', 'ENSMUSG00000066072', 'ENSMUSG00000033355', 'ENSMUSG00000034652', 'ENSMUSG00000062944', 'ENSMUSG00000006850', 'ENSMUSG00000033728', 'ENSMUSG00000000759', 'ENSMUSG00000041741', 'ENSMUSG00000025964', 'ENSMUSG00000006732', 'ENSMUSG00000020160', 'ENSMUSG00000021065', 'ENSMUSG00000039497', 'ENSMUSG00000020844', 'ENSMUSG00000000253', 'ENSMUSG00000006378', 'ENSMUSG00000020876', 'ENSMUSG00000030124', 'ENSMUSG00000045752', 'ENSMUSG00000006398', 'ENSMUSG00000024659', 'ENSMUSG00000033222', 'ENSMUSG00000032725', 'ENSMUSG00000050994', 'ENSMUSG00000063193', 'ENSMUSG00000069306', 'ENSMUSG00000059089', 'ENSMUSG00000093930', 'ENSMUSG00000028497', 'ENSMUSG00000048796', 'ENSMUSG00000052837', 'ENSMUSG00000039813', 'ENSMUSG00000020520', 'ENSMUSG00000067455', 'ENSMUSG00000068854', 'ENSMUSG00000024673', 'ENSMUSG00000063904', 'ENSMUSG00000027952', 'ENSMUSG00000054641', 'ENSMUSG00000053801', 'ENSMUSG00000041731', 'ENSMUSG00000032561', 'ENSMUSG00000049625', 'ENSMUSG00000042626', 'ENSMUSG00000027247', 'ENSMUSG00000075602', 'ENSMUSG00000026975', 'ENSMUSG00000055044', 'ENSMUSG00000005413', 'ENSMUSG00000030865', 'ENSMUSG00000040658', 'ENSMUSG00000023175', 'ENSMUSG00000028874', 'ENSMUSG00000025646', 'ENSMUSG00000007836', 'ENSMUSG00000091649', 'ENSMUSG00000022414', 'ENSMUSG00000052384', 'ENSMUSG00000036023', 'ENSMUSG00000038642', 'ENSMUSG00000031787', 'ENSMUSG00000030579', 'ENSMUSG00000039114', 'ENSMUSG00000033712', 'ENSMUSG00000073940', 'ENSMUSG00000034028', 'ENSMUSG00000023088', 'ENSMUSG00000015568', 'ENSMUSG00000104213', 'ENSMUSG00000035212', 'ENSMUSG00000002307', 'ENSMUSG00000071713', 'ENSMUSG00000028961', 'ENSMUSG00000034413', 'ENSMUSG00000005774', 'ENSMUSG00000001054']","[['IEA'], ['IPI', 'IEA'], ['IPI', 'IEA'], ['IPI', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IPI', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IPI', 'IEA'], ['IPI', 'IEA'], ['IEA'], ['IPI', 'IEA'], ['IPI', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IPI', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IPI', 'ISS', 'IEA'], ['IDA', 'IGI', 'ISO', 'IEA'], ['IPI', 'IEA'], ['IEA'], ['IPI'], ['IEA'], ['IPI', 'ISO', 'IEA'], ['IPI'], ['IEA'], ['IDA', 'IPI', 'IMP', 'ISS', 'IEA'], ['IPI'], ['IDA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IPI', 'TAS', 'IEA'], ['IPI', 'IEA'], ['IDA', 'IEA'], ['ISS', 'ISO', 'IEA'], ['IEA'], ['IPI', 'IEA'], ['IPI'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IPI'], ['IEA'], ['IDA', 'IPI', 'IGI', 'IEA'], ['IEA'], ['IEA'], ['IPI'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IPI', 'ISO', 'IEA'], ['IEA'], ['IPI', 'IEA'], ['IPI', 'ISS', 'IEA'], ['IEA'], ['ISS', 'TAS', 'IEA'], ['IPI', 'IEA'], ['IPI'], ['IPI', 'ISS', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS'], ['IEA'], ['IDA', 'IPI', 'IMP', 'IEA'], ['IEA'], ['IEA'], ['IPI', 'ISS', 'IEA'], ['IPI', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IPI', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IPI', 'IMP', 'IEA'], ['IPI', 'IEA'], ['IPI'], ['IEA'], ['IPI', 'IEA'], ['IPI', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IPI', 'IEA'], ['IDA', 'IPI', 'IEA'], ['IPI', 'ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IPI', 'IEA'], ['IPI', 'IEA'], ['IPI', 'ISS', 'IEA'], ['IEA'], ['IDA', 'IPI', 'IEA'], ['IPI', 'ISS', 'IEA'], ['IPI'], ['IPI', 'ISS', 'IEA'], ['IEA'], ['IPI', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IMP'], ['IPI', 'IEA'], ['IEA'], ['IPI', 'IEA'], ['IEA'], ['IPI', 'IEA'], ['IEA'], ['IEA']]"
GO:BP,GO:0032103,positive regulation of response to external stimulus,0.0001114686549740196,True,"""Any process that activates, maintains or increases the rate of a response to an external stimulus."" [GOC:mah]",567,152,17,24936,0.1118421052631579,0.029982363315696647,query_1,"['GO:0009605', 'GO:0032101', 'GO:0048584']","['ENSMUSG00000024737', 'ENSMUSG00000021624', 'ENSMUSG00000030247', 'ENSMUSG00000001741', 'ENSMUSG00000037849', 'ENSMUSG00000027995', 'ENSMUSG00000030805', 'ENSMUSG00000016496', 'ENSMUSG00000033728', 'ENSMUSG00000030124', 'ENSMUSG00000049625', 'ENSMUSG00000022414', 'ENSMUSG00000038642', 'ENSMUSG00000030579', 'ENSMUSG00000034028', 'ENSMUSG00000023088', 'ENSMUSG00000015568']","[['IDA'], ['IGI', 'ISO', 'IEA'], ['IDA', 'IMP'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IMP'], ['IMP'], ['IEA'], ['IGI'], ['ISS'], ['IMP', 'IEA'], ['IMP'], ['IGI']]"
GO:BP,GO:0001775,cell activation,0.00012365879329131696,True,"""A multicellular organismal process by which exposure to an activating factor such as a cellular or soluble ligand results in a change in the morphology or behavior of a cell."" [GOC:mgi_curators]",1036,152,23,24936,0.1513157894736842,0.0222007722007722,query_1,"['GO:0009987', 'GO:0032501']","['ENSMUSG00000021624', 'ENSMUSG00000030247', 'ENSMUSG00000002699', 'ENSMUSG00000038147', 'ENSMUSG00000032498', 'ENSMUSG00000015355', 'ENSMUSG00000050335', 'ENSMUSG00000030805', 'ENSMUSG00000038418', 'ENSMUSG00000016496', 'ENSMUSG00000034652', 'ENSMUSG00000112023', 'ENSMUSG00000004707', 'ENSMUSG00000030124', 'ENSMUSG00000024659', 'ENSMUSG00000063193', 'ENSMUSG00000059089', 'ENSMUSG00000024673', 'ENSMUSG00000054641', 'ENSMUSG00000028874', 'ENSMUSG00000030579', 'ENSMUSG00000034028', 'ENSMUSG00000104213']","[['IMP'], ['IMP'], ['IMP'], ['IEA'], ['IMP'], ['IDA'], ['IEA'], ['IEA'], ['IMP'], ['IDA', 'ISS', 'IEA'], ['IDA'], ['IDA'], ['IEA'], ['IDA', 'IMP'], ['IMP', 'ISS', 'IEA'], ['IDA'], ['IMP', 'ISS'], ['IEA'], ['IEA'], ['IDA', 'IMP'], ['IDA', 'IMP'], ['IEA'], ['IDA']]"
GO:BP,GO:0045576,mast cell activation,0.00017142297090542253,True,"""The change in morphology and behavior of a mast cell resulting from exposure to a cytokine, chemokine, soluble factor, or to (at least in mammals) an antigen which the mast cell has specifically bound via IgE bound to Fc-epsilonRI receptors."" [GOC:mgi_curators, ISBN:0781735149]",63,152,7,24936,0.046052631578947366,0.1111111111111111,query_1,['GO:0002274'],"['ENSMUSG00000002699', 'ENSMUSG00000038147', 'ENSMUSG00000034652', 'ENSMUSG00000112023', 'ENSMUSG00000063193', 'ENSMUSG00000028874', 'ENSMUSG00000034028']","[['IMP'], ['IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IEA']]"
GO:BP,GO:0050778,positive regulation of immune response,0.00017328046721054336,True,"""Any process that activates or increases the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."" [GOC:ai]",657,152,18,24936,0.11842105263157894,0.0273972602739726,query_1,"['GO:0002684', 'GO:0006955', 'GO:0048584', 'GO:0050776']","['ENSMUSG00000024737', 'ENSMUSG00000030247', 'ENSMUSG00000002699', 'ENSMUSG00000037849', 'ENSMUSG00000036896', 'ENSMUSG00000027995', 'ENSMUSG00000032498', 'ENSMUSG00000030805', 'ENSMUSG00000016496', 'ENSMUSG00000033728', 'ENSMUSG00000030124', 'ENSMUSG00000024659', 'ENSMUSG00000024673', 'ENSMUSG00000049625', 'ENSMUSG00000042626', 'ENSMUSG00000022414', 'ENSMUSG00000030579', 'ENSMUSG00000034028']","[['IDA'], ['IDA', 'IMP'], ['IEA'], ['IEA'], ['ISO', 'NAS', 'IEA'], ['IEA'], ['IMP'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IMP'], ['ISS', 'IEA'], ['IEA'], ['IMP'], ['IDA'], ['IEA'], ['ISS'], ['IMP', 'IEA']]"
