,ZT0 Tx,ZT0 V,ZT12 Tx,ZT12 V
LCLAT1,624.4907931587175,550.8844259184617,659.850783289967,796.3924125311132
LDLRAD3,137.57347294933953,116.02761698538116,161.0853550091243,180.112916706409
LGR5,277.1449428696029,202.7339038560045,135.13011800613407,120.8226752590267
LMAN2L,217.76930274051307,239.62171226814758,194.28591212861102,208.0070232442813
LNCPPARA,147.2276716986896,136.63444046948334,121.54760327631993,111.46658980880999
LONRF3,122.98676707417508,180.71009187869564,109.99310779082157,148.84180933662049
LPCAT3,1019.3574391440004,997.5786862184087,1206.1992099212075,1456.61422696896
LRRC58,2352.3551696092245,2872.897555825996,1946.3367636518117,2228.6405606276153
LRRC61,66.31108174287064,50.60138816557863,68.42719408169356,91.27910522028931
LRRC8D,635.1329745883431,628.9151063099761,542.9356161735493,539.3614988575899
LSM4,129.07476967586604,108.87074255366757,176.96236052429708,198.75950806812736
LZTS2,189.1924410659064,187.5967283505394,163.05111935145837,127.67988064397706
MAP7D1,631.7808232155514,558.0762417000718,488.17316161273294,446.9737355361497
MAT2B,273.5109436463722,240.1714579855553,307.47482021974986,357.9364399841393
MCC,1262.5860075434337,1532.7257439368313,1164.1897542918257,1244.3899566468406
MED16,276.7020407687404,212.19047313653974,318.51255408895827,377.08454332166474
MEIS2,161.9467544524085,180.3888218320467,133.23788345573283,128.2842196118066
METRNL,58.84366385635054,51.51620608050581,48.281898407012974,33.7346442371546
METTL13,148.61278501462868,135.2530624319116,179.42100110346718,231.96227881949767
MID1,176.59309661351324,72.49944376853485,55.74738867024409,46.7814421669697
MIR100HG,47.35081414204626,69.81850711089646,47.85941299500936,49.13028698730131
MMACHC,134.18789390395523,116.29648428801208,160.60172903452923,202.5100572116032
MMP14,591.7536540192507,606.4652421850005,491.4907833088191,487.95023991415286
MOB3B,608.3032209482926,664.7961108229981,512.0883503210664,625.5862026966518
MOCS2,904.5024431076392,993.0874616191663,874.9490872945615,920.4105326598243
MPDU1,375.1480135442456,321.1924967409694,385.44176615323505,474.52440791755856
MPP4,54.66705281222799,44.142639426897,64.1693694148526,87.38630587946697
MPV17L,191.25501183981316,159.1919818217511,251.010537692586,284.63082753026316
MRPL17,348.007734681887,301.82091087807527,426.6222388844657,474.74613511664575
MRPL27,289.0749966536597,211.41869175545696,280.4697881384781,337.5556727029208
MRPL41,85.26318255406373,94.40859973172553,129.06964297953377,159.26534164608768
MRPL54,146.60415249555226,124.25776749701056,187.7125909760932,197.84030760283
MRPS5,309.9817917290989,280.3509566886729,366.2904702772431,434.02275050242054
MRPS9,180.63163274797134,179.74238334864168,200.60630199599873,269.8825148904964
MSL1,638.702400008591,641.0525842823685,560.1791821767106,549.9572601783977
MSMO1,1180.0801345308935,1328.779133401149,3599.6969993945545,3226.5592505085924
MTARC2,4102.240054932504,4023.2190519070055,4878.7573329037705,5660.793204430987
MTFMT,131.47483479949597,117.7265804586686,97.5184644497645,94.87949394966789
MTFR1L,717.5400856112404,630.0960176685123,785.9669595407689,910.2204763856254
MTMR4,1086.8240163627477,1237.5157818317025,1262.4629738526903,1074.5501670571616
MTRR,102.47957139292063,101.7501476833274,158.31292804624846,185.09255249881738
MTX1,287.60080916584377,235.15457488350307,290.13901160697236,368.2633952271621
MTX2,339.33335182318126,289.8924677321039,339.147661748359,446.44364791790315
MUG2,11099.651305053238,12751.402388575327,11749.211925105401,10505.629907225906
MUSTN1,52.91500726062924,42.599211470708646,29.753336739611136,25.916134414838904
MVK,278.34051177956854,262.02246826916377,690.0825734424026,545.4662635793939
MYO1C,782.8582471567929,768.4275955286975,933.939194241604,1098.889817692417
MYPOP,18.231340646547718,33.80331288211335,19.26864806244795,16.61784304854646
MYRF,594.4291084481422,691.0187227021011,530.9896259209063,556.5297156447352
N4BP3,80.86265170098864,68.75416622638848,55.74124450109125,48.7194844411412
NAA12,454.7391264700657,453.48383695777113,554.4938515434,650.9582166891165
NAB2,309.04774730365364,342.28263068742746,226.81224160533873,255.77516282605401
NAT8F1,1313.619061132431,1702.8425899086023,1350.6954427979986,1229.7356698140143
NBEAL2,397.27240914002294,512.3472410681376,331.95250616444093,297.57389895659526
NCAPD3,276.03275010040403,235.55883530739487,355.8256572960869,361.39113276466367
NDUFAF3,102.46323781365807,88.25385486309165,141.59277455270728,144.1849456656332
NDUFAF4,188.33930402270653,207.98331428777098,282.4422033741423,326.74200584922363
NDUFS3,676.2045334782711,659.6062262309624,795.0366061957883,923.423299790094
NECTIN1,1552.8444165307717,1612.9780220368505,1190.1694684210133,1232.14883054766
NEK8,50.541911264414466,61.802688438815295,95.97606293374179,114.03805794904282
NEPRO,101.1647299110744,87.89350343026618,120.00493196120244,175.7427203648253
NEU3,77.49340623486691,115.30472098912236,43.1843016539865,30.92715639784766
NEURL2,11.670998058057803,9.262472694130436,32.98495573247864,31.69237098500078
NFAM1,136.42614426309422,129.89135636837395,141.90279487600964,106.403005768125
NFX1,821.3916660134264,757.1295605407918,979.5117628590194,1215.8050213980948
NHSL2,53.81391576902813,71.57328384720024,51.08503055073194,46.63459935177374
NIBAN2,175.22431687683667,135.90361298581536,134.80501489150492,107.2665832892603
NIM1K,55.82254828810458,57.5558210468034,33.727371697340836,37.07515541203143
NOLC1,289.4043242137516,263.1540108517483,443.4899848621009,454.4540334635131
NOP2,247.76888240662663,236.86308224639347,331.7300521020314,367.94176617423363
NOP56,219.4134717824512,205.3898101013716,327.3334046652112,350.0125455362067
NOS1AP,509.61775529863974,172.10054410370657,97.37393621778631,75.38156861275762
NOTCH3,75.3956995439137,69.45877835515681,39.731518544119865,47.67155614123789
NOXRED1,12.977672750272752,6.5970645078321075,14.767554903820518,21.175961496771027
NPRL3,285.28981821409064,241.14676349954019,304.63697321174084,352.6707728800795
NR0B2,347.5051962950842,459.0806958653434,375.54029494873186,364.25845428440414
NR1D1,95.12819680569245,95.28592069688887,291.43497052109717,299.8705640080312
NR6A1,285.35192325855223,332.3715729067187,271.29297602361487,276.89319869564787
NRG1,23.644354548792332,32.54185990600573,13.430964914375366,14.797299978923718
NRIP1,660.365091165722,663.1695716664804,514.7629824554651,520.7030424408597
NUAK1,86.09751725947972,89.6951722170691,69.3575705048366,63.07395966555232
OAS3,55.412313345767224,56.43384081669343,43.185685792471475,37.53660558852105
OPHN1,93.81335532384622,97.52815743473823,77.70153122593919,73.8901795405896
OR5M3B,180.27533606046427,201.23619251059665,142.1658576508574,145.12596099920245
OSBPL8,802.6357553697034,928.9174771396688,844.9244509662161,764.8570793604109
OSMR,193.28567596926214,114.08945851201341,103.06111587278696,86.46978441907747
OSTC,306.061767652454,317.9974248215583,370.1991793829141,268.2933984948957
P2RX3,22.364648983992534,17.6249868389353,34.55607067564656,42.1560898557453
P3H1,258.80002768228456,280.0066355811868,262.77397697380127,226.44273076474525
PABPN1,191.33345046353733,230.96411546581214,208.46600295124213,201.8975534836462
PAH,12501.717801235493,13295.647796810781,16210.403482505437,20640.672807377403
PANK1,2663.423706008242,2491.7481250799474,3080.615407350659,3588.538817722802
PAOX,595.9164002426321,528.0442684461559,642.8970151310231,801.948570259585
PAQR7,245.30101420742514,325.8433085162663,497.60297302974976,569.7796183351043
PARP11,114.72015039928543,112.80895970537156,89.36292907014777,88.48156760144495
PASK,31.422297657620437,23.08228910316627,25.14152662293675,10.728189450298249
PCDHGB1,9.724470583442955,17.329369881643384,15.670290398236327,8.531673200382171
PCED1B,61.626994794902686,56.05328657648656,61.57788132679704,100.56247105228663
PCGF5,303.9640609615009,274.1041654243019,307.87031415921143,392.8763164054454
PCSK9,1000.5884241936036,1141.5299283650154,2611.0103375371805,2462.413990206711
PDE4B,417.6660302805068,416.4492190235258,303.6381386673998,272.4830725052023
PDE6C,3.9821291211064564,5.251891637199953,25.721901103642196,28.716096902416993
PDIA6,1722.6057710371892,2069.8876924739225,2899.5234300068646,1914.773111355888
PDK1,1003.5563620210866,1029.7409306019001,1467.7535381050873,1510.1533541414144
PDPN,21.27942534220884,14.793964946173531,9.307202986845754,4.879233261916962
PEX7,706.2686869473675,714.9084825163997,801.8835146658843,997.8148593560351
PFKM,226.91602558601772,210.47184115563226,257.3682574580958,319.62300590618355
PGGHG,413.04157961847915,383.7810220147535,518.0136587800954,575.3505785977474
PGM3,178.89592077563512,120.87585689288451,267.6693331765433,206.3505482237209
PHAF1,686.0940480987937,788.4588248897327,895.4898194028103,1222.4552859793023
PHC2,430.7548088130289,393.32843876550686,337.7605984710606,347.2924529182918
PHF11C,100.86237147839768,89.44347823373414,134.53181774214735,172.93625083205106
PHF21A,322.0523891813415,340.9644816621732,261.1811021699253,262.7836721007969
PHLDB3,104.91477243359702,116.88480953759696,91.75664066344082,74.43799985064562
PIK3C2B,266.05416130800467,242.10131792349165,257.7266651224789,203.8981080359565
PILRA,70.23927260914678,52.544950492269436,54.04294567006462,34.737792950728554
PILRB1,33.857498698296816,30.784114093159758,32.390612799836596,18.46122227641766
PINK1,1918.3961593671534,1801.5569511362412,2161.6898794966164,2486.259229886716
PIP4K2B,402.54487937408186,430.86449776074994,408.44635324339686,390.15481641092424
PIR,231.8485327118321,168.46148923426986,193.55287349307665,253.47032704760284
PKDCC,342.7295664167182,326.41582662381336,449.84964402920633,487.1010804693696
PKP2,569.0196040410773,603.727902033022,515.5177719847477,558.4704369238146
PLPP3,2266.9922773351313,1969.6951210579746,2581.0119071911454,3216.634204813141
PLSCR2,232.28326802306336,177.1625071565629,213.29319700793215,277.5123346379636
PLVAP,394.4269731570092,411.7715507533721,332.1202792866478,363.05080062216547
PLXND1,955.1072199305827,911.0475244980897,880.6637875091636,830.102046894016
PML,475.24632215132016,428.6443038957582,375.9204206328508,369.01214915801
PNISR,860.2086409649527,911.0035036438984,790.4437853938533,802.4886051148503
PNPLA3,45.43125579484657,44.59914932595837,63.37749361049166,21.186422565823186
PNPLA6,945.3149462715681,968.0957711132905,848.1464557046734,823.8012058845858
POLR1B,287.8492293436902,275.2089259064633,365.8152238485424,403.2508583923117
POLR2C,205.85805129424014,182.88031777645017,234.99976541324784,282.2521252672509
POLR2F,137.18204034478603,115.42388408754272,164.76800393308156,184.20996726692454
POLR2M,546.605954319297,515.9218495368664,609.5774190134883,762.3847480892556
POLR3A,453.8483847512981,462.6227324252662,606.476282816679,682.2202699592566
PPAN,192.942483588429,142.9246064251593,220.8590814685513,245.81562734032624
PPP1R10,1208.6340168647412,676.0943319696806,856.4197685819777,1449.592559445417
PPRC1,369.9891178509573,245.96357941634113,387.9415355649429,413.07911180048563
PRAG1,24.24907141414578,31.765357760229033,19.467538896600658,16.98195158103049
PRCP,114.18570536802488,115.75808057701181,108.9080492831005,88.51767198625988
PRDM10,216.12513369857496,223.11500706549833,158.12858710319412,161.33325862120682
PRKACA,746.1733542991989,721.9187101977693,652.3110614265156,645.042033826231
PRKAR2A,1358.6368527123516,1286.3853324586894,1088.360639426174,1172.693366996378
PRNP,296.6502910498404,278.0007455899621,384.4043864803462,459.5288465414579
PROB1,129.2986894848186,107.38847130227536,132.1960135512708,186.9731863684917
PROM1,160.18901086969976,189.08263778421227,71.97730713683234,52.13730785208687
PROSER2,506.27965596290835,454.10838135718615,284.9320401934117,307.4816331643588
PROX1OS,88.92415090470959,65.2546769602547,103.11902327520346,124.66546258006908
PSTPIP2,180.41834848717133,185.0731532925857,378.14826047772925,297.6133277216044
PTBP2,190.30216507658395,209.85924745681987,147.5173901704086,173.92192058278712
PTMS,2529.002204477568,2808.9520837356263,2452.0388923485966,2675.1226053083833
PTPA,681.8602695272522,698.0378436302068,558.0780456715646,626.9785928170855
PTPN6,315.7511023188506,274.28275200223806,287.84534073002817,231.51881845443555
PURA,481.2101146640879,572.0052358754689,476.7138615868009,525.2591119350408
PUS1,166.1773037513614,140.59873817010987,176.776365643663,219.0527557731965
PYGB,101.2889399999976,121.34654306891844,123.03438511877003,91.78138136645488
QSOX1,8150.884801955252,7204.512624587561,8766.59952446445,6120.27080366592
R3HCC1L,316.64754206872817,304.81941898853876,244.83159614013954,273.4592994934189
RAD51B,72.28304104526967,62.24791674301248,74.543678950087,39.261592881675924
RAET1D,105.67313727381014,118.79758901354268,39.59609784237471,46.3048093365669
RALGDS,65.71453166714848,60.808885376948155,50.79215948743881,33.21642126671731
RASA3,259.7234365595773,204.23269330384477,288.4380977421138,315.4360168676726
RB1,192.67526107279872,199.15422603743096,168.34564136099078,165.5133609019823
RBBP6,899.063220592047,752.8625971815943,936.6768226582452,1158.5183911844574
RBKS,92.08827889966263,78.73489302649843,103.53570233417241,134.84901777595968
RBM28,379.084371200153,366.48841956559227,327.1346408981454,342.38272619594204
RBPMS,525.1973813711224,456.3557707992759,318.72924363930537,358.8042256653048
RCL1,912.9234682714559,889.7922271488042,935.3189309933359,1351.7799191184256
RD3,8.782259368366331,7.338504480625814,13.773438549175149,22.91957421190292
RDH16F2,2376.2675071877147,2556.944145546659,2364.618538895825,2306.761488317474
RECK,59.901918370719095,81.8615318765521,79.26283013262545,61.186311292738765
RERG,26.56006236589896,21.70684921867895,39.350372713685296,46.942445938899674
RETREG1,789.1268668607587,653.2324656838292,694.7012362344786,1111.029663448158
REXO4,259.19146028683804,266.63378518160937,333.0010793143354,385.27315828027366
RHOQ,105.66250172565755,95.73958234249453,115.7896202653842,155.83514273874312
RING1,183.16407475015572,196.54985373284228,152.10615048096452,169.40424581545793
RIPOR2,53.42248316447465,44.00074588700911,135.5506640165421,140.38221973670562
RNF166,118.72924864780707,123.13759936659562,180.68250825443545,206.29696446886547
RNF217,566.8459274849212,526.7305984406408,567.8792235697156,780.9331008717492
RNH1,1115.2398237869309,952.3794981084549,1333.7987256494234,1389.1236221339905
RNU12,22.337679856577378,20.143766737761165,10.91732794176664,9.836671897272907
RP2,106.66681798519576,104.6334050683681,98.80008422182219,87.48709408938545
RPL18A-PS1,15.315632829441089,8.836243791814832,18.32828669476416,22.186381833102278
RPS6KB2,229.57267767712537,208.6007031457112,271.49274427207536,311.39471821833075
RRAGC,378.89805606676816,389.57136379160636,478.42923496285226,601.076368613453
RRN3,282.0341472887395,271.52715146856946,378.5894571632461,453.07504012945486
RRP9,113.27046328036342,90.82250987184948,133.28549427354156,159.19683276413969
RRS1,187.72395160920047,159.72030734338702,235.60287806000474,252.05548265049865
RXRG,69.94754972462265,72.9279866245448,47.7916895561112,49.651317115252894
SALL2,68.4978626057006,86.07284922447226,62.81232898819985,67.76986343867785
SAMHD1,374.5408279203708,369.72193621120346,347.9150861868086,322.8233098708696
SBDS,368.4609921083112,317.1497481931643,371.17197458400534,455.7721756250104
SBF2,925.4231030038197,745.75192723177,825.9386995336507,1026.3179042608795
SCARNA6,299.20970217944,342.90195256693113,265.99770366686164,256.87692182849133
SCD1,135946.826023731,84786.3516780666,82472.04547501433,47799.47909367786
SCD3,112.71968466984028,62.23595205951922,64.784432583797,33.086036124382666
SCYL1,551.2663014124386,490.1579686532138,593.2004058200233,724.6534562292796
SDC2,1954.9087891284232,2166.6817976206053,1999.6015860666298,1924.745156457509
SDF2L1,149.4577552681973,225.8689442883396,375.0239496767135,174.74671512140222
SEC23A,1003.5212261040401,941.7754627601917,1169.4575374188196,1336.9058143613759
SELENBP1,4537.7353577068525,3673.8670072248847,4587.178885626853,5557.270678157226
SEMA4A,1364.274546937616,1228.7494252196614,1135.1805934994832,1185.4778654864017
SEMA5B,35.19930930755822,23.21344933084192,53.63092575072785,59.752331032270526
SEMA6B,96.83447089209218,68.76780820359966,110.41771202360997,115.22785375030952
SERPINA3C,53.82208255865942,22.45957078633685,44.34106710800157,45.16094297141515
SETD4,113.34320387297761,99.89321391616006,186.89951438730378,227.36716284908806
SETDB2,263.0493793190213,254.086201489546,311.54159400014294,400.46173885536376
SGSM2,194.39217070735103,199.4825123395968,141.6868975138556,129.55987510525276
SHLD1,49.564564132291395,43.35605909175591,63.56992863542453,84.36435948038626
SHPK,647.1766029131705,664.4169831715926,909.2370497006765,1008.6244470167136
SKI,909.4537525712375,826.0918603445996,715.9609233109904,702.3778941216526
SLAIN2,559.443083401384,532.7037412261437,652.2425876403966,777.3942099118259
SLC10A1,4864.990893018547,5144.592118753804,6901.14303169655,8019.393894034964
SLC11A2,633.8809986650259,611.2925682307123,573.2228989324707,501.18087479070255
SLC23A1,1101.1491977533917,905.0119936365096,1251.6489331833698,1282.6787649011612
SLC25A22,3170.1265140038427,2751.8916679631047,1677.949548621217,1799.4914506375699
SLC25A27,42.21318954506322,35.135438486838936,44.07013151143669,65.99601438273118
SLC25A38,206.70302154780873,220.82069760712832,305.2485334214154,348.9273667995519
SLC25A42,1228.7203420555056,1329.046490563019,1093.483740353223,1262.3216047298426
SLC30A9,820.0654284693602,799.5845180892654,948.0513927172778,1117.2340444243798
SLC31A2,98.64045469852125,107.35401782348758,105.34117332300401,89.36428139314685
SLC35A4,173.03183798289672,158.5175762952947,215.959835951488,248.67389516762077
SLC36A1,730.1639304325276,726.1382796524683,687.1665442007898,663.7032961788678
SLC43A1,170.86139069932932,113.81342168501706,212.90965359065808,278.48627128414324
SLC47A1,2187.64882407309,1961.8024521529635,2356.1923757465415,2824.043411313973
SLC49A3,61.27069810739564,78.93671189990143,68.52455020301687,52.47806978493544
SLC4A4,3285.7334163352393,2871.506996812247,1816.607090367955,2495.321525828688
SLC7A1,29.42183192817527,33.82703304868891,20.878165402155897,17.379868189404725
SLCO2A1,1798.810544403558,1962.131268373692,1716.7702622209235,1566.0048372915658
SMAD3,369.44897478858684,341.30706506439816,309.02761921141604,303.22090023420805
SMARCA4,1372.1603665561047,1273.1978062218673,1137.3859978514174,1211.6094733769005
SMARCAL1,242.569152765182,238.43208889750508,176.1173635242387,205.57755116522085
SMIM19,89.00505828695505,86.14582182389398,141.08825943375075,162.4555668305021
SMIM3,28.14212636337548,17.448091537607667,9.616203163832472,8.623146800387607
SMPD3,79.29692128277468,113.32471184931902,69.1519278863181,45.406659569182864
SNAPC1,81.17317692329664,96.48933483361023,76.5483105721661,75.32313851108124
SNAPC5,64.81809191727089,48.585387539227476,66.83873479440616,92.16143672321064
SNCA,14.799990135964396,48.087403425880595,28.763203892361606,15.232724550870007
SNORD17,551.1551956301893,575.4692261049264,400.7137681589887,375.3170731583078
SNRNP200,1835.5256356611558,1609.434154272631,1792.264910966917,2274.8183138142963
SORBS2,1831.167647000691,1723.7952119976253,1351.414152802596,1301.8185765475605
SPI1,74.91519276748346,66.38315760899165,76.07571586447857,48.9921193736198
SPPL2B,326.30420957659953,342.6380012465145,281.771325447515,291.64252964194736
SPRTN,190.1321835224617,143.34075713811055,170.27324023186733,232.8617069964763
SPRY4,180.1887306471088,177.29010359639176,194.87241511354827,295.5891652449889
SPSB4,29.200380877744024,41.57932785991896,28.63038255952731,27.849583663958395
SPTA1,4.3465925982447855,17.59829759581754,18.174550041517243,5.080934443713866
SRBD1,270.0714263461576,233.16406009476987,339.91014849333845,370.57026422803216
SRD5A1,464.0639976593239,522.0626179248108,505.6512263935659,409.5285937828973
SRSF2,1045.485995471257,1048.5885492385928,1285.6066707210173,1435.996922358785
SS18L2,121.34259803223696,126.74924945852347,171.10393096387097,200.83622839736742
ST6GAL1,1442.9209798898382,1452.9362492317302,1057.2855690744923,1093.525660856402
STARD7,1452.3259979472746,1494.331345014217,1764.109841308944,2268.944859954886
STX2,238.57885685444427,272.2418882153548,203.02627037953403,224.7298648318151
SUGCT,264.0724979163434,291.3308299924298,344.9710909804792,450.4127382048178
SULT1B1,127.38729792725017,124.9310160466198,163.9657568291283,216.58360757424575
SULT1D1,1192.7161359284678,1158.4945454838307,1247.5073329676723,1818.0430980988447
SVIL,848.7395311054751,1173.6272236054672,1075.9059442271096,847.0897345685911
SYTL5,62.23987844988742,61.038076582097986,33.97107889628117,24.78668273539273
SYVN1,1051.088553779475,1022.3598973891385,1084.8487665574773,917.1540987002356
SZRD1,925.8872762009873,988.851248664952,893.8895574791342,907.0805139665185
TADA3,160.15140619413202,153.3761542072803,124.88841235674151,121.38873870227917
TAF10,470.42738956627636,414.4002054900789,572.0603861754844,592.4222183184481
TAF1A,105.61673026045851,74.2909275257775,104.54837826336313,139.53063203254217
TBC1D31,98.70255974298286,110.94898246722819,104.79487991532457,78.36486058912715
TBCD,511.60929372438625,441.1047711571893,605.7174350650163,633.9765222277041
TCOF1,190.21309090470717,185.55111583318092,150.83174737647764,151.37181589662785
TCP1,835.3597902024961,736.5596068493868,1029.8793203826688,1139.8390044936962
TERT,215.18539124201965,168.62717733516715,250.06750893896796,273.36961176095116
TET2,683.3450925632205,787.4093434696081,650.4881847745022,676.3200199508542
TFCP2L1,184.214162474893,218.98038887660496,153.15608159329275,182.95166258370986
TFE3,451.42135050025297,388.27248826016876,342.09141333164484,345.2061608595207
TGFBR3,272.3015099156653,259.04125878106356,364.98833205095445,390.5998093217552
THEM7,149.17419917330443,121.9437895310205,171.3044010206189,206.63823684310105
TIMM10,95.17396827089148,85.86386082670384,139.70743451867975,163.58552596789139
TIMP1,44.62958824795572,11.43935227936044,14.4585547268338,2.8497173877400224
TLCD1,271.98281790372596,250.7208555105207,420.26812296926136,486.97720237223115
TLR8,42.88817824450956,39.54913697370467,28.8304886241059,25.1622736269055
TMEM108,11.244429536457872,16.95003302982693,11.169197239608891,4.603408883143503
TMEM129,204.8888709517484,187.32192289482407,239.0447307939995,288.39413106827203
TMEM170,180.5588921553571,182.46244782110918,137.0633057830528,145.48713720500965
TMEM220,116.90693126211542,113.52958817658866,160.97031672756336,193.49103339935064
TMEM64,517.7537033394287,613.554357133076,452.7626418927157,553.052690773259
TMPRSS2,132.41704601457258,116.26140813213848,97.28626906585782,89.18873437570228
TMT1A,2159.6373663438153,2379.8759288250744,2758.93299584256,3465.615529018009
TNFSF12,15.102348568641121,9.822282618011927,26.66165485611305,25.331059870182358
TNIP1,192.29199525787652,156.26056856916819,156.5636425052302,124.7296321659366
TNK2,351.2446032694543,366.15658345847015,285.9955077484839,312.60670819320603
TOMM22,306.2342179650976,270.2010244284715,333.0316836041428,425.1143395441839
TOMM5,118.52413117663838,84.163679965026,135.89328038334978,151.88174554712867
TOP2A,95.64953753027913,53.9892648885703,38.47159061574683,12.635613094874417
TPD52L1,45.28007657850821,28.385807538449964,48.472822226374014,66.20371216833725
TRF,237809.0597843152,256866.5757067529,262179.56107900036,244194.3756802811
TRIB3,25.893240456083905,37.61448187664046,49.18004277882,91.69118278539757
TRIM11,455.9003199770523,367.2031702952682,514.0924595540473,553.1672610417775
TRMT2B,330.18662897767666,311.32323369513387,351.1358689968788,476.9852661872194
TRP53BP1,344.5224459164734,315.60513081436676,286.9431119597896,278.28112435083864
TRP53I11,141.07509529401574,112.35299808896215,100.19917273629262,83.06676096606182
TRPM6,12.12453570707289,33.40141284056852,15.001303334271265,16.155882023467264
TTBK2,68.16853504560872,91.89461499202748,62.13075761078318,65.65333842973845
TTC36,4747.13757353838,4411.462328312899,5747.972542173806,6629.623435286874
TTC39C,1167.7168664637402,1232.7556659998627,3129.79487620762,3887.09682092533
TTLL1,36.559922254603485,39.091423669143474,27.5992479468269,26.402335176923707
TTR,43216.605340118535,47790.60546595284,42050.390988024934,45476.03238866838
UBE2O,293.030156647351,314.0528096114424,329.9665768489151,262.41982068793084
UGT1A6A,158.03736592391624,159.87634471448538,244.19557580981032,275.1553254647071
UGT1A6B,611.4559528810257,483.92663146574904,670.4988033966973,825.3197763779705
UGT1A7C,106.0645698783636,78.6873318702608,130.2216222268298,171.15423701597695
UNC5A,37.40489250817206,22.641809529444274,34.7750741308887,47.87887163806338
UPB1,3507.5372654235543,3488.549933144596,4309.025322683219,5128.845587244058
URAD,402.84476904823725,389.30718480790745,552.8666520434543,558.1175566141851
VIPAS39,281.8396653657235,230.1970828152046,286.11161852846277,340.75112991358327
VPS26A,339.11190077275006,316.59891989334324,351.2014736149922,460.07118407973826
WDR36,306.6150150214985,296.0323207893741,360.649633857523,445.24951580399994
WDR43,290.19535621248986,272.39743771534444,342.03204707575884,418.73924935420945
WDR81,1189.8632936698903,1126.2335131827504,947.8721668301008,987.9806127346984
WDR90,178.24790120360393,162.63323703097828,131.31156783230557,129.70008529888742
WLS,84.39940996271129,91.2991342009678,74.57941396069276,71.02897979382084
XLR3A,20.569300725716055,55.78618494489804,59.760560706813614,19.85386612582296
XRN2,647.2149681028058,574.236163052673,675.1122189120181,886.9634548563312
YIPF3,495.13816541906857,441.72030596676274,574.5499008435568,624.2938362085754
YRDC,150.39996648327391,147.58695542438397,219.61930800223993,242.02195632545235
ZBTB11OS1,27.502273580975583,28.211272619469316,39.97619735044248,60.03415201485314
ZBTB48,202.55907766221134,171.03323414265637,233.72097296822355,272.70964984895954
ZBTB5,238.1874242498908,265.4049875674851,237.82668204538507,226.8569760789692
ZC3HAV1,918.8088221604996,903.9187099667329,790.1475892463094,861.4690919218503
ZFAS1,47.80435179106135,45.54659463708771,59.42838365662158,86.77150584258523
ZFC3H1,1057.7543041191043,1030.6103849711783,828.7762154235028,911.7147948010263
ZFHX2,508.13786977971387,409.48595330710833,333.30677831412373,317.29840760415044
ZFHX4,810.7593596178859,807.5425021982243,612.3044197273649,668.3819721418856
ZFP213,125.2086838540515,93.60196537807076,144.8862844553871,167.73858474479346
ZFP324,185.15637368996963,199.3602733244384,230.61434432744548,161.71727098526247
ZFP385A,182.04371519132562,171.6534712540523,135.89942455250264,126.22357466664735
ZFP41,55.609264027304626,55.61225872011261,28.851377768467355,29.128556756305812
ZFP618,23.155680982730797,34.07163190209231,31.429362287791353,20.85663255061635
ZFP667,33.09343582697372,39.93792933779969,19.432681300302622,22.585702020233658
ZFP692,133.98277643278655,130.8114573135377,95.13150464083724,89.02479488644899
ZFP750,77.65275224083655,63.388942803656676,105.64356444763288,116.12983237238703
ZFPM1,680.4563538735291,760.8788947648225,574.6808469786498,584.6046050241491
ZRANB1,588.7112673546997,629.1330483660238,762.8808823418439,1021.3691306550984
ZSCAN20,104.12374043485876,117.11514373670335,76.66655583785086,83.83363286094365
ZUP1,197.51869402673634,194.20742085269208,155.89664719496304,165.61414911190076
ZYG11A,148.26465511675295,152.40266079299042,173.1886005392051,311.83422795018345
ZYG11B,847.5407329229207,909.4787360073508,1069.436482928275,1294.8022861561044
