,ZT0Tx,ZT0V,ZT12Tx,ZT12V
POLDIP2,1472.3420252921867,1509.3653921998532,1727.7966924797556,1762.809629871777
POLG2,198.88386350733944,202.17089934467595,237.55238894721714,268.7373529763156
POLR2C,348.4502960410038,368.31247922337144,395.28345380666246,372.9082699603051
POLR2E,271.94443279015746,278.107068441748,307.8151114655092,320.6768748162421
POLR2L,189.91046452084655,240.72894160252673,232.68838137371503,232.9338971408596
POLR2M,1010.9962337715109,994.9248431315222,1055.0017566538502,1027.4002659483215
POLR3K,299.99769788047854,281.8189941552612,212.79269863342975,191.32476427630857
POMK,175.1073326163196,168.75724092262615,103.62650108885356,98.08308322731976
PON1,15028.11854036961,14508.566074618595,11269.137715855375,12733.292279693036
POT1B,139.75659428036238,121.27872672702463,91.18430108922068,99.03802397544875
POU2F1,550.3946326909212,540.9045434025951,394.4512614949733,358.8070468884654
PPARG,188.65651060396652,216.41545991869185,242.90330954972907,206.98235186102576
PPARGC1A,156.05579407002668,167.8680624041652,305.97288218678557,348.74031414496494
PPIG,609.4116887310257,564.1316485590585,454.06653402554946,445.66599920647775
PPIP5K1,153.60171045117403,127.33557248440586,88.29545135571118,90.46968530180307
PPIP5K2,1948.3584892327472,1960.9188548850982,2224.935874305285,2196.953589651676
PPM1A,2541.6765145008408,2501.7676936148764,2672.8121482511506,2738.941210830968
PPM1F,908.5906536381269,954.874580049245,701.8202129634082,671.3370042014262
PPP1CC,849.4320492181349,809.906827219414,886.2678024117904,821.5997597042347
PPP1R16A,518.4283670951363,506.6291747351789,631.1968681341144,683.2840043826618
PPP1R21,571.0321218472851,538.3071503096453,423.8706848693421,455.09456082191406
PPP1R37,1482.5678377503134,1335.238955997675,1541.27971584256,1546.4096881790035
PPP1R3B,7801.151431966678,9785.387412013592,12135.651705015396,11278.55878945435
PPP1R3G,1.8004871131111253,1.9332759534184083,27.703870356476262,28.385526332708253
PPP1R9A,694.0689112219997,614.035620942668,460.827055994068,454.2529606911674
PPP2R2D,465.30818179727265,444.19396352597875,577.0648658793468,499.8593382619697
PPP3CA,911.5834470948674,903.2092011788087,1013.2890155783797,1017.39442246646
PPP3R1,523.1273656785665,514.0816773263931,564.2952804232497,584.6353590235649
PPP4R1,681.5164169928577,680.9352484829252,764.7324114663779,785.7569926974843
PPP6R1,2493.010539813613,2571.164389167567,2572.414412850298,2644.49112017402
PRDM10,298.8146644336183,269.2514015248565,184.390635058344,234.58453459502843
PRDM9,160.25956656322188,120.76716090525707,111.74363326828872,126.79257487600601
PRELID3B,476.8161752475743,516.407029286255,524.9825094769262,489.456798152499
PRKACB,1205.8870705664947,1243.9916957382143,1436.8009067900903,1480.349417728955
PRKCE,459.38548226574864,407.22155548960717,495.3258176106211,519.1451942078185
PRKCZ,410.0421895083878,351.2622522979645,444.61539559055865,449.9631207241091
PRKD3,5671.635696305361,5332.5909051356775,3477.9072511367017,3916.0102357829537
PRKDC,840.121285689686,812.0420239107085,637.7603700347074,595.5727038481125
PRKN,181.37279384605208,168.63473847646648,224.78884473700347,231.53197034349273
PRLR,3311.881381749266,2743.542608926226,1771.5016634579395,2477.2565742306174
PRNP,590.886696814239,676.340677052118,801.0413722241857,757.3313877787319
PRPF38A,245.49129933539223,222.58218520417873,176.8475399610883,163.1939320165187
PRPS1,382.87982724559,416.33111283053756,421.346084669332,396.05598110919533
PRPS2,290.43556432863033,294.3531153181214,327.59888856735665,309.3248271912615
PRPSAP1,1113.078508675084,1143.518930560052,1208.5000795192516,1197.402452970305
PRPSAP2,243.98080919967953,243.66222822596762,173.5120574435472,163.5467934340986
PRR14L,1353.3014059298337,1214.0343321880143,1057.0586504691491,1171.3778538929903
PRR3,95.1622485808223,85.18578694782424,129.04588998131322,142.06172303229425
PRR5L,60.023305255530865,49.210164533997094,35.85932268758015,46.31456536213635
PRSS23,91.60576626128871,87.09608948915668,53.37046442369936,45.596394369012344
PSEN1,760.7418738406504,767.8379273365417,831.4213313002629,846.3502863087355
PSKH1,794.1842024141886,821.2710710669629,841.155232061763,822.0645152951068
PSMD13,979.9455845739009,1047.0623714010405,997.9236584588892,1006.5333208829871
PSMG1,248.8733972085357,279.37782251151356,279.91558987160676,275.3615926684313
PTCD3,924.7198682428892,937.0968762582189,1009.0578216484223,839.8546982861079
PTGDS,65.42180003017496,67.62729955465821,23.562818729970854,12.856942897367432
PTGES2,323.7404857170517,336.434442970266,365.8871071746118,376.4288221736369
PTGR2,1529.710357666067,1474.5247361916145,1604.936733835733,1631.2145985755549
PTGR3,1088.6304484135444,1052.7862338850148,1182.7762758116305,1243.7564284193934
PTP4A1,7.631228190180802,8.674859531864405,22.47462996179838,30.47806261673828
PTPA,979.8558008321755,897.857963859204,760.6306632792176,815.9580222667089
PTPMT1,746.5530046542219,789.6006505716961,881.5004505853323,788.2402486596528
PTPN11,1858.2175378051618,1884.8962819420437,1888.6862098935987,2010.9826357729985
PTPN6,451.15543860870764,417.078040538231,314.02298710809737,324.3739136309118
PTPRC,463.4830573665869,377.1334572459041,273.026643750978,237.66967865078266
PTPRE,102.57623326902305,71.27595246452074,57.54992344600776,57.3363182417801
PUS1,240.09981991435558,249.93542771148032,266.0514319069598,241.78936791250757
PWP2,574.4176951523453,569.0087985134941,420.62078308620283,427.0052835224438
PXDC1,1411.7905918911129,1628.7366684033202,948.0599570866361,1000.8995075646907
PXDN,484.1544069012646,458.9287766207706,286.8807842707067,248.99854049840397
QPRT,3038.5808126205015,3344.1272744348353,3063.45104343008,2870.819585204126
R3HCC1L,531.8192076616793,466.0059413389939,386.7029958412548,409.58675253349026
R3HDM4,568.1765867564231,552.9257010362716,602.9276712150876,676.3107547490065
RAB11B,673.3665996970083,677.7056947686403,731.7690314331205,754.8796307175776
RAB26OS,28.229191480989403,31.618058111859966,12.466813578675742,13.037854685635724
RAB32,690.6970944046611,710.410424530725,418.3296007262393,420.77153581081893
RAB3IP,473.2003373913865,433.8623943542871,575.7570100395586,499.60412393573955
RAB4A,326.18912892097785,331.79859745721683,431.43941988164636,423.74694762739574
RAB7,2473.009649891086,2339.438927619416,2591.5049120244416,2789.359267139526
RABEP1,2019.2476617724676,1825.8462657194432,1425.7361288696507,1439.0870640140627
RAC1,1992.4847859986696,2018.9664601197683,2038.248682362449,2035.7635907778513
RAD1,137.25162809327665,120.42815716953932,92.96148091253559,101.4248750562497
RAD51D,348.2667625990677,353.6646198319546,250.31811078733807,256.7434764510902
RAE1,353.2511257497055,384.37722844308263,386.3476867388196,343.0499768277358
RAF1,2464.577160373225,2497.1681287991523,2020.0215154867158,2059.979319133921
RALGAPA1,732.2313255105809,667.5698283240521,554.6688174573145,547.3346524764318
RALGAPA2,2537.9073712534882,2144.317971672232,2856.8156061830214,3046.5709762469537
RALGDS,81.13814047144481,67.87472443242635,47.509187363917306,53.76648465250844
RANBP10,2191.7114192806052,2001.8839546867296,1629.915705678313,1635.1460085799251
RANBP6,491.6320803988023,506.73391916953375,359.0237202069405,336.2733754357113
RAP1GDS1,629.2857678145239,613.580057316251,690.84377229525,709.3137765978663
RAPGEF2,1102.5935439060058,978.7400638378163,1162.2779172699645,1280.288420859837
RAPGEF5,417.3746551925968,407.81770741601696,532.5730585020643,524.1488294388993
RASGEF1B,397.70601345262287,331.4932348176916,549.2865010284729,602.7956033264926
RASGRP3,318.6787535224319,306.7136217974046,230.7399958857916,239.5383941272934
RASIP1,156.7844360877829,129.01806821901198,186.88972563576914,168.93428166375307
RASSF8,1390.974360097661,1227.381881309377,945.9931389633476,956.0738473934948
RB1,356.2048098022662,340.1722547526293,262.42203718097056,277.1476990138242
RBBP5,693.6727498466471,667.5233043058079,518.6102227918539,522.8189613904688
RBBP8,227.00019271493434,198.08963895262184,306.2207405295692,315.88733734947306
RBCK1,887.270830534467,939.3457874383447,1137.278301565333,1166.12349191373
RBM12B2,276.53825021665403,242.03020449603676,187.42744570791857,168.77299426557187
RBM28,677.6806102950909,607.2620635781651,482.3064384681061,522.6032689362868
RBM33,1744.1457155193093,1431.6449883656144,1971.1302825693444,2182.719111483598
RBM5,1653.863949651379,1461.2650351577736,1303.1953798546313,1351.362277281822
RBM6,1255.469920611443,981.3582924286222,940.0913641219896,1015.5599868663417
RBMS1,722.995273863204,729.6971199988053,798.4210188027168,794.730742996258
RBP4,24761.81612002926,23256.962893918117,27268.86086977097,31159.415184677855
RBPMS2,714.3215957056887,686.0043089917328,760.3468239388545,769.9560055718149
RC3H1,1732.4559079955181,1618.4565148441727,1946.4618728888242,1941.9881795141973
