,ZT0Tx,ZT0V,ZT12Tx,ZT12V
MUP-PS12,37.56880593570177,45.95521747979507,40.32905752876003,20.91089312606344
MUP-PS13,332.87887253230883,346.097429541194,163.67924144164166,174.68030829876054
MUP-PS14,31.398719324814135,51.66923900002913,25.261652230030816,17.61814132259136
MUP-PS16,118.1584848095135,149.81574150299772,76.63726174162834,60.6355655803313
MUP-PS7,32.717681376351976,43.048385490609604,25.468350802484252,20.40783492902189
MUP1,276.9406568096967,290.33937544810914,136.67676917048607,108.47987972754463
MUP12,852.2546901568442,937.5414254026117,613.2261038188354,424.33595351920184
MUP16,1362.2632028274982,1422.8090937709142,612.8835502204861,471.107889911508
MUP19,109.70209685432465,197.43115249234506,85.528777956979,42.86636640467999
MUP2,121.6938814729342,157.5437100628795,85.55820073386538,50.15061415347365
MUP22,367.1900782937143,527.2897153126803,311.0811657917102,242.7834789061375
MUP3,149099.77494964853,157956.31217517692,132548.75176414277,114735.56146157374
MUP8,26.691062819579756,38.775196585642256,20.63639258901302,12.787594055933207
MVD,206.96755242941924,422.2602238940281,138.06692941382238,237.28947409418788
MXD1,167.2144871865822,129.9892304597654,165.74996061723678,179.79321167939426
MXI1,353.7638353833601,401.33135887571416,439.2620901567896,484.0166648679328
MYC,159.08317852191928,40.26358757769401,151.19645890435774,160.3947705405484
MYCN,21.07195279261129,34.20362836700985,52.00027676325835,60.848641508354966
MYEF2,377.4500794518143,400.05532477990283,267.2560759969462,237.4214689757761
MYH10,553.6237224492683,548.8591333906289,441.1074066611604,439.62215589592944
MYNN,288.87614731104816,308.898372759246,255.5780500994967,233.51762480611362
MYO19,215.5838719126386,208.340933175801,261.91097427372614,304.2712584421985
MYSM1,679.899432983484,648.4711515972886,596.4654440644593,540.7210795896502
MZF1,14.231100414642505,10.81795135864053,18.580124822560105,21.994533423578165
N4BP1,571.1006509623455,515.7091893852851,564.1109238465983,587.666403724765
N4BP2,1402.6164571380298,1333.5400470266202,1542.2814718481925,1504.5399155075268
NAA16,364.170620947495,306.3382446687751,380.041352593521,382.1925505397757
NAA25,851.5718992457702,898.3104287866025,761.0945993027512,735.2120847015809
NAA50,1170.4091917831802,1188.4599016052678,1536.4229482141889,1532.2787320761458
NAB1,1542.456891907465,1610.8578216147187,1731.4415789956633,1913.0351510610226
NADK,3552.356851648011,3799.0492640757866,4467.799250431731,4610.0664293550635
NAE1,475.18028266967804,482.55315593451354,420.66671484541683,376.8045743321004
NAF1,89.55827874951018,94.92192148803089,92.39678273397159,66.48467407884729
NAGS,1600.1353875243808,1777.9795785837637,1411.8357256935897,1430.6578296136581
NALF2,47.297424238897925,48.854494703865925,36.41751232791417,17.964980115732242
NAP1L1,936.5059535818194,867.9588598078745,991.6676226136331,1062.1691793058028
NARS1,2094.235732273689,2308.5420850243995,1922.7924703954254,1911.5528029435766
NARS2,745.120810571755,741.6480614034988,600.0993496373712,575.6249474294875
NAT2,273.2743059199745,298.4444833728287,224.7094854710803,210.9736159342711
NAT8F6,16.206801228151818,22.85256348933479,43.81556776816331,44.58226260000438
NBN,370.92119083770405,383.22646207688024,340.2729674844267,307.49623423337454
NCLN,1007.0420433196794,1051.614150690331,1244.3149414663778,1316.3374229206038
NCOR2,1230.8738854603678,1063.5751016694646,1477.5380776450681,1664.5447075861307
NCSTN,1046.77639208129,1027.388434573862,1116.660094916029,1139.96721093236
NDUFA13,2322.330139483126,2487.5821644649304,2273.5020959128847,2147.6543656416884
NDUFA8,805.086547908199,996.8750961362265,925.2476621006291,836.8717147324118
NDUFAF1,433.043338636756,453.54023887709724,402.0377451227093,355.055321266465
NDUFAF7,206.93747755242862,237.0982210537338,199.13364300059803,180.3311500770482
NDUFB6,719.0326216098887,740.5893748215404,677.6610174619698,568.4944385433552
NDUFB9,1102.7399616094478,1330.916457944717,1238.6873689616393,1151.83067742781
NDUFC1,455.16569781285216,463.7737588436159,384.2594237868428,341.21349416211604
NDUFC2,544.8813894252767,696.4191627744104,622.7626457213047,576.5152978059767
NDUFS5-PS,35.37095956501385,30.000382302458576,54.88459630440167,53.11391714702055
NDUFV3,1242.788512295627,1519.3881084795983,1220.8720768915846,1219.6031114570058
NEAT1,100328.75851264237,69832.65383024902,122214.91591815722,171346.38932885035
NEK3,47.06892871940274,38.983260233838756,29.39848004335134,22.947086626668987
NEMP1,171.44826368574638,160.08924091135688,125.02970265586815,104.155472824567
NEURL1B,35.05310748459354,32.782917363090775,27.966879528559254,15.849183327493343
NEURL4,712.1192799338767,609.6820810509053,702.7836371291731,686.8894594468029
NFIA,2212.755707478031,2011.5680982703827,2303.116437099075,2525.0878446561783
NFIB,4110.707415985301,3773.616948086481,4147.343873483278,4221.91094640419
NFIC,1988.119768158719,1866.0333938007996,2404.790449576361,2680.476014894383
NFKB1,863.4291160330255,844.9704312085406,717.168907886129,651.7401160195689
NFRKB,503.70570301593153,468.04870546713295,561.3011190296434,534.209706318826
NGLY1,1006.6181364285538,1052.929694866759,978.2982383226972,872.7042964730273
NGRN,259.63329724210143,286.03925761776196,223.65411402115265,204.49614125756776
NHEJ1,99.70782099763579,93.7885195955628,64.1530206055376,63.44871850798256
NHERF2,396.7988175228905,384.0425986138237,426.5704324237554,442.67519528824516
NHSL1,484.7277053384979,464.86184374807635,352.6145048800591,344.17522440158785
NICN1,276.55757423666716,309.9391934276382,200.4041958524099,219.0636339727178
NIF3L1,256.1737161197738,291.14495232922013,220.51692503948072,214.5940221492855
NIFK,433.44829690611533,522.4644723171272,443.32569973436756,376.05694833482653
NINJ1,1654.8032049703938,1962.048244827454,1581.857748634476,1479.5325425595563
NIPSNAP1,4503.642662801564,4779.875355122526,4162.64973276892,3972.609101537674
NISCH,3425.029221553015,3244.063915807956,3581.6893007653566,3678.9660148335447
NIT2,2191.710254095103,2559.4578352035805,1934.6696147205755,1844.4951729192985
NME1,292.31585915542496,335.9966928362888,263.0386643227607,231.664978574306
NMI,252.2194742349829,296.7382111151824,255.73837973798683,233.85701149772032
NNMT,1703.1084370600604,1951.8501070531897,2256.6481799399544,2511.6830414915767
NNT,53.96284105902081,44.184050235361084,55.055504340438986,72.61709912188455
NOL11,375.87273310061,379.2692644791153,328.7790630490647,303.63403098409407
NOL8,421.2346666187855,463.36390781583736,432.74224738160876,356.8177349471932
NOP10,447.401479784189,552.8402550230556,493.24725167955677,435.8498790359636
NOP58,582.9102489071506,546.898996826551,488.205340069596,375.36150276501576
NOPCHAP1,428.2833376603649,433.0961028504287,349.3175062184989,335.90968116751515
NOS3,122.89986594938144,107.39529659245403,127.37604694646134,147.52649659521742
NOTCH4,135.2274431470321,116.9346756194651,154.03131302978662,172.79161026930308
NOTUM,643.5716632393395,580.2381882413977,622.3923065089793,738.0217226517937
NOVA2,43.49092164697978,38.22523012683275,46.53257244376175,61.704607836542415
NPEPL1,937.3052127668738,1018.7673199899119,1151.8695741715771,1211.462016007714
NPLOC4,2222.511050075645,2410.055628231466,2553.9891411054646,2639.9090189615936
NPM1,1660.4017538550536,1538.1197389070176,1843.3594786159929,1798.1640340151428
NRBP1,1099.6012128784118,1195.1314392809727,964.1303878643522,955.9292168135676
NRDE2,295.2210217372076,328.76437241958917,231.99657613158865,242.80376106544622
NREP,294.69432835842036,269.94097124098,872.5148850232134,552.2677689961654
NRN1,2911.2685300786934,3235.199368728089,2614.6628791441613,2614.9968713349303
NRROS,148.08229635345066,158.80740976898068,115.60356424296043,114.62831199026843
NSFL1C,853.1486096674679,959.4996771015556,812.6887658190527,800.1443440999926
NT5C2,532.8305526279476,523.093478658822,698.1199909268054,706.0394166509403
NT5DC2,84.98612325827024,78.68202303619891,108.98471567725433,125.07045089970671
NT5M,202.95594319163143,218.3261248079219,138.74207872854092,151.4820145622164
NTRK1,11.296624490082419,10.551774126004489,32.015598793573524,32.90334615578969
NUCKS1,3186.7377735870587,3290.756137869002,4161.55734459721,3820.239972015822
NUDC,821.1615077711299,823.2796522540608,895.8923374987824,925.640925679801
NUDCD1,457.0571228040644,470.7728587142928,395.08757782729526,345.49031221683344
NUDT1,194.60224501618268,211.36877195846114,150.10130384766924,138.20048739903183
NUDT6,92.59201694557682,84.22045121829825,113.58917565138478,114.12286300835245
NUFIP1,195.03681651677775,221.79802118346603,176.09210029082223,150.86038792785283
NUP107,134.1827172790919,152.87249223160828,108.30609325079304,110.49371168463968
NUP160,365.3298592720194,360.14193507451694,292.30394387050376,284.23998095608914
NUP42,116.32223465609991,121.22347474021727,97.37829035442164,86.65200498076729
NUS1,787.9318610632005,783.1690652641776,924.5408743821581,1000.4403098339641
NXN,60.73233523147323,50.29985302369943,44.62501600104788,32.19874908133491
NXT2,478.95824526609925,539.802835660567,478.61829660228443,412.88747657137264
OAS1B,43.13815790454809,47.64611913268133,32.08787838911123,26.524062761826645
OBP2A,207.71672015062808,241.51032829907783,161.14701774726694,115.71641721795129
ODAD3,31.119750256704275,35.09977928179629,48.73769109448801,53.04296397281258
ODF2,349.79438935721214,314.83179365259946,398.70068373331975,384.8027554116308
OGA,2127.7695473537824,1939.6342673494873,1747.9600661578331,1582.5941366887103
OLA1,586.0834450191185,687.7824764535092,600.2454649361765,547.3709920564324
OLFM2,7.239356784502927,6.5601044404252455,11.913009820662394,15.942403049938832
OMA1,390.24360576800433,408.3845660690015,331.5407214885776,320.60452675162657
ORC3,575.3221891826313,601.5772771277284,486.25007848086983,423.38475666478627
ORC4,463.8288311959128,509.07032760001096,427.88675696382415,386.95682596779375
ORC5,270.1788035274472,274.3928496414716,239.4882307928648,211.41555860460522
ORMDL2,530.9639520486078,576.0163574302055,455.35869662458816,469.0504695717595
OSBP,1693.0004562615027,1884.325453702734,1529.5384706990003,1544.7697888505616
OSBPL3,44.02528481275464,43.15355231810054,150.91973536680192,103.7112343646314
OTC,9238.114508139979,10282.25922375146,8665.750051820305,7825.502674200861
OTUB2,68.62415953919023,70.52335140143647,49.09657410242323,44.91916351146371
OTUD3,190.6704009655892,165.3944386866077,214.73986163311713,231.8149386496557
OVCA2,159.32123189788012,169.226340691032,105.92465694648918,100.76433974780872
OXNAD1,503.6112314857251,562.5751120948482,490.1667931817566,460.70336507597847
P4HA1,393.2810542138269,313.0140568353418,417.0837107371995,461.8374389933732
P4HA2,138.96578553645244,128.18032961044636,161.56225084100626,207.6397246016357
PA2G4,1044.6451710316064,1018.3275154243837,1156.2078500021296,1207.082193633072
PABPC1,2905.7067538242386,2703.529126097339,3482.4686313259963,3740.849103976284
PAFAH1B1,2281.1396645344576,2304.740960002005,1913.0124624603466,1791.3532419848377
