,Tx ZT0,Tx ZT12,V ZT0,V ZT12
DCTN4,781.5265232606893,720.5962344035678,869.1749755941438,687.0459660457476
DCTPP1,228.71258123827053,328.9704697553984,249.47296957659827,315.16262608387416
DCUN1D3,351.3208154214621,540.4808572482148,339.66851259743083,551.1562422515049
DCUN1D4,717.6302567935295,730.0922873637,764.3721109887524,825.9355818230788
DCUN1D5,469.1761542747344,468.8260918364104,502.345365117821,404.91399200174055
DDA1,272.4661889564359,289.1387219350468,273.14166934172124,327.4432560571162
DDAH1,2526.633204697732,2377.3121892002437,2755.131433897079,1829.1540837590965
DDB1,5494.65174994324,5990.953346891792,5625.776449412799,5808.739225500867
DDB2,93.53772305111693,122.15514508896901,87.3370778505124,106.42185711041638
DDC,3170.4229313164265,912.554956376238,3164.6922998815894,820.1014505969603
DDHD1,1149.6031616072569,637.8790287501907,1113.6552592842484,669.1742770814566
DDHD2,544.3981553038851,986.7101438740283,583.299898320484,849.1635248397023
DDI2,6492.683628748743,5384.628796530275,5958.967968028058,5681.055885713161
DDIT4,146.3769576687259,240.49433756534822,208.36185054835627,281.3968207630861
DDO,410.44225174577673,478.98249682188117,433.9829482529287,420.34766261804174
DDX1,1296.5104664394155,1280.9548164473872,1454.149953572838,1158.2633353314864
DDX17,5270.751196476951,3311.522988002791,4798.706976795439,3569.1526096011553
DDX23,1142.4735087338702,928.5026150634361,1109.755822599365,972.7664877884737
DDX24,1029.117527805476,902.9962394114071,1037.4570681761568,842.1319305975018
DDX28,275.9557252324452,208.59034858581398,318.21128173731626,198.38093807979655
DDX41,518.8409397748214,568.6360136201023,499.4448540202863,537.2229831878489
DDX46,1103.9447275583082,1245.6153534751359,1081.252173897369,1200.3050198159826
DDX49,331.1415027775194,412.5144063808669,382.65019417631567,399.8944805979143
DDX5,9265.961328375655,10126.332681482532,8859.771565884106,9794.081956020585
DDX52,439.51725617020253,324.8261467104666,441.81908706364646,292.8318756625046
DDX54,834.6532639245066,925.60745865543,919.2234972656996,896.0888633559362
DDX56,521.9461955683423,594.3970221284179,576.9975563366148,555.7904515697929
DDX6,3170.1613750279557,3334.4454022058653,2996.8547418676612,3470.5044485406156
DDX60,290.0422568898321,197.11481548881216,288.5002602987394,183.71063597522618
DEAF1,254.82323329972132,267.9648958390591,226.18766717711216,284.01128943878217
DECR2,3379.13174664193,4413.872418431433,3564.594834267848,4236.768183294134
DEDD2,280.3160230398991,354.38504262239275,287.26234715030137,390.10609583103314
DEF8,871.9990034976287,794.661090314817,930.5363325034722,734.5960997381814
DEGS1L,268.2778014006096,370.08847326099385,371.891483142686,251.42652935927734
DENND10,400.84573021332125,312.6948387009402,450.03398096167507,319.54936982646973
DENND2B,1365.0760382597878,403.8110365330747,1322.4967091107053,349.63928566215776
DENND3,206.56584253776123,163.97330621198662,232.23122448612926,179.833129554082
DENND4A,1656.6637357207073,1391.2529177688418,1558.6696871157037,1278.955146006873
DENND4C,1550.9295338261738,1301.3574551991355,1481.1026390639697,1253.0236334519602
DENND5B,4088.1376153855795,4502.128698452821,3808.122946925561,4824.559868631998
DENR,435.15492700482986,474.45636246020695,472.10505819618,478.3697546845545
DEPDC7,763.4407846115791,519.4916176229106,739.7641664328645,501.50413904766856
DEPP1,531.7284319823362,323.4875793054605,918.814460185426,371.49228529765463
DEPTOR,6121.876006318248,6873.425399507566,5688.173029919478,6806.891231675208
DERL2,1881.558903179034,1621.0319532585772,2010.2953082247286,1535.329960084815
DESI1,550.1827369598162,602.8681895198121,586.3049861475837,654.8862799700086
DESI2,767.4004107494992,521.4565751723745,804.9276693450043,560.0793757852317
DEXI,567.7223053696653,333.4983748939231,555.9689686239713,421.02785137734855
DFFB,80.36246424114431,85.44253653918149,61.61385287633717,84.65622764708102
DGAT1,466.1989065692992,520.7401478336781,463.9446875530766,506.994620404543
DGAT2,8519.703138560952,13464.056297165846,8628.743144161506,14234.71890410417
DGCR6,462.28426701516736,554.4574401628334,564.9809642219892,596.6170207055148
DGKD,682.8611293053741,788.2391599347931,621.0024287176514,797.644989560364
DGKE,107.95660944260503,77.04319744536825,93.98173870375395,85.87670698150332
DGKH,157.13954549530408,208.0598230256161,129.87113367251047,210.13897712024968
DGKZ,878.8639972141747,903.2167332430173,811.9627916331982,894.1244879106706
DGLUCY,839.8267653155004,982.1630141093875,878.4376944580484,970.8800803383715
DHCR24,9903.206583038407,16270.390685122098,11312.368086686336,19593.710807833366
DHCR7,1094.1281377375171,1320.8797199348876,1669.9807031456776,1640.9175245964725
DHDH,3585.888265166994,3980.553301847582,3604.927271507872,3932.126854936269
DHFR,556.2346963385729,696.2110281720005,526.0385336321887,668.7771293927158
DHPS,172.0022147026235,245.07522949196513,171.1410321935458,230.2253175801302
DHRS3,3688.9795541113763,1884.369229548267,3438.5210769205164,1770.8033040656971
DHRS7,387.2289612893178,549.7010797895892,418.4748112003869,504.06439978884737
DHRS7B,287.44462439192176,277.1385194969046,338.30396597545376,248.9066604360253
DHRS9,106.85321378456182,8.327857711288088,122.48939523269921,11.403819431917327
DHTKD1,2031.0865106645178,2432.4011480000763,1893.5646661540054,2402.1346342276865
DHX29,414.52823385364076,363.5589644858679,454.50112098744063,343.8605385572195
DHX32,702.9231086131407,580.013356027506,741.0338245923217,582.405121590648
DHX36,1305.8889185558935,1056.086233698529,1300.0108186492585,999.0258566333986
DHX57,484.2859721703722,361.2716712396421,429.3738615872685,345.75151472060776
DHX9,1692.7614762536734,1909.7356860644122,1692.7534680170568,1950.1352830559588
DIAPH1,1917.195297903075,1370.0497681220677,1874.1428288769582,1571.2843330365267
DIAPH2,736.815932492998,800.0742113823999,674.0910538127652,809.8477556196381
DIO3OS,8.896087082444547,16.442501671818093,7.685426131205285,20.87545584874625
DIS3L2,478.96417922199515,584.3888933064219,484.5719731468557,563.2987399579421
DISP2,63.410784467126035,106.71445971924219,49.138570192120966,84.74195312371006
DLAT,909.190272790671,1117.0010817765724,1063.6810465164167,1013.3625885545413
DLC1,2553.35635017405,1392.3204239601544,2374.8211730433763,1453.6796246092706
DLEU2,687.7099884807694,484.2115317839148,588.7093279144166,516.0002054893775
DLGAP4,267.10369623397065,313.0618354785746,248.02735900831468,331.6341922139095
DLL1,145.86966268947742,161.92077607524598,105.77418738674868,160.8876007495617
DLST,3575.7674709713037,4170.115977813333,3790.1472115272895,3824.4207802088067
DMAC2,438.1653688096935,647.7005108135505,452.58847168746325,639.1040211019982
DMAP1,197.03295422792038,175.63740404062648,234.28896697062427,154.35371290642283
DMD,797.6978135363055,968.6924037819717,797.3508109010339,988.4164435013327
DMGDH,9382.326708936045,8616.60118556709,10866.687475237835,8676.289906735188
DMPK,307.07291110117325,325.5243752197598,277.3746686420779,337.66909779407587
DMTF1,626.5206677742261,460.28039699272426,599.5124924991284,424.35226043707667
DMWD,344.5937460653572,379.1150622873094,325.58692624092004,365.636247706371
DNAAF5,202.43366872785705,239.19277811098956,227.32852523723372,222.92946431464225
DNAH8,22.862238160116203,7.644532465427833,21.529051623432647,12.208277031804244
DNAJA1,3281.120530050143,4130.675803386593,3265.4561180552505,4291.873233059072
DNAJA2,1840.6581676308638,2102.464433523585,1903.1500510421056,2077.249827359844
DNAJA3,2091.8965852281744,2266.2347522759806,2148.5922744433965,2132.6700597821346
DNAJB1,445.539192489129,517.2805251869751,389.05834582315515,558.5724705323523
DNAJB2,937.5825585284242,712.692835070768,886.6619844656688,777.2933171341707
DNAJB4,720.0352681441846,736.8904087618849,670.4974785286331,790.2592230192619
DNAJB5,96.28789750585304,93.62285681320536,103.5871437067073,121.6090895676108
DNAJB6,927.3147507662464,1389.119216525115,889.8784880842677,1318.7442649934549
DNAJC16,438.28661090362766,525.0299904834202,425.79117321348417,534.4862213510193
DNAJC19,582.393280380521,705.2955081846234,637.3677155364426,624.3046329962367
DNAJC28,288.67087940081035,204.13983219889803,265.48659695721085,167.9846209510511
DNAJC5,1561.771009892108,1689.6880056516,1666.5095951772164,1714.101449605506
DNAJC7,1062.2898934956308,867.1255633027736,939.8300493511671,856.159728421619
DNASE1L3,1115.7761907660517,951.2252660376192,1123.6641313526177,900.1588492865525
DNM1L,1299.4698440101106,1099.2511644313383,1246.2678405105203,1019.7130680812919
DNM2,1320.4344888203661,1438.3324372056197,1381.002628757836,1442.1592233643294
DNM3OS,41.00048905455506,25.866581578818217,30.345627976277072,17.074934695061287
DNMBP,1100.4490948328728,1189.240982812512,1028.3609426037474,1225.9222626740027
DNMT3A,787.3567822198496,712.3292312779562,663.9796503019694,720.3687398111915
DNMT3B,225.07943944123613,41.957779612671445,220.49491613042093,36.305298873314804
DNPEP,784.9833657362445,868.0871908961539,892.1545624359209,909.5211515569359
DNPH1,72.07707740934632,78.37629662914442,89.85759384376998,57.09452973002937
DOCK1,1194.892927119814,1276.0287241574663,1071.7969733941566,1229.5566873981506
DOCK10,349.1518486185373,260.04284846174795,298.9021978768094,241.6090507150776
DOCK5,1248.9567826527025,1382.5976555773711,1274.2640030774442,1546.8461202175204
DOCK7,724.5731910372455,551.9116767415907,728.9590784512164,619.5989201596813
DOCK8,1456.809568025258,1573.7187076441544,1395.101352612576,1612.746819916394
DOCK9,757.7021192270895,988.7875763394196,769.441485724927,924.8251343586429
DOHH,66.87425385310281,89.22665121672412,80.12964809216825,104.42579137112871
DOP1A,1071.1632351743458,919.4671237482962,1054.626132243894,838.2861617800139
DOP1B,1604.0525886382609,2319.182985501365,1528.8744089597615,3024.8620509425405
DOT1L,648.066417201628,621.7695744829808,586.0852831390824,690.4084387154354
DPAGT1,480.62134050330087,505.8141438750011,459.3163728985265,534.1718312698299
DPH1,294.9579195529271,263.8417240877724,321.0562385017168,245.44903172692966
DPH6,146.1931679602583,78.32390381171145,125.25291099539841,68.77161576558275
DPH7,77.02255979980369,78.07349871258297,105.27697010855836,73.76749011381195
DPM1,217.97822996886066,243.07921762976332,184.54890639316534,233.40664736621912
DPP3,1361.7671774631078,1198.5468589002883,1501.2969940137516,1201.5998656189968
DPP4,3230.8976846288915,3555.4609443616882,3367.395585100367,3350.3613951992725
DPP9,1591.0793207247195,970.3617011807752,1484.9709907165072,991.7244003968644
DPT,83.12729037898212,56.02482773425515,58.902097962895816,43.24818947032414
DPY19L1,1711.5337565625687,1933.8191090410037,1888.0557429162764,1786.3038209467738
DPY19L3,856.0144483271891,934.089303993699,781.1413551605391,831.005354968588
DPYD,13734.619931245588,13646.392094922941,14504.38264574643,14774.134745749407
DRAM2,1311.4274202948893,975.3196227112161,1320.0727622995876,872.379749478594
DREH,13.528841988695389,34.72948837249188,17.993078110187113,28.965954399483742
DSC2,1119.7205430881843,1255.1387097130003,1068.9156744391448,1328.7301183447719
DSE,340.88230133807366,307.9955394228679,344.03479156312716,260.967632547498
DSG1C,115.54526255047193,341.24139625457866,97.20973973123694,362.93999890932247
DSG2,3338.8268202797713,3590.357605370497,3129.3061164058345,3749.9332278815714
DSN1,8.576369510223998,21.327660272890167,9.587137361452578,19.404061640447193
DST,4820.814443114658,6328.979565757695,4549.426394174489,6321.622786954896
DTNB,540.9970442998101,695.2860491063575,590.2800256146976,662.342986063682
DTNBP1,585.6690520747857,633.8188254631596,566.2604346893074,646.7457802075925
DTWD1,105.03516138208447,75.76854320365983,119.39337020633086,72.7129129124102
DTX4,782.9247053579032,101.4045469746522,806.2122875682626,104.14046594391971
DUBR,37.86966666997615,25.557043961437643,44.37639966379754,29.450389723796945
DUS1L,1575.5115498300772,1836.6197595266142,1728.642668214178,1758.1099941920445
DUS2,179.732959109269,119.91561883793624,189.80695679689495,121.12920403272987
