baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000385,82.2164936665383,-0.0705376429937694,0.19272351841121,-0.36600433395609,0.714361841601221,0.977229985701397
ENSMUSG00000000386,37.8589434166179,-0.314962347590523,0.355912967420374,-0.88494204039078,0.37618789226301,0.913721169936476
ENSMUSG00000000392,8.82827660340644,-0.497136896782112,0.566288748068408,-0.877885881500966,0.380005651777706,NA
ENSMUSG00000000399,1879.59319108446,0.0767832296230571,0.0777486765527991,0.987582464775637,0.32335717761133,0.890370392566733
ENSMUSG00000000402,1.21994601117993,0.64452528351769,1.46022838832688,0.441386627372849,0.658933121666757,NA
ENSMUSG00000000409,11.1860546359247,0.0800936229833837,0.481140816119605,0.166466074587764,0.8677901791968,NA
ENSMUSG00000000416,10.9012793140236,-0.515402561048157,0.515046951741481,-1.00069044056173,0.316976490406409,NA
ENSMUSG00000000420,1139.32860841627,0.11207734755916,0.0802163109907829,1.39718900277074,0.162356742855979,0.817384025158261
ENSMUSG00000000439,333.733439498825,-0.049977719029409,0.110966355585361,-0.450386234329949,0.652431969003854,0.973119093309702
ENSMUSG00000000440,213.290004610017,0.258773073519995,0.173633684813677,1.49033912283598,0.136135090565762,0.79145045914332
ENSMUSG00000000441,2242.00355311368,0.0807910468292686,0.0620993418603715,1.30099682877356,0.193259540213724,0.837916887921644
ENSMUSG00000000486,17.9056369838777,-0.301418013019689,0.484251880290303,-0.622440563037138,0.533652215159386,0.958860204024112
ENSMUSG00000000489,32.3842224052398,0.0790134173053,0.294797219345822,0.268026331729441,0.788679050237112,0.981026410168861
ENSMUSG00000000530,60.9906139529679,-0.077485852902151,0.216880719581382,-0.357274049310204,0.720886655354806,0.978390177952315
ENSMUSG00000000531,47.5084747280715,-0.251028034369063,0.282117023657897,-0.889801087202262,0.373572702710606,0.913454795289043
ENSMUSG00000000532,364.863182204214,0.0109464076640561,0.140976149845382,0.0776472309398559,0.938108670907817,0.998415765180168
ENSMUSG00000000538,751.747670142705,0.0589039022056118,0.106232664874289,0.554480133538171,0.579250298083307,0.96479912830928
ENSMUSG00000000552,138.466442785034,0.044394068273748,0.197460546991747,0.224825004032849,0.822115413580502,0.984873542559277
ENSMUSG00000000555,753.847958838005,-0.137127555070939,0.0998873845621092,-1.37282155972033,0.169807826590283,0.827602276756258
ENSMUSG00000000561,265.395912241848,-0.0283907621481758,0.119942571651824,-0.236702963403103,0.812887235825072,0.982488071326786
ENSMUSG00000000563,4350.83663409811,0.232481106731706,0.0701207997580841,3.31543718174583,0.000914999033611475,0.130302969174885
ENSMUSG00000000567,131.395890271444,0.254187485379964,0.223224051610856,1.13871011454933,0.254824082650548,0.868615329903182
ENSMUSG00000000568,525.984934778741,-0.00352816613063655,0.107093581089623,-0.0329447021449767,0.973718684970015,0.999240388246849
ENSMUSG00000000579,19.09639791525,-0.168435168556275,0.378878808549492,-0.444562125818323,0.656636223082811,0.973119093309702
ENSMUSG00000000581,520.317159268928,0.177476973910933,0.104379730378725,1.70030113382153,0.0890742972977858,0.730326567214138
ENSMUSG00000000594,2710.67864356556,0.294087696437955,0.125115738012987,2.35052521056486,0.0187469376605365,0.472943816092583
ENSMUSG00000000600,756.185994298283,-0.0250004842839425,0.0912063328901523,-0.274109083127514,0.784000793754056,0.980656914670946
ENSMUSG00000000605,1600.71346571683,0.0635163020928054,0.0849680492182095,0.747531603670067,0.454742733274579,0.940842783960456
ENSMUSG00000000627,2.50820387244145,-0.926122778926214,0.957285069855722,-0.967447219317642,0.333320514532135,NA
ENSMUSG00000000628,62.498597131339,0.0747631966907188,0.286724125814432,0.260749584564451,0.794285625390056,0.981026410168861
ENSMUSG00000000631,3237.67659260292,-0.180694448196487,0.0877804945481403,-2.05848063543765,0.0395440182686885,0.597440335730674
ENSMUSG00000000673,9201.72865618486,0.195726190304852,0.0980793780932854,1.99558963474149,0.0459786086887871,0.615903408444866
ENSMUSG00000000682,45.1770470117785,-0.088323250452241,0.247798739219208,-0.35643139561783,0.72151752090051,0.978390177952315
ENSMUSG00000000686,1447.39469050524,0.168717372541656,0.098530252975221,1.71234080342903,0.086833881289413,0.722860028804262
ENSMUSG00000000690,1.9211255912031,0.444633998037918,1.51808606286997,0.292891166655814,0.769605340918634,NA
ENSMUSG00000000693,41.6373842243324,-0.101013926949272,0.283754762394068,-0.355990243465895,0.721847871792287,0.978390177952315
ENSMUSG00000000708,2648.85998764118,-0.0182285488812109,0.0873449706506848,-0.208696033044782,0.834685537128531,0.987650468609635
ENSMUSG00000000711,1808.0828891526,0.162622509443643,0.0736778531116849,2.20721020734862,0.0272993769847488,0.522149911562311
ENSMUSG00000000732,17.7294354320225,0.0317977994123172,0.385857713644867,0.0824080957510235,0.934322198470666,0.998415765180168
ENSMUSG00000000738,956.996870441923,-0.0208527599594331,0.0741663091990962,-0.281162163583667,0.778586023617141,0.980656914670946
ENSMUSG00000000739,478.210174805545,0.333533186620085,0.380424030529588,0.876740583805325,0.380627557966233,0.915203442941331
ENSMUSG00000000740,2701.00708589029,0.157183519185757,0.0720958989933732,2.18020055759628,0.0292425983051558,0.532865139765457
ENSMUSG00000000743,1061.17920903905,0.172108319767387,0.0843992864347303,2.0392153421876,0.0414285403623715,0.604867982086861
ENSMUSG00000000751,646.192641564594,0.100715129145969,0.0998107572946093,1.00906086554068,0.312945444815601,0.888023386955414
ENSMUSG00000000753,10918.4724922436,0.0897452333400301,0.0610508481720697,1.47000796921095,0.141559595645816,0.797569500904115
ENSMUSG00000000759,443.283570522169,0.0918050796563104,0.0896046766292511,1.02455678776861,0.30557236282943,0.885979036805574
ENSMUSG00000000776,136.703220304999,0.0886355446429683,0.161510569408154,0.548790986049819,0.583148896952734,0.966232729436166
ENSMUSG00000000782,47.3201863703906,-0.000135162662936499,0.287963293626442,-0.000469374624919513,0.999625493247296,0.999941156053606
ENSMUSG00000000787,5744.00725199732,0.0824664805389257,0.0809253203598013,1.01904422710064,0.308181970287731,0.887399517114337
ENSMUSG00000000791,35.7214587722588,-0.608168631398948,0.437960317402892,-1.38863866709521,0.164942653117467,0.819572776398038
ENSMUSG00000000794,2.48671004027041,0.276653184470835,1.07044577139231,0.258446706843448,0.796062173764944,NA
ENSMUSG00000000804,1187.94295196408,-0.0115739879293272,0.0919667081181409,-0.125849757658599,0.899850853936087,0.993472257800892
ENSMUSG00000000811,206.38439960676,0.204876363066057,0.152412193775501,1.34422553728105,0.178875466056769,0.833319390900947
ENSMUSG00000000817,2.92898576040462,-0.227530385828712,1.01922467057565,-0.223238695448968,0.823349737127256,NA
ENSMUSG00000000823,911.227362174129,0.00198254674376657,0.0834237580329503,0.0237647738547515,0.981040238500414,0.999941156053606
ENSMUSG00000000826,1654.98176981048,0.114632151627593,0.0893260213499988,1.28330076606053,0.199386724411291,0.842678538195709
ENSMUSG00000000827,572.140332136086,-0.119390813539513,0.0949725528486517,-1.25710860620725,0.20871431121181,0.850394865793009
ENSMUSG00000000838,513.528030162812,0.0560933066605449,0.114678424031944,0.489135660295782,0.62474565645657,0.972343244465111
ENSMUSG00000000861,9.39553351002072,0.184762611642133,0.505085844670728,0.365804374823812,0.714511055174103,NA
ENSMUSG00000000876,2028.97070124191,-0.0797350882512197,0.0993934317149214,-0.802216875657483,0.422427516201483,0.928904728464819
ENSMUSG00000000881,389.711082005857,0.00609835877158894,0.144911350289318,0.042083375521748,0.966432232841706,0.999240388246849
ENSMUSG00000000884,25.7979203731094,0.148380830589136,0.35204884706511,0.421477962010462,0.673406100417279,0.974395604712723
ENSMUSG00000000901,8.65394278987479,-0.300677300728432,0.520929231442244,-0.57719414189136,0.563808313952679,NA
ENSMUSG00000000902,351.19274880208,-0.245194186733234,0.10574954317367,-2.31863116732861,0.0204150436613771,0.480590754214959
ENSMUSG00000000903,2.36431010048349,-0.0280544549761621,1.16032659128034,-0.0241780677845243,0.980710572388585,NA
ENSMUSG00000000915,1076.72574451926,-0.0770127163559717,0.17614378373416,-0.437215067845942,0.66195538318431,0.973189070004632
ENSMUSG00000000916,192.570279248003,0.240712315663835,0.137939607089457,1.74505583090234,0.0809751510109408,0.715400014606538
ENSMUSG00000000934,436.211975651891,-0.00363256236582549,0.128673649167871,-0.028230817959366,0.977478057837249,0.999594114713166
ENSMUSG00000000942,2.57740322783965,-1.7433261561976,1.12699077221316,-1.54688591883863,0.121890757104621,NA
ENSMUSG00000000948,26.6195471539577,0.304915410277271,0.348873678369135,0.873999470818909,0.382118541913299,0.915203442941331
ENSMUSG00000000957,626.299843908644,-0.218642982770498,0.1113369984519,-1.96379447812182,0.0495539307199749,0.618601749617525
ENSMUSG00000000958,62.4387803810431,-0.536823585707845,0.250616232397031,-2.1420144280894,0.0321923210242802,0.554310097361621
ENSMUSG00000000959,686.234687367023,0.25862985266389,0.111709264477942,2.31520504474327,0.0206017133133936,0.480590754214959
ENSMUSG00000000976,500.467363229541,-0.0690209162540322,0.0961716609101776,-0.717684561135909,0.472951804827631,0.942692386370571
ENSMUSG00000000982,2.22847691082639,-0.0932167794419539,1.0515524361147,-0.0886468199211951,0.929362597609158,NA
ENSMUSG00000000983,1.27935702348238,-0.0374448470650499,1.57069024599833,-0.0238397399872118,0.98098044112218,NA
ENSMUSG00000001014,4.62454173220442,0.273407372999902,0.850065368629221,0.321630998144045,0.747732257525382,NA
ENSMUSG00000001016,311.135289791271,0.0558226686188482,0.12003251201351,0.465062904061903,0.641886410230702,0.973119093309702
ENSMUSG00000001017,970.96769758812,0.105393784889724,0.0894786639737755,1.17786498154032,0.238850437669223,0.863981015160765
ENSMUSG00000001018,298.444003523262,0.11051346701104,0.121589070354692,0.908909548273189,0.36339787325388,0.910495371995923
ENSMUSG00000001025,22.949928869097,-0.190733144275304,0.370291160219085,-0.515089650431989,0.606490374552603,0.968291637340393
ENSMUSG00000001029,49.1888560274463,0.0192517735076215,0.248363230198683,0.0775145881788567,0.938214186502065,0.998415765180168
ENSMUSG00000001034,43.8245933406557,-0.148506450878767,0.245664297232058,-0.604509701051453,0.545504821471691,0.960857868666386
ENSMUSG00000001036,271.328283327343,0.00555526255629106,0.1215432484925,0.0457060562819651,0.963544536641076,0.999240388246849
ENSMUSG00000001039,4.62268317690903,-0.234566558462056,0.72340784818839,-0.324252161556547,0.745747134224096,NA
ENSMUSG00000001052,558.824799040864,-0.037747898438644,0.114130563394705,-0.330743118371351,0.74083852976607,0.979297414321535
ENSMUSG00000001053,98.4846353279914,0.180430232616109,0.241224939809119,0.747975034251777,0.454475216466991,0.940842783960456
ENSMUSG00000001054,268.54946676017,0.210379367019811,0.134647164026251,1.56244929881178,0.118182181094721,0.778399745081889
ENSMUSG00000001056,244.17528708836,0.122904781047427,0.124922497840315,0.983848251293632,0.325190130860235,0.892598337794348
ENSMUSG00000001062,362.68747992252,-0.0409606295629941,0.129798457492132,-0.315571004112101,0.752328149193587,0.979756451866306
ENSMUSG00000001065,692.676237395921,-0.0264391701185597,0.137006093158537,-0.19297806038426,0.84697615039622,0.988690363089249
ENSMUSG00000001076,3.96879549921836,-0.279762484928139,0.924879907423227,-0.302485201249073,0.762282213107132,NA
ENSMUSG00000001082,62.9015926746419,-0.277633642183988,0.211332722241653,-1.313727657691,0.188937870027358,0.835802966829983
ENSMUSG00000001089,706.715810336315,-0.0179844367060767,0.0931966277309194,-0.192973041449547,0.846980081053145,0.988690363089249
ENSMUSG00000001095,87.1319650142772,0.0791741396873879,0.230811225151746,0.343025516351448,0.731579264206558,0.978563401755021
ENSMUSG00000001098,315.320612485197,-0.120263290128387,0.141846705318762,-0.847839855413825,0.396527163647786,0.920634507751746
ENSMUSG00000001100,1615.53237192959,0.0975114591683152,0.0873587126162953,1.11621904957109,0.264328382280886,0.872136156438025
ENSMUSG00000001103,14.2351611140668,-0.334034637156839,0.445951319988745,-0.749038341595825,0.453834096265489,0.940842783960456
ENSMUSG00000001105,484.22935722627,0.185646437385115,0.114123717422869,1.62671214693462,0.103798247705432,0.753177483820779
ENSMUSG00000001119,221.67157070986,-0.277833001979173,0.161890646205215,-1.71617699040491,0.0861296532449413,0.720278644138251
ENSMUSG00000001120,19.2820635563656,-0.429195291667019,0.428870690657924,-1.00075687384605,0.316944363851976,0.889185965565778
ENSMUSG00000001123,5394.72726889084,0.115292022271719,0.0810404366520515,1.42264808822202,0.154838196284471,0.80988098738788
ENSMUSG00000001127,1538.63777826305,-0.042711983285665,0.0745448245512791,-0.572970471696309,0.566664687370916,0.963328766672475
ENSMUSG00000001128,318.93926079767,-0.0504743619724883,0.157383152573183,-0.320710070596774,0.748430114884484,0.979297414321535
ENSMUSG00000001131,4.8184194280463,0.880941451292747,0.917552329554103,0.960099411137513,0.337005184820706,NA
ENSMUSG00000001134,225.138789675691,0.0760851282497225,0.13293505463567,0.572348117343814,0.567086157510526,0.963328766672475
ENSMUSG00000001138,382.490430066146,0.0242041496785513,0.11165294568828,0.216780215957096,0.828379630725714,0.986215360562423
ENSMUSG00000001143,276.066307501933,-0.300344753189396,0.161520739765309,-1.85948104017972,0.0629589842496215,0.660573949194169
ENSMUSG00000001150,889.631897315903,-0.0045193549081677,0.079447525875894,-0.0568847784539879,0.954636979711886,0.999240388246849
ENSMUSG00000001151,618.390153986795,-0.0807199910943661,0.110943912010696,-0.727574768470248,0.466873930648815,0.941922687705846
ENSMUSG00000001155,8801.96981063249,0.0824304471638534,0.0989518633822946,0.833035825160646,0.404824524893965,0.922953165516869
ENSMUSG00000001156,160.278391945109,-0.351707757476131,0.148246933546949,-2.3724454129417,0.0176707740272951,0.460381729009528
ENSMUSG00000001157,275.71578353908,0.0300632865936842,0.120294478548848,0.249914102096352,0.80265377730861,0.982196730112415
ENSMUSG00000001158,200.727555441686,-0.0923034737021583,0.152271367834841,-0.606177477845171,0.544396906747594,0.960857868666386
ENSMUSG00000001166,18.3776254385185,0.125779199845315,0.362838042724154,0.346653837345656,0.728851394525594,0.978390177952315
ENSMUSG00000001173,183.473629824742,-0.038731652730677,0.138315057566677,-0.280024846260906,0.779458442590675,0.980656914670946
ENSMUSG00000001175,3645.2769725353,0.199379953402019,0.0946430728742868,2.10665130946089,0.0351478156640543,0.572671224931609
ENSMUSG00000001211,3986.58308343654,0.0321285246516572,0.0717503283020607,0.44778226681277,0.654310342686089,0.973119093309702
ENSMUSG00000001225,1.41091457568016,-4.52548571197236,2.01005795113883,-2.25142051720866,0.0243589158482236,NA
ENSMUSG00000001227,138.589631527202,0.168192660539448,0.18605074731018,0.904014968878574,0.365987464136913,0.912046232409147
ENSMUSG00000001228,15.558149602034,-0.0525305919646122,0.524675162864515,-0.10012021853258,0.920248883914342,0.996440413083662
ENSMUSG00000001229,1248.21754913184,-0.0790247500083149,0.109179330512365,-0.72380687477622,0.469184308138243,0.942609975588515
ENSMUSG00000001240,102.695461377236,0.0438557827391329,0.18492538831159,0.237153930780116,0.812537374767627,0.982488071326786
ENSMUSG00000001247,2548.38636339798,0.0481927162530593,0.124556851585833,0.386913410538878,0.698820312737882,0.976430878534942
ENSMUSG00000001248,357.236136685484,-0.0567221832225257,0.118548102032156,-0.478473988618896,0.632312883485384,0.972343244465111
ENSMUSG00000001249,5752.71271776262,-0.0455202088828658,0.0809801454738907,-0.562115671890738,0.574037211323858,0.964487722302217
ENSMUSG00000001270,78.3841241476783,0.0968006101543066,0.280062922895518,0.345638791288413,0.729614189466283,0.978390177952315
ENSMUSG00000001280,1390.03377671772,0.062681901388998,0.0855241233091555,0.732914866164876,0.463610355408768,0.941484360821572
ENSMUSG00000001281,24.0160010255119,0.152010544324867,0.375172733726896,0.405174818582423,0.685349013438003,0.974449594737735
ENSMUSG00000001285,279.922019152781,0.062651567300535,0.139789664593406,0.448184545565396,0.654020015260839,0.973119093309702
ENSMUSG00000001288,125.964190632756,-0.0483539738644944,0.184463920636224,-0.262132419704186,0.793219353110251,0.981026410168861
ENSMUSG00000001289,766.13580120673,0.0300768557766816,0.0994767521114804,0.302350600901962,0.762384808225184,0.980656914670946
ENSMUSG00000001300,86.730644238943,-0.210757903275629,0.191125176061541,-1.1027218267036,0.27014798515298,0.874797082717838
ENSMUSG00000001305,197.345899486248,0.103434435242332,0.171645293967891,0.60260571584142,0.546771017010864,0.961245366899672
ENSMUSG00000001313,106.209052503435,0.428344000150802,0.196084924240534,2.18448206464542,0.0289268437893324,0.530170955919194
ENSMUSG00000001323,2123.93369341514,0.0984817770828721,0.0790956573157101,1.24509714471153,0.213096043568585,0.852174807453059
ENSMUSG00000001333,1.02342691866445,0.52583080990683,1.60208863290506,0.328215804735687,0.742748498718885,NA
ENSMUSG00000001334,7.38688397311997,0.116496547455185,0.659827743072487,0.176556000680903,0.859857157401316,NA
ENSMUSG00000001348,1823.78484766426,0.0419437436118634,0.0693954845376732,0.604416035010074,0.54556707758104,0.960857868666386
ENSMUSG00000001349,3.60084360616023,-1.34278917990844,2.78120855827251,-0.482807798039599,0.629232213378569,NA
ENSMUSG00000001366,1307.05201801625,0.0825700008490827,0.0779717051206881,1.05897390240828,0.289611665289231,0.879331138409706
ENSMUSG00000001376,378.776534482792,-0.0332216698596162,0.118359846404638,-0.280683617533947,0.77895307514727,0.980656914670946
ENSMUSG00000001380,631.278254710057,0.238633833279374,0.100689110567484,2.37000636845864,0.0177877788691268,0.461789629119208
ENSMUSG00000001383,469.298590350589,-0.011486814385672,0.101844877548391,-0.112787355262065,0.910199143410323,0.994559712381743
ENSMUSG00000001403,3.82012460802801,-0.221951494400045,0.93730184749145,-0.23679831101802,0.812813261909956,NA
ENSMUSG00000001415,998.179858333159,0.11680305013172,0.0825729316283321,1.41454406218082,0.157202219655719,0.810489334942034
ENSMUSG00000001416,1562.90906765566,0.0907710875939443,0.0961146321722802,0.944404463112777,0.344963001640583,0.905360292436076
ENSMUSG00000001418,797.181574685613,-0.00336740396794089,0.103837356573388,-0.0324296002812914,0.974129457286314,0.999240388246849
ENSMUSG00000001419,679.797212874251,-0.111997206710278,0.14675951854188,-0.763134192746192,0.445383369977177,0.937859089376629
ENSMUSG00000001420,64.0004580327694,0.0552482609162428,0.203850741207678,0.271023105380604,0.786373261567978,0.981026410168861
ENSMUSG00000001424,4078.82877574141,0.155190602906503,0.0752118416008485,2.06337990937789,0.0390765472293043,0.595815794968228
ENSMUSG00000001435,25465.8860940644,-0.0877503896251572,0.0933171365090424,-0.940345931174754,0.347040146695331,0.905659057953153
ENSMUSG00000001436,179.019850642245,0.049342870491161,0.16249589656849,0.303656101681088,0.761389905416816,0.980656914670946
ENSMUSG00000001440,2790.66929570171,0.17005419389592,0.0807613209377677,2.10563908466727,0.0352357148858838,0.572671224931609
ENSMUSG00000001441,635.299248847356,-0.140615009110329,0.0846511911977413,-1.66111081392652,0.0966911930047348,0.741775352247853
ENSMUSG00000001444,3.31651190522411,-0.257046763720224,0.836806357002592,-0.307175921369617,0.758709472084288,NA
ENSMUSG00000001445,645.440036504205,0.133060194584791,0.110766087743305,1.20127195331799,0.229645726191086,0.860742926578237
ENSMUSG00000001467,2538.76476202621,0.717908035081724,0.140539309540408,5.10823653132657,3.25179427200295e-07,0.000476973183817392
ENSMUSG00000001472,3829.69247252851,0.110057630905464,0.0662000426259728,1.6625009069448,0.0964123816587579,0.741775352247853
ENSMUSG00000001473,94.6337536394737,0.170948383840848,0.208213258693038,0.821025447245277,0.411631773484635,0.926211708076878
ENSMUSG00000001482,828.736599112957,0.115616418269856,0.0883796466533827,1.30817923184615,0.190812524493845,0.837384813252064
ENSMUSG00000001493,1.59948007916466,0.115005964284641,1.17207504505266,0.09812167298509,0.921835678014173,NA
ENSMUSG00000001506,200.616188096102,-0.683957870429427,0.422129073959032,-1.62025767146237,0.10517693749914,0.75624692699297
ENSMUSG00000001507,211.87295788821,0.090332076887856,0.145914764840344,0.619074272481574,0.535867431089342,0.958860204024112
ENSMUSG00000001517,7.90608689622675,0.0464124148120528,0.644810485204754,0.0719783810545744,0.942619112636292,NA
ENSMUSG00000001518,173.313802251733,-0.0534472331216106,0.138502115284388,-0.385894706458935,0.699574651196197,0.976430878534942
ENSMUSG00000001521,27.4272447615435,-0.26513123401218,0.340508313183844,-0.778633659581265,0.436195545347092,0.932991947156989
ENSMUSG00000001524,207.685076589083,-0.00187238762362948,0.123771649658397,-0.0151277584874822,0.987930255423357,0.999941156053606
ENSMUSG00000001525,1212.55534337677,0.0248376214077254,0.103503355909785,0.239969237609786,0.810354104719575,0.982488071326786
ENSMUSG00000001542,1530.50863434134,0.0134203736041323,0.12798615987163,0.104858006659415,0.916488481037751,0.996022503289895
ENSMUSG00000001552,1061.0163827419,-0.0725127062773295,0.101465300791498,-0.714655214262229,0.47482211792785,0.942692386370571
ENSMUSG00000001555,21.0091660393303,-0.509074488097642,0.388641916222468,-1.30988055288981,0.190236246935572,0.836734814763585
ENSMUSG00000001569,644.30333268412,0.00484455425555806,0.0906816921643538,0.0534237301921723,0.957394298248854,0.999240388246849
ENSMUSG00000001576,1572.46554060671,0.146863211917264,0.0868863561951976,1.69029083907402,0.0909723268479968,0.732028245978699
ENSMUSG00000001583,1.72944812573682,0.24938332266139,1.27296033522936,0.195908164425607,0.844682046810941,NA
