baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000223,0.98553352314888,0.445948051356845,2.0741843136723,0.214999240143371,0.829767910985625,NA
ENSMUSG00000000244,7.82594497364325,0.0846032359306818,0.673876496229802,0.125547094169361,0.900090444189833,NA
ENSMUSG00000000247,43.5146708313035,0.311180102952266,0.318051515349836,0.978395284832985,0.327878859357943,0.664635348192612
ENSMUSG00000000253,15.13436048608,0.151417313677505,0.462167445155668,0.327624360531288,0.74319570062941,0.91223210987882
ENSMUSG00000000266,127.025944567985,0.264632310825552,0.187795095712989,1.40915453527069,0.158789478034241,0.46327666369709
ENSMUSG00000000275,1508.63060098837,0.00723653629245229,0.10866536830087,0.0665946879452518,0.946904374765129,0.983625194082561
ENSMUSG00000000276,61.5902242308087,0.263186949891776,0.253418756790652,1.03854565946432,0.299016089568053,0.636174664522785
ENSMUSG00000000278,572.05722775831,-0.0361955369681298,0.114881050626493,-0.315069689655003,0.752708741500046,0.915410647744516
ENSMUSG00000000282,187.842518214238,0.014425657519385,0.165989379080501,0.0869071117639934,0.9307453465415,0.978978576064623
ENSMUSG00000000290,141.351344618813,-0.251659861250047,0.288246833159705,-0.87307068907367,0.382624548986043,0.711168235201663
ENSMUSG00000000295,10.8052710044297,-0.193257567225446,0.676962479731227,-0.285477516127887,0.77527832756226,0.922930915562063
ENSMUSG00000000296,46.1078032039733,-0.694457337679308,0.297222582632995,-2.33648914401908,0.0194657627461359,0.126671164823177
ENSMUSG00000000301,2845.50821834116,-0.193336269577713,0.100894917818571,-1.91621415387216,0.0553378425083186,0.251274923959097
ENSMUSG00000000303,577.903196215524,0.631916320648834,0.123262640143618,5.12658433984999,2.95045917357619e-07,1.17244476012274e-05
ENSMUSG00000000305,29.7748061271603,0.552948584611006,0.493848126746709,1.11967334624438,0.262852987223347,0.597573933969885
ENSMUSG00000000308,3.40699573219601,3.09203609731651,1.29408427351658,2.38936223907129,0.0168776522015257,NA
ENSMUSG00000000317,25.7258170401002,-0.187490365535258,0.366743392396987,-0.511230384574471,0.6091897449548,0.849320537051759
ENSMUSG00000000318,3.98261997962751,-0.0155156149352286,0.98218394930911,-0.0157970560872459,0.9873962970467,NA
ENSMUSG00000000320,9.10881556603272,0.17914325219953,0.647234679804016,0.276782530030337,0.781947096328859,NA
ENSMUSG00000000326,5959.16196544767,0.165100424984657,0.150954975487234,1.09370641445746,0.274083760111686,0.60883078217515
ENSMUSG00000000339,92.9687891653721,-0.117488366970251,0.217523310363533,-0.540118513155671,0.589115304107838,0.838447302372482
ENSMUSG00000000340,1093.40178342717,0.107508393768055,0.126274595861414,0.851385767934232,0.394555094985533,0.72036270417645
ENSMUSG00000000346,837.271382194337,0.0234182485966038,0.111410765146764,0.210197358987297,0.833513640744585,0.944909122359332
ENSMUSG00000000355,179.461052594651,0.0972974860158079,0.169491996297481,0.574053572683385,0.565931549273131,0.824065485142445
ENSMUSG00000000359,5.60003203745254,-0.0294950461188624,0.756637330475286,-0.0389817484954581,0.968904940143233,NA
ENSMUSG00000000365,1.4699008854276,-0.343121130618538,1.42239815606297,-0.241227204321086,0.80937902736237,NA
ENSMUSG00000000374,648.789576174422,0.0414673216813865,0.12206499867594,0.339715087299306,0.734071098757025,0.90882670414196
ENSMUSG00000000378,221.101448954248,0.0217212050114082,0.160720960063586,0.135148551892762,0.892494423421143,0.965756298657861
ENSMUSG00000000384,488.037822079638,-0.460041804678207,0.134876192724977,-3.41084512680654,0.000647618654345523,0.00931648438061453
ENSMUSG00000000385,106.34435140448,0.313584620530863,0.231419748062541,1.35504693595171,0.175402603485537,0.48973996258277
ENSMUSG00000000386,28.1327112295859,0.0750461652246816,0.390709519162014,0.192076623537709,0.847682185679455,0.950002106553292
ENSMUSG00000000392,7.67061752078401,0.862086492517227,0.677555207990515,1.27234870657107,0.20324925013304,NA
ENSMUSG00000000399,1025.26989014633,0.13916688254908,0.134848176907114,1.03202642958192,0.302059736455021,0.639283586583503
ENSMUSG00000000402,1.23429606995622,1.30191838334563,1.81791849586915,0.716158830169767,0.473893281092275,NA
ENSMUSG00000000409,11.2212997602311,0.564255222801458,0.556837109620956,1.01332187286431,0.310906443238452,0.648004720401374
ENSMUSG00000000416,8.93689523456387,-0.547674116854596,0.707306073137679,-0.774309931236784,0.43874753212976,NA
ENSMUSG00000000420,501.053881530971,0.239505681137766,0.137483963038055,1.74206268022308,0.0814974769620958,0.316995742559262
ENSMUSG00000000439,212.694663667291,0.165813251485147,0.14447544788125,1.14769155532528,0.251095918541243,0.586319988504188
ENSMUSG00000000440,96.265036959093,-0.0115900996786743,0.214992183473172,-0.0539094002927815,0.957007347208033,0.985937832715859
ENSMUSG00000000441,1352.09935255774,0.138809237066693,0.102638741655838,1.35240587352619,0.17624551151165,0.490680459308086
ENSMUSG00000000486,15.9296417887837,-0.193005748055616,0.482944682372195,-0.39964359294233,0.689419043640901,0.888674162076865
ENSMUSG00000000489,25.808982461275,0.231493213934124,0.404432331351746,0.572390474224445,0.567057467866553,0.824728381265115
ENSMUSG00000000530,55.4609930477258,-0.021440316900726,0.262879493720453,-0.0815594879512576,0.934997017851117,0.980715175798835
ENSMUSG00000000531,34.8078807604759,0.0521358261496763,0.348586003336574,0.149563739366027,0.881108818116618,0.962436849469628
ENSMUSG00000000532,223.036169078314,0.0846226508792688,0.146091255434993,0.57924514802273,0.562423771092486,0.822099630831067
ENSMUSG00000000538,564.199276619221,-0.290990177034849,0.118285840281975,-2.46005926272472,0.0138914075330752,0.09957448554019
ENSMUSG00000000552,151.260234015551,0.405579303810102,0.184567824956828,2.19745399234655,0.0279880388406449,0.162174516692565
ENSMUSG00000000555,708.485161882997,0.657763106462793,0.147667307909741,4.45435835306783,8.41444587758769e-06,0.000230470246409859
ENSMUSG00000000561,146.94841216995,-0.0417649082119035,0.187018215077477,-0.223320002250055,0.82328646078745,0.940533851068798
ENSMUSG00000000563,2294.28287869351,0.130645207907301,0.118367894486289,1.10372165082682,0.26971390077232,0.604286663347571
ENSMUSG00000000567,56.5031851635298,1.37706828848521,0.295069357487025,4.66693085386123,3.05732159742041e-06,9.64548488348859e-05
ENSMUSG00000000568,351.058558644252,-0.255228436110135,0.130801634625623,-1.95126335263808,0.0510257261503904,0.237477811562009
ENSMUSG00000000579,15.4611835196053,0.475233683731337,0.484773581601678,0.980320920461833,0.326927731134614,0.663632331984914
ENSMUSG00000000581,218.847133707051,0.219630207217758,0.182075851900401,1.20625665032121,0.227718546787669,0.559669014396044
ENSMUSG00000000594,1784.13551688315,0.177249054916106,0.0939561735523072,1.88650780693435,0.0592265573752983,0.260475068178512
ENSMUSG00000000600,415.504200527396,0.226345531594463,0.138115789629071,1.63880995939961,0.10125284435162,0.360723747047353
ENSMUSG00000000605,898.846871351985,0.0481315515305649,0.101447619716926,0.4744473223213,0.635180954143671,0.864002352002209
ENSMUSG00000000628,67.2276779545164,-0.103519606520191,0.264790569808007,-0.390948992614241,0.695834939193368,0.891414018816907
ENSMUSG00000000631,3096.84986616767,-0.432130726850484,0.124729378908027,-3.46454644955082,0.000531126407805465,0.00796963477152241
ENSMUSG00000000673,5454.52091289101,0.065617250282208,0.117142640544174,0.560148294228217,0.575378291654285,0.830816300239321
ENSMUSG00000000682,32.1087330454826,-0.113673134621854,0.318383316169186,-0.357032321886643,0.721067608872265,0.903084277594816
ENSMUSG00000000686,1080.96788898759,-0.301706752645059,0.139101116987967,-2.16897433448474,0.0300846324937631,0.169988692692032
ENSMUSG00000000690,1.39945767105402,-0.344731495450335,1.69628128229605,-0.203227789546622,0.838956993113502,NA
ENSMUSG00000000693,34.765722497472,-0.192822708306271,0.312714343581931,-0.61660973429494,0.537492172322598,0.809003515205107
ENSMUSG00000000708,1279.55667872063,-0.0848123829022678,0.127339096410824,-0.6660356896883,0.505388288541821,0.791483613545196
ENSMUSG00000000711,909.432654366392,-0.0899475420580733,0.103157999008599,-0.87193957737175,0.383241341241381,0.711351915648185
ENSMUSG00000000732,19.5813195314585,-0.426975774455337,0.4381115534801,-0.974582320561265,0.329767486790378,0.666593235285511
ENSMUSG00000000738,601.454545170137,0.0715332194715311,0.118614916298622,0.603071027689643,0.546461439217425,0.81280288823313
ENSMUSG00000000739,327.897044736186,-0.585591103376561,0.351498768222129,-1.66598337268283,0.0957167262336151,0.348636129812596
ENSMUSG00000000740,1553.83629536612,-0.14198685815887,0.0972610075464021,-1.45985386889118,0.144330239878733,0.441366486290221
ENSMUSG00000000743,687.334980304283,-0.223722295477208,0.10200170565617,-2.19331916106713,0.0282843920629223,0.163371008007602
ENSMUSG00000000751,398.350264816641,-0.23995205716964,0.14828900054096,-1.61813793534444,0.105632874696507,0.370618259188874
ENSMUSG00000000753,6371.54841837459,0.0795077960293936,0.103345947780347,0.769336367192456,0.441693653273042,0.753547506534091
ENSMUSG00000000759,354.057356702475,0.175372672500785,0.142083428763392,1.23429364020225,0.217093504922587,0.548512972441112
ENSMUSG00000000776,87.0966021341767,-0.177004580023441,0.222650520644071,-0.794988394868387,0.426620252864679,0.743450787360354
ENSMUSG00000000782,61.5618783220331,-0.214711716286909,0.256666236103287,-0.836540557677816,0.402850870132428,0.725816615605395
ENSMUSG00000000787,3337.63076077925,0.208314948028944,0.164130456752462,1.26920348697451,0.204368497727027,0.53153351769347
ENSMUSG00000000791,18.5818694053611,-1.90100202186205,0.48097256528046,-3.95241258875868,7.73671943848368e-05,0.00153930023958012
ENSMUSG00000000792,1.02089160837925,-0.192853134547294,1.58248539093566,-0.121867244811194,0.903004157082217,NA
ENSMUSG00000000794,1.94986153404612,1.64183776412779,1.47992761618692,1.1094040993424,0.267255894734214,NA
ENSMUSG00000000804,616.131342987458,0.209410550138468,0.111207501481516,1.88306137039932,0.0596920515234667,0.261423164200143
ENSMUSG00000000805,1.08685199032547,-1.5361672403149,1.96209026563601,-0.782923837511091,0.43367183840746,NA
ENSMUSG00000000811,121.095659533119,-0.593936508485253,0.207183807161154,-2.8667129763827,0.00414758982936305,0.04064861622524
ENSMUSG00000000817,1.4592066051197,-0.217768478208881,1.63049541660444,-0.133559699703045,0.893750753569894,NA
ENSMUSG00000000823,621.018215460022,-0.0363662716143461,0.111504998756771,-0.32614028088259,0.74431822197271,0.912292131847591
ENSMUSG00000000826,945.889312909507,-0.0708223416677211,0.0939160670144119,-0.754102507900518,0.450787671620128,0.759662929468365
ENSMUSG00000000827,338.43671384864,-0.055188962127871,0.129930616424462,-0.424757179228472,0.671013696266669,0.880062709439216
ENSMUSG00000000838,276.365512389313,-0.0110191350543705,0.16266786676674,-0.0677400845870289,0.945992539692702,0.983426534969288
ENSMUSG00000000861,5.37937839893559,-0.00362379925464248,0.851818037843988,-0.00425419408095017,0.996605654462726,NA
ENSMUSG00000000876,1178.12727488045,0.743858073608354,0.106461420074311,6.98711395253919,2.805983333208e-12,2.51914948136896e-10
ENSMUSG00000000881,243.510727242419,0.201223172152676,0.147003182888061,1.3688354782488,0.171050708092833,0.482404789315913
ENSMUSG00000000884,16.9761711914778,0.282465733355039,0.455309860113862,0.620381322917981,0.535006765841502,0.808282188094556
ENSMUSG00000000901,7.41591834114928,0.607959903743601,0.630473546477737,0.964290900292466,0.334900101787806,NA
ENSMUSG00000000902,271.85233702263,0.0896077007738218,0.146270651643382,0.612615721384026,0.540130460525124,0.809266304685216
ENSMUSG00000000903,3.82599143726954,-0.918645204808531,1.00525958098288,-0.913838795657471,0.360801557684761,NA
ENSMUSG00000000915,837.1305421645,-0.188603900060445,0.158672337407749,-1.18863756053318,0.234582320781887,0.567775881752666
ENSMUSG00000000916,136.613404572674,-0.19835737959704,0.199682675738996,-0.993362988866958,0.320533091359843,0.657258422872048
ENSMUSG00000000934,315.617529487489,0.176717697141492,0.133571135901031,1.32302309139926,0.18582769883309,0.505875697424373
ENSMUSG00000000942,1.87421758942859,0.269483694016439,1.26733982373859,0.212637280837175,0.831609890452095,NA
ENSMUSG00000000948,16.1827996535192,0.412628511469125,0.446172106178135,0.924819157799126,0.355059983601594,0.690465623947264
ENSMUSG00000000957,538.441651195942,0.377975986755025,0.158740722603885,2.3810902492753,0.0172614823995209,0.116810490262449
ENSMUSG00000000958,53.803275723226,-0.200030805867745,0.260500026729787,-0.767872496516994,0.442562938745928,0.75436542163882
ENSMUSG00000000959,425.908818929913,0.0447394791918872,0.121942796509907,0.366889069894772,0.713701764761173,0.899500569916247
ENSMUSG00000000976,386.790919961939,0.0338550479977212,0.150174253036144,0.225438431110911,0.821638217306445,0.940123218669258
ENSMUSG00000000982,1.9265273368497,0.154455580592775,1.27366325385702,0.121268773457222,0.903478152617797,NA
ENSMUSG00000000983,1.33927703053311,-0.149240167546235,1.52216153985026,-0.0980448944734972,0.921896644438141,NA
ENSMUSG00000001014,2.99369010941464,0.136053651139369,1.04951525215422,0.129634753625645,0.896855405826474,NA
ENSMUSG00000001016,178.854763795425,-0.0365866613873059,0.164017510261305,-0.223065582016321,0.823484465037821,0.940533851068798
ENSMUSG00000001017,557.514306420952,0.196383795745315,0.120899451800246,1.62435637896677,0.104299771102958,0.367920414970029
ENSMUSG00000001018,156.760868912811,0.0157623116426696,0.174303995236902,0.0904300077645757,0.927945511626953,0.97802242763563
ENSMUSG00000001025,27.7492012165477,0.458550759774131,0.448992206250231,1.02128890744837,0.307117580282118,0.644548064592082
ENSMUSG00000001029,22.5416215953555,0.564892373921668,0.399694348625796,1.41331088584026,0.157564334630111,0.46152425709237
ENSMUSG00000001034,42.10452012954,-0.22424466043466,0.292516117675528,-0.766606169316803,0.44331570634302,0.754594188898575
ENSMUSG00000001036,196.88997187084,0.191883025881984,0.157890447386401,1.21529217921838,0.22425467370267,0.556640286707317
ENSMUSG00000001039,4.2925273906899,-0.59649701112715,0.951470328141096,-0.626921295898461,0.530710827027571,NA
ENSMUSG00000001052,396.547934383614,-0.0108121248334862,0.120543150454348,-0.0896950576846004,0.928529543508855,0.97802242763563
ENSMUSG00000001053,61.9928874525701,0.402669848436822,0.273211971049835,1.47383676816772,0.140525545992145,0.434357536013648
ENSMUSG00000001054,211.031631722045,0.192279238199506,0.144722478223776,1.32860658937996,0.183977796963076,0.502775851001686
ENSMUSG00000001056,124.272378411845,-0.323490713076496,0.210937042237773,-1.53358893082349,0.125130813188242,0.407342149166871
ENSMUSG00000001062,331.181374984443,-0.403450326384508,0.154081568153533,-2.61842043288717,0.00883378902808933,0.0720979952999614
ENSMUSG00000001065,593.908260848717,-0.635429030913009,0.170709429571885,-3.72228430794114,0.000197428540053625,0.0034512027482451
ENSMUSG00000001076,1.05348425506685,0.575542611517476,1.72943392975964,0.332792482912294,0.739290932898293,NA
ENSMUSG00000001082,54.6653001087771,0.002190199830492,0.255409306674161,0.00857525459432909,0.993158020608483,0.997107220117812
ENSMUSG00000001089,395.907306705957,0.121716487545098,0.122490601519738,0.99368021737966,0.320378576784017,0.657258422872048
ENSMUSG00000001095,55.4165192482643,1.32017462210231,0.386892218559985,3.41225426299864,0.000644279872468199,0.00928682503981911
ENSMUSG00000001098,214.177560678296,0.0537771547513677,0.143302971534725,0.375268943661343,0.707460460601957,0.897035327868503
ENSMUSG00000001100,1010.27940189233,-0.262615776941263,0.104220507483865,-2.51980904028816,0.0117418515980481,0.0882409757071327
ENSMUSG00000001103,15.893547185233,1.11614943148628,0.569885543931893,1.95855017445339,0.0501654895846393,0.235585043758151
ENSMUSG00000001105,250.119601095539,-0.203707313831631,0.186551567105595,-1.09196249054464,0.274849588476062,0.609919501799793
ENSMUSG00000001119,247.109503868231,-0.373491229928226,0.258718009517167,-1.44362284877367,0.148845094135827,0.448512916593452
ENSMUSG00000001120,21.5234122238579,-0.151013043167144,0.390570326949954,-0.386647506856028,0.699017182662966,0.892566309299838
ENSMUSG00000001123,3579.90833388941,0.473068764746981,0.0899696493956751,5.25809278934148,1.45557075702663e-07,6.17195950151465e-06
ENSMUSG00000001127,987.506814607485,-0.0214556786555158,0.10624354821273,-0.201948061943069,0.839957328063234,0.947296788101091
ENSMUSG00000001128,354.286557626748,-0.193628955349351,0.227569917611591,-0.850854793909229,0.394850019334931,0.720539357742438
ENSMUSG00000001131,16.0447187138964,-0.231260041144875,0.662215751681611,-0.349221595163842,0.726922954975701,0.906487821072331
ENSMUSG00000001134,113.72591806345,-0.275342499102497,0.191960556268876,-1.43437018757556,0.151466650528232,0.45132779456722
ENSMUSG00000001138,272.259991332433,0.668474490774612,0.143156623091203,4.66953240681526,3.01886076636174e-06,9.54485021434025e-05
ENSMUSG00000001143,213.474573793734,0.368396090718689,0.157117090311133,2.34472322513846,0.019041208537624,0.125083711369108
ENSMUSG00000001150,595.722646190369,0.068780194383599,0.114003741823803,0.603315235827098,0.546298999241809,0.812659572974621
ENSMUSG00000001151,472.21910011634,0.0894574453563824,0.148018872512403,0.604365131540146,0.545600912580422,0.812119503896188
ENSMUSG00000001155,5421.38290483274,-0.0608696688023003,0.169669353174731,-0.358754646395185,0.71977864395899,0.902686953327546
ENSMUSG00000001156,113.594442317072,-0.0553596422944456,0.221034445279208,-0.250457082490089,0.80223389039046,0.93326585361053
ENSMUSG00000001157,146.899612898068,0.280151559377718,0.182311193605245,1.53666680491559,0.12437492398771,0.406313767852033
ENSMUSG00000001158,95.4819623162423,-0.248164848943266,0.206574107756344,-1.2013356932224,0.229621010111707,0.561845217204689
ENSMUSG00000001166,16.2599761843996,0.713286798829962,0.456616668882238,1.56211292193085,0.118261389286184,0.393937731883642
ENSMUSG00000001173,139.807779637839,0.0267422652895687,0.196332530350811,0.136209039030797,0.891656029653999,0.965756298657861
ENSMUSG00000001175,1827.44925181269,0.00954771244656572,0.130623888056458,0.073093157680615,0.941731986475473,0.982825372036172
ENSMUSG00000001211,2703.11147276664,0.0149058506423457,0.0978810923846174,0.15228529105268,0.87896192565091,0.961319164285369
ENSMUSG00000001225,1.64232034204385,2.90385963345968,1.78801669616983,1.62406740366582,0.104361423847068,NA
ENSMUSG00000001227,96.2509823684806,-0.595936340743967,0.222628494750244,-2.67681970096649,0.00743246192882717,0.0634748833193554
ENSMUSG00000001228,26.0574670134712,-1.91529657966991,0.937425688122014,-2.04314497025029,0.0410380893435517,0.207530588112871
ENSMUSG00000001229,1063.38132350645,0.969468296170435,0.1193162558337,8.12519877862793,4.46629844361422e-16,6.12809854376653e-14
ENSMUSG00000001240,75.2138460946979,-0.0148485097026716,0.223880673069918,-0.0663233208077518,0.947120416779474,0.983625194082561
ENSMUSG00000001247,2130.00233657682,0.0773093333542475,0.104472553805108,0.739996587988714,0.459302064667515,0.765723537817816
ENSMUSG00000001248,312.285879545849,-0.430142935521618,0.156733937901873,-2.74441477882678,0.00606188915583212,0.0544222937545817
ENSMUSG00000001249,5055.83645045219,-0.241438231342318,0.106111145028062,-2.27533339008327,0.0228859378731405,0.141218956481525
ENSMUSG00000001270,64.4316977898782,-0.430127778640479,0.281672123237004,-1.52705128820491,0.126748258380967,0.410106044470029
ENSMUSG00000001280,759.818132900709,0.476642641989304,0.126986501068543,3.75349063072482,0.00017438905340214,0.00311969789997629
ENSMUSG00000001281,20.2952092898924,0.459095588886253,0.398081904064927,1.15326917450479,0.248799918384323,0.58439050597248
ENSMUSG00000001285,164.815231854448,-0.22549296915043,0.171048813973907,-1.31829601101372,0.187404575775738,0.508099218409235
ENSMUSG00000001288,121.751820779607,-0.136403458483908,0.188306451105929,-0.724369545933276,0.468838891222145,0.771422640717303
ENSMUSG00000001289,411.178849721306,-0.124528608202703,0.135448126529428,-0.919382285997495,0.357895651362708,0.692979517985975
ENSMUSG00000001300,63.1272347379713,0.356869552886025,0.247529447859784,1.44172564505609,0.149379786024341,0.449111322279331
ENSMUSG00000001305,89.1352822310388,-0.077440386289847,0.213189010403667,-0.363247552691463,0.716419968144991,0.900493649356213
ENSMUSG00000001313,93.2736923232192,-0.0830688778145885,0.21386798847933,-0.388411928335956,0.697711218279061,0.891932140164424
ENSMUSG00000001323,1179.49009779642,0.353056335625425,0.125452053879519,2.81427306056297,0.0048887682206385,0.0463605131122144
ENSMUSG00000001333,1.42138103073933,0.809636410541448,1.55674629901301,0.52008243800211,0.603006118272524,NA
ENSMUSG00000001334,8.45392511107516,-1.23033105443893,0.647544143523397,-1.89999564777854,0.0574336907834801,NA
ENSMUSG00000001348,1043.41845207945,0.0888703493088094,0.124052838833783,0.716391097086344,0.473749890697004,0.774007909491937
ENSMUSG00000001349,3.32805336957795,1.43209465774965,1.1300330428483,1.26730334728972,0.20504684411529,NA
ENSMUSG00000001366,811.274331789065,-0.10780328643563,0.108722609940532,-0.991544320860168,0.321419861818137,0.658017000706425
ENSMUSG00000001376,218.508017646137,0.0847855630691462,0.155044414938919,0.546846934812507,0.584483894951461,0.835691130802705
ENSMUSG00000001380,368.856513676552,-0.203908981251816,0.143333134022715,-1.42262277764401,0.154845537359337,0.457719253983173
ENSMUSG00000001383,186.968192232375,-0.0307129027950521,0.153276331989937,-0.200376029334187,0.841186505139274,0.947497372282506
ENSMUSG00000001403,7.93736123823749,0.947463973835791,0.838391826428287,1.13009686398324,0.258435411030279,NA
ENSMUSG00000001415,699.124851137928,-0.0326493673529166,0.108672129110691,-0.300439198349199,0.763842167904348,0.919059341007019
ENSMUSG00000001416,911.164074502216,0.0350805196174557,0.11636126634476,0.301479355797982,0.76304898984378,0.918690770553638
ENSMUSG00000001418,522.020859133184,-0.164892067610706,0.10920796213496,-1.50989052800867,0.131071360005966,0.41769757919389
ENSMUSG00000001419,584.25333676463,0.26507983706923,0.12965701733005,2.04446965176172,0.0409071725368409,0.207100705076329
ENSMUSG00000001420,40.1242074376755,-0.00431784878716882,0.308206387571902,-0.0140096018813416,0.988822320595636,0.995621967934056
ENSMUSG00000001424,2874.17427586771,-0.36980081020332,0.0997754534843187,-3.70633053811617,0.000210283824430297,0.00367151013507111
ENSMUSG00000001435,18914.9948512314,-0.0610573954063832,0.0994879467752594,-0.613716509240162,0.53940267695615,0.809093524694583
ENSMUSG00000001436,116.736171761542,-0.653851317869923,0.216495320844693,-3.02016373988506,0.0025263806453105,0.0277101659920029
ENSMUSG00000001440,1586.5739049569,0.244300682215277,0.116111572908463,2.10401664619488,0.0353769949765226,0.189162873139171
ENSMUSG00000001441,391.154119381999,0.21531224621665,0.127969153388062,1.68253239562914,0.0924656484884304,0.341585062640521
ENSMUSG00000001444,3.00300004535847,0.408681693533881,1.07733473065184,0.379345139357577,0.704431583740978,NA
ENSMUSG00000001445,384.556885818718,-0.0679463597427238,0.145873654354451,-0.465789110743907,0.641366460255079,0.866917639214672
ENSMUSG00000001467,2260.2993663868,-0.949312581516765,0.314824562365945,-3.0153701298989,0.00256665829954655,0.0280251338653191
ENSMUSG00000001472,2427.20835649786,-0.298867728781525,0.0823831870016472,-3.62777575933728,0.000285873377609795,0.00477901425742168
ENSMUSG00000001473,84.9346465376508,0.811843790637413,0.25478369495828,3.18640402310811,0.0014405327450821,0.0177749019456319
ENSMUSG00000001482,568.3329372118,0.264124880096336,0.133518800756823,1.97818493425046,0.0479078476880685,0.23000119510979
ENSMUSG00000001506,762.32267781197,-1.53338212867515,0.832341537773378,-1.84225111818538,0.0654384262953452,0.277682390494706
ENSMUSG00000001507,170.283922201709,0.230390099640273,0.1772204406173,1.30001990085213,0.193594148497431,0.517019479460404
ENSMUSG00000001517,12.5058339185862,0.787728123670448,0.685858338530967,1.1485289008189,0.250750289221621,0.586319988504188
ENSMUSG00000001518,137.753132320792,0.0996775182951592,0.206597989208775,0.48247090243667,0.629471463938646,0.86120650372117
ENSMUSG00000001521,28.2045755726522,0.0863169133116965,0.340391187749913,0.253581515674001,0.799818878312131,0.932367906241202
ENSMUSG00000001524,148.313349053261,-0.113231546305259,0.163880663199819,-0.690939029012815,0.489603857805165,0.782677347539934
ENSMUSG00000001525,738.528474368093,0.355859745268404,0.1394254912885,2.55232914712889,0.0107005376648867,0.0830462218773276
ENSMUSG00000001542,811.504904113354,-0.039930086091122,0.167429462869156,-0.238489005500346,0.811501841723698,0.936682059883102
ENSMUSG00000001552,955.13469361986,-0.0483483376904807,0.125665395744881,-0.38473867371281,0.700431039158143,0.892741129919905
ENSMUSG00000001555,20.4808391930412,-0.742948204391243,0.481813709112676,-1.54198228555904,0.123077898351304,0.403367451927491
ENSMUSG00000001569,376.376826008991,0.101566863710036,0.132380068991092,0.767236824123955,0.442940722475348,0.754524463303053
