baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000317,25.7258170401002,-0.366872280971459,0.400439851003912,-0.916173253115799,0.359576031720666,0.999991302521821
ENSMUSG00000000318,3.98261997962751,0.66625343252045,1.15119172752732,0.578751059957246,0.562757157769947,NA
ENSMUSG00000000320,9.10881556603272,0.175453834133242,0.720193202468711,0.243620508402209,0.807524743373725,NA
ENSMUSG00000000326,5959.16196544767,0.124347636775116,0.168741787017673,0.736910749689364,0.461176626440202,0.999991302521821
ENSMUSG00000000339,92.9687891653721,0.0967037474285694,0.244739593750656,0.395129149095068,0.692747577647245,0.999991302521821
ENSMUSG00000000340,1093.40178342717,-0.00331012083831373,0.140771677367335,-0.0235141109363651,0.981240182697899,0.999991302521821
ENSMUSG00000000346,837.271382194337,0.0135271708277713,0.124253357292072,0.10886764850928,0.913307466839403,0.999991302521821
ENSMUSG00000000355,179.461052594651,0.0251084644655187,0.188004452273599,0.133552499219427,0.893756447713587,0.999991302521821
ENSMUSG00000000359,5.60003203745254,-0.237779991645751,0.825593590405186,-0.288010946801383,0.773338359216331,NA
ENSMUSG00000000365,1.4699008854276,-0.884323692639293,1.52052859173599,-0.581589650760633,0.560843115577235,NA
ENSMUSG00000000374,648.789576174422,0.0503528059072753,0.136191412113392,0.369720859237086,0.711590487981403,0.999991302521821
ENSMUSG00000000378,221.101448954248,0.0950990484148997,0.179578685120157,0.529567572851247,0.596411782208631,0.999991302521821
ENSMUSG00000000384,488.037822079638,-0.14962689426204,0.151426461384065,-0.988115900579222,0.323095889316391,0.999991302521821
ENSMUSG00000000385,106.34435140448,-0.129337461249707,0.253119754918528,-0.51097339791332,0.609369684377756,0.999991302521821
ENSMUSG00000000386,28.1327112295859,-0.123870190697939,0.429370191197215,-0.288492758084932,0.772969573196882,0.999991302521821
ENSMUSG00000000392,7.67061752078401,0.218337502890819,0.714092770865613,0.305755094854347,0.759791121131954,NA
ENSMUSG00000000399,1025.26989014633,0.0682979524119516,0.150466658950038,0.453907549277276,0.649895369731289,0.999991302521821
ENSMUSG00000000402,1.23429606995622,-0.0342568100691575,1.83020549955912,-0.0187174664688799,0.985066494468453,NA
ENSMUSG00000000409,11.2212997602311,0.643609843597808,0.626623389848369,1.027107915256,0.304369651958324,NA
ENSMUSG00000000416,8.93689523456387,-0.204301529525249,0.796630530102509,-0.256457067367177,0.797597927373676,NA
ENSMUSG00000000420,501.053881530971,0.10369960180157,0.152884458002215,0.678287401850015,0.497589484901791,0.999991302521821
ENSMUSG00000000439,212.694663667291,-0.0125304846660494,0.158924440784922,-0.078845548262821,0.937155474515872,0.999991302521821
ENSMUSG00000000440,96.265036959093,-0.148003018098819,0.23700266933433,-0.62447827492625,0.532313533526749,0.999991302521821
ENSMUSG00000000441,1352.09935255774,0.137497339941503,0.114619388239877,1.19959931782,0.230294991639921,0.999991302521821
ENSMUSG00000000486,15.9296417887837,-0.297887808784732,0.530830645590521,-0.561172967799076,0.57467962913601,NA
ENSMUSG00000000489,25.808982461275,-0.499048283662304,0.431706363834776,-1.15599010222907,0.247685205524981,0.999991302521821
ENSMUSG00000000530,55.4609930477258,-0.0584829719935417,0.291184728429339,-0.200844914872428,0.840819841453073,0.999991302521821
ENSMUSG00000000531,34.8078807604759,0.0245291052001099,0.386420882222711,0.0634776905922302,0.94938612373863,0.999991302521821
ENSMUSG00000000532,223.036169078314,-0.146208909181567,0.160444089661251,-0.911276379767314,0.362149768574609,0.999991302521821
ENSMUSG00000000538,564.199276619221,-0.0448708756395869,0.132740216426472,-0.338035275574843,0.73533660478885,0.999991302521821
ENSMUSG00000000552,151.260234015551,-0.0146591734896785,0.201682621155868,-0.0726843661871558,0.94205728961504,0.999991302521821
ENSMUSG00000000555,708.485161882997,0.0405411237365939,0.163448443999116,0.248036155895207,0.804106432336157,0.999991302521821
ENSMUSG00000000561,146.94841216995,0.148215897190721,0.21016094663378,0.705249474580054,0.480654997262468,0.999991302521821
ENSMUSG00000000563,2294.28287869351,0.0726426492275367,0.132201638319216,0.549483729181426,0.582673527648932,0.999991302521821
ENSMUSG00000000567,56.5031851635298,-0.297279752376316,0.298979226307087,-0.994315745773501,0.320069172302484,0.999991302521821
ENSMUSG00000000568,351.058558644252,-0.134809290933262,0.146101578277411,-0.922709340465113,0.356158696935086,0.999991302521821
ENSMUSG00000000579,15.4611835196053,0.0520426988643438,0.523145925198594,0.0994802718659953,0.920756950963505,NA
ENSMUSG00000000581,218.847133707051,0.00399614551774193,0.201450038176023,0.0198369062320563,0.984173476753819,0.999991302521821
ENSMUSG00000000594,1784.13551688315,0.0965987039815236,0.104798921777736,0.921752841946184,0.35665751068994,0.999991302521821
ENSMUSG00000000600,415.504200527396,0.0738533032358101,0.153324768757525,0.481678882246385,0.630034079981187,0.999991302521821
ENSMUSG00000000605,898.846871351985,0.134464251081054,0.113455894817707,1.18516760453128,0.235951185736986,0.999991302521821
ENSMUSG00000000628,67.2276779545164,-0.464414154378198,0.288926956651966,-1.60737564870979,0.107971988598703,0.999991302521821
ENSMUSG00000000631,3096.84986616767,-0.295833732526706,0.139422404712908,-2.12185217387315,0.0338501537240821,0.945803875990083
ENSMUSG00000000673,5454.52091289101,-0.0549157556536857,0.130878623650698,-0.419593010087349,0.674782795547195,0.999991302521821
ENSMUSG00000000682,32.1087330454826,0.145840141520678,0.359916525276461,0.405205460929181,0.685326491225245,0.999991302521821
ENSMUSG00000000686,1080.96788898759,0.164258350290145,0.156268371904076,1.05112984981359,0.293198956284211,0.999991302521821
ENSMUSG00000000690,1.39945767105402,-1.72321290344354,1.69215135662681,-1.01835624614494,0.308508687407368,NA
ENSMUSG00000000693,34.765722497472,0.351731351591625,0.361228972460881,0.973707477546573,0.330201803477586,0.999991302521821
ENSMUSG00000000708,1279.55667872063,0.20147408495686,0.142777108294455,1.41110915722815,0.158212430309823,0.999991302521821
ENSMUSG00000000711,909.432654366392,0.097463205835066,0.115622304073623,0.84294467763768,0.399259384871848,0.999991302521821
ENSMUSG00000000732,19.5813195314585,-0.76245648997057,0.473228855537732,-1.61117920229988,0.10714066946776,NA
ENSMUSG00000000738,601.454545170137,0.00333996675864793,0.131982846208726,0.0253060670730339,0.979810834657703,0.999991302521821
ENSMUSG00000000739,327.897044736186,-0.178224211068896,0.393556120890438,-0.45285589934583,0.650652508605435,0.999991302521821
ENSMUSG00000000740,1553.83629536612,0.185344132768766,0.109203658707049,1.69723372790991,0.0896524809167206,0.999991302521821
ENSMUSG00000000743,687.334980304283,0.0379735345466626,0.114641309288593,0.331237795366326,0.74046487349587,0.999991302521821
ENSMUSG00000000751,398.350264816641,-0.222201936455594,0.165218144330711,-1.34490032771958,0.178657424405767,0.999991302521821
ENSMUSG00000000753,6371.54841837459,0.0698858206549056,0.115508619537832,0.605026888335517,0.545161131036116,0.999991302521821
ENSMUSG00000000759,354.057356702475,-0.0666879820549001,0.157017403266351,-0.424717137512305,0.671042889286543,0.999991302521821
ENSMUSG00000000776,87.0966021341767,-0.290267894551486,0.245245507428761,-1.18358088429327,0.236579011032322,0.999991302521821
ENSMUSG00000000782,61.5618783220331,-0.176466150731322,0.285130016188653,-0.618897137138188,0.535984124618291,0.999991302521821
ENSMUSG00000000787,3337.63076077925,0.0362734039612776,0.18338093995105,0.197803566559098,0.843198755598135,0.999991302521821
ENSMUSG00000000791,18.5818694053611,0.715315048508952,0.667288827613921,1.07197216393801,0.283732535081262,NA
ENSMUSG00000000792,1.02089160837925,0.642770961289934,1.87828427003445,0.342211757583502,0.732191537552204,NA
ENSMUSG00000000794,1.94986153404612,0.581978971642142,1.51052851147717,0.385281685992817,0.700028728668665,NA
ENSMUSG00000000804,616.131342987458,0.0579136748042224,0.123397630897648,0.469325661950989,0.638836875142003,0.999991302521821
ENSMUSG00000000805,1.08685199032547,2.27183767031605,2.51084711395714,0.904809240549733,0.365566455405641,NA
ENSMUSG00000000811,121.095659533119,-0.0189936930950759,0.236348012327788,-0.0803632444716049,0.935948358984882,0.999991302521821
ENSMUSG00000000817,1.4592066051197,-0.0880549789525388,1.82121233824784,-0.0483496499025782,0.961437585893795,NA
ENSMUSG00000000823,621.018215460022,0.103753864316161,0.124882525962664,0.830811704971276,0.406080009232639,0.999991302521821
ENSMUSG00000000826,945.889312909507,0.130630138673126,0.105374049050084,1.23968035631845,0.21509364564727,0.999991302521821
ENSMUSG00000000827,338.43671384864,-0.0789951758145655,0.144351705724391,-0.547241027864195,0.584213152735035,0.999991302521821
ENSMUSG00000000838,276.365512389313,-0.150439964124186,0.180332231834864,-0.834237798720026,0.404146995065157,0.999991302521821
ENSMUSG00000000861,5.37937839893559,-0.209442582213088,0.931581736880811,-0.224824697523976,0.822115652035891,NA
ENSMUSG00000000876,1178.12727488045,0.106304719984098,0.117460480512694,0.905025413825116,0.36545192375044,0.999991302521821
ENSMUSG00000000881,243.510727242419,0.275151856986017,0.164521036913751,1.67244178706619,0.0944372378860082,0.999991302521821
ENSMUSG00000000884,16.9761711914778,-0.0289434548573352,0.492905903561043,-0.0587200409819208,0.953175096484271,NA
ENSMUSG00000000901,7.41591834114928,0.6423916292019,0.706938885524301,0.908694715138595,0.363511294598569,NA
ENSMUSG00000000902,271.85233702263,-0.206831769067038,0.160769043907747,-1.28651489142228,0.198263425137867,0.999991302521821
ENSMUSG00000000903,3.82599143726954,0.332403328744529,1.23288968386059,0.269613196619233,0.787457846771776,NA
ENSMUSG00000000915,837.1305421645,-0.374091354704757,0.176718175319262,-2.11688103970584,0.0342699452123191,0.945803875990083
ENSMUSG00000000916,136.613404572674,-0.166869478369611,0.222137154875856,-0.751200214402977,0.452532171207527,0.999991302521821
ENSMUSG00000000934,315.617529487489,0.0066448131996995,0.147648333694066,0.0450043223208183,0.964103863733064,0.999991302521821
ENSMUSG00000000942,1.87421758942859,1.00964757689357,1.50978794429592,0.668734692648785,0.503664732861069,NA
ENSMUSG00000000948,16.1827996535192,-0.256434693088749,0.472118700739785,-0.543157245597198,0.587021540851958,NA
ENSMUSG00000000957,538.441651195942,0.0990818538016214,0.176414541317277,0.56164221532864,0.574359811863291,0.999991302521821
ENSMUSG00000000958,53.803275723226,-0.0146294694396419,0.292319000903432,-0.0500462487707898,0.96008553328337,0.999991302521821
ENSMUSG00000000959,425.908818929913,0.0565293139353317,0.135914045802551,0.415919588012666,0.677468845495055,0.999991302521821
ENSMUSG00000000976,386.790919961939,-0.299338945698667,0.165707044959362,-1.80643463753806,0.0708504752346783,0.999991302521821
ENSMUSG00000000982,1.9265273368497,-0.172322531805354,1.38555454638833,-0.1243708031954,0.901021689511405,NA
ENSMUSG00000000983,1.33927703053311,-0.0417947202463895,1.69928921182419,-0.0245954131619083,0.980377677960922,NA
ENSMUSG00000001014,2.99369010941464,2.17282657176701,1.46533150235461,1.48282253420168,0.138121567354649,NA
ENSMUSG00000001016,178.854763795425,-0.130675799237984,0.181389377335513,-0.7204159425294,0.471268937045908,0.999991302521821
ENSMUSG00000001017,557.514306420952,0.11609403700667,0.134553082946333,0.862812166503645,0.388240748741095,0.999991302521821
ENSMUSG00000001018,156.760868912811,-0.0679744451533506,0.19283975599578,-0.352491864565718,0.724469418602254,0.999991302521821
ENSMUSG00000001025,27.7492012165477,-0.563733391401589,0.479026134270914,-1.17683222494656,0.239262477742007,0.999991302521821
ENSMUSG00000001029,22.5416215953555,0.164209430019406,0.43278673583067,0.379423435203555,0.704373450538179,NA
ENSMUSG00000001034,42.10452012954,-0.265246868917208,0.322777970360729,-0.8217626147806,0.411212014899001,0.999991302521821
ENSMUSG00000001036,196.88997187084,-0.0232843531729678,0.173822513945556,-0.133954760200171,0.893438348060617,0.999991302521821
ENSMUSG00000001039,4.2925273906899,-1.54055064040941,0.983875671002323,-1.56579808385746,0.117395894973219,NA
ENSMUSG00000001052,396.547934383614,-0.0610543851714702,0.133864893404074,-0.45608959615107,0.64832555122959,0.999991302521821
ENSMUSG00000001053,61.9928874525701,-0.159838144208711,0.2956140239479,-0.540698787134949,0.588715214615504,0.999991302521821
ENSMUSG00000001054,211.031631722045,-0.0100354250350795,0.159209611446365,-0.0630327839124224,0.949740398430689,0.999991302521821
ENSMUSG00000001056,124.272378411845,-0.309429867747916,0.234217997020659,-1.32111909282796,0.186461657804831,0.999991302521821
ENSMUSG00000001062,331.181374984443,0.00948341418810615,0.173881852804605,0.0545394130275507,0.956505408246952,0.999991302521821
ENSMUSG00000001065,593.908260848717,-0.18311782821742,0.191641373380354,-0.955523460239362,0.339313047215381,0.999991302521821
ENSMUSG00000001076,1.05348425506685,0.463221166007541,1.91307173596527,0.24213476018651,0.808675744700558,NA
ENSMUSG00000001082,54.6653001087771,0.131428332517927,0.286312500989844,0.459038051302513,0.646206841277533,0.999991302521821
ENSMUSG00000001089,395.907306705957,-0.142906883622748,0.134888128224798,-1.05944745103577,0.289396049164779,0.999991302521821
ENSMUSG00000001095,55.4165192482643,0.0382430592527543,0.414188835663167,0.0923324241502611,0.926433927646669,0.999991302521821
ENSMUSG00000001098,214.177560678296,0.137619710194076,0.160226599746745,0.858906763368868,0.390391957692586,0.999991302521821
ENSMUSG00000001100,1010.27940189233,0.0199528332797352,0.116978754937115,0.170568008613712,0.864563454665652,0.999991302521821
ENSMUSG00000001103,15.893547185233,-0.336535546215851,0.588398222916885,-0.571952009894817,0.567354487172241,NA
ENSMUSG00000001105,250.119601095539,0.171525233675645,0.210282499002517,0.815689534265959,0.414677726302356,0.999991302521821
ENSMUSG00000001119,247.109503868231,-0.417766005020635,0.288396939039251,-1.44857988580724,0.147454941748487,0.999991302521821
ENSMUSG00000001120,21.5234122238579,-0.389284900239074,0.423651145408873,-0.918880792505279,0.358157927493526,NA
ENSMUSG00000001123,3579.90833388941,-0.157101430825528,0.100003695121439,-1.57095625951373,0.116192809178956,0.999991302521821
ENSMUSG00000001127,987.506814607485,-0.111475863341266,0.11825504654834,-0.942673201652309,0.345848084670058,0.999991302521821
ENSMUSG00000001128,354.286557626748,-0.181203895156234,0.25405586142538,-0.713244300444751,0.475694597594954,0.999991302521821
ENSMUSG00000001131,16.0447187138964,-1.84920697175169,0.704220877396467,-2.62589058505094,0.00864225926826131,NA
ENSMUSG00000001134,113.72591806345,-0.176066471079245,0.213928580022155,-0.823015190681913,0.410499355002219,0.999991302521821
ENSMUSG00000001138,272.259991332433,0.00122974060569176,0.154708595770627,0.00794875423415384,0.993657878504409,0.999991302521821
ENSMUSG00000001143,213.474573793734,0.194635692008954,0.17376640424655,1.12009966974279,0.26267129136197,0.999991302521821
ENSMUSG00000001150,595.722646190369,0.0323812522357549,0.126948204670856,0.255074518932434,0.798665544297271,0.999991302521821
ENSMUSG00000001151,472.21910011634,0.00840575515064949,0.164814717330146,0.0510012411926275,0.959324531508421,0.999991302521821
ENSMUSG00000001155,5421.38290483274,-0.136597382699278,0.189639427966156,-0.720300541739959,0.471339971273777,0.999991302521821
ENSMUSG00000001156,113.594442317072,0.0269038602924938,0.24687222272173,0.108978887927863,0.913219235580432,0.999991302521821
ENSMUSG00000001157,146.899612898068,0.0868332780146178,0.201063377045419,0.431870185861857,0.66583576478336,0.999991302521821
ENSMUSG00000001158,95.4819623162423,-0.0693925241065862,0.231507186784806,-0.299742418670955,0.764373639972205,0.999991302521821
ENSMUSG00000001166,16.2599761843996,0.580766041865648,0.504469988020638,1.1512400254857,0.249633502948443,NA
ENSMUSG00000001173,139.807779637839,-0.25412869848057,0.215561573333494,-1.17891465788946,0.238432160399084,0.999991302521821
ENSMUSG00000001175,1827.44925181269,0.0539752128786832,0.145997932879556,0.369698473218871,0.711607169519518,0.999991302521821
ENSMUSG00000001211,2703.11147276664,0.0575073028012524,0.109390932909731,0.525704473593871,0.599093555066325,0.999991302521821
ENSMUSG00000001225,1.64232034204385,4.78722194550856,2.1674466944382,2.208691894381,0.0271960786056662,NA
ENSMUSG00000001227,96.2509823684806,-0.398546543994321,0.248537620344782,-1.60356626671423,0.108809691372403,0.999991302521821
ENSMUSG00000001228,26.0574670134712,-0.319931642051257,1.05962977780623,-0.301927756988498,0.762707135596734,0.999991302521821
ENSMUSG00000001229,1063.38132350645,-0.191064866814921,0.13069290616734,-1.46193754824214,0.143758324383067,0.999991302521821
ENSMUSG00000001240,75.2138460946979,-0.102188748170234,0.246896581793206,-0.413892924025269,0.678952526240257,0.999991302521821
ENSMUSG00000001247,2130.00233657682,-0.0830968237996209,0.116504178619303,-0.713251874605752,0.475689911545862,0.999991302521821
ENSMUSG00000001248,312.285879545849,-0.188114297190099,0.175640326098706,-1.07101997228349,0.28416044943748,0.999991302521821
ENSMUSG00000001249,5055.83645045219,-0.0235477876413016,0.118690778122334,-0.198396101313204,0.842735167522822,0.999991302521821
ENSMUSG00000001270,64.4316977898782,0.235331490710871,0.323091313384924,0.728374552213673,0.466384336660584,0.999991302521821
ENSMUSG00000001280,759.818132900709,0.102837633543062,0.140732998977207,0.730728644244394,0.464944915766743,0.999991302521821
ENSMUSG00000001281,20.2952092898924,0.644344140666019,0.451930679850291,1.42575879309515,0.153937979173556,NA
ENSMUSG00000001285,164.815231854448,-0.324456354618737,0.188739784805384,-1.71906710052305,0.0856021545115967,0.999991302521821
ENSMUSG00000001288,121.751820779607,-0.0676886698852662,0.209893979289952,-0.322489811829046,0.747081654822494,0.999991302521821
ENSMUSG00000001289,411.178849721306,0.0170449772668206,0.151607601129177,0.112428249902177,0.910483857137801,0.999991302521821
ENSMUSG00000001300,63.1272347379713,0.330205124950577,0.275557245368496,1.19831770167756,0.230793357813438,0.999991302521821
ENSMUSG00000001305,89.1352822310388,0.0615316623979669,0.238845118880539,0.257621603013552,0.796698955556944,0.999991302521821
ENSMUSG00000001313,93.2736923232192,-0.0818132798794641,0.237477390302328,-0.344509764804595,0.730462953737837,0.999991302521821
ENSMUSG00000001323,1179.49009779642,-0.00808781711185359,0.139447540733501,-0.0579989942404956,0.95374942965969,0.999991302521821
ENSMUSG00000001333,1.42138103073933,-0.171121285033495,1.60533317708547,-0.106595495238049,0.915109892502748,NA
ENSMUSG00000001334,8.45392511107516,-0.144659938329105,0.763148143620491,-0.189556823977605,0.849656423164172,NA
ENSMUSG00000001348,1043.41845207945,0.128485269800256,0.138628283640944,0.926833012901181,0.354013241584608,0.999991302521821
ENSMUSG00000001349,3.32805336957795,0.338323070373305,1.16263631189509,0.290996476638373,0.77105401419968,NA
ENSMUSG00000001366,811.274331789065,0.0635429118174675,0.121797505132893,0.521709469731223,0.601872630278162,0.999991302521821
ENSMUSG00000001376,218.508017646137,0.116317166716634,0.172932131306014,0.672617435743062,0.501190706331885,0.999991302521821
ENSMUSG00000001380,368.856513676552,0.0714262500320011,0.161137759968738,0.443262026516059,0.657576219018962,0.999991302521821
ENSMUSG00000001383,186.968192232375,0.105686140585782,0.171779612739798,0.615242629204607,0.538394499139105,0.999991302521821
ENSMUSG00000001403,7.93736123823749,-0.812291396323872,0.86165631488085,-0.942709270849127,0.345829630054752,NA
ENSMUSG00000001415,699.124851137928,0.00204471718399412,0.121258145667233,0.0168625140417817,0.986546297973522,0.999991302521821
ENSMUSG00000001416,911.164074502216,-0.0776355767203289,0.129556990526273,-0.599238809152369,0.549013646349134,0.999991302521821
ENSMUSG00000001418,522.020859133184,0.100839511355329,0.122898401996703,0.820511167899759,0.411924765374209,0.999991302521821
ENSMUSG00000001419,584.25333676463,-0.0737900993295922,0.143438404842585,-0.514437534428612,0.606946122687731,0.999991302521821
ENSMUSG00000001420,40.1242074376755,0.00881476903260797,0.342571483378178,0.0257311815498578,0.979471752805682,0.999991302521821
ENSMUSG00000001424,2874.17427586771,0.0903891924159101,0.11188920136023,0.807845541098285,0.419179504810579,0.999991302521821
ENSMUSG00000001435,18914.9948512314,0.0302023666522728,0.111231017481376,0.271528278138152,0.785984753532878,0.999991302521821
ENSMUSG00000001436,116.736171761542,0.163965670108445,0.251182043279793,0.652776241356563,0.513900542550056,0.999991302521821
ENSMUSG00000001440,1586.5739049569,0.0453332700871787,0.129429976673512,0.350253250848775,0.726148646201086,0.999991302521821
ENSMUSG00000001441,391.154119381999,0.133897242208084,0.142209346306058,0.941550226381848,0.346422962951614,0.999991302521821
ENSMUSG00000001444,3.00300004535847,0.966799912004269,1.29025582266915,0.749308699110734,0.453671165822985,NA
ENSMUSG00000001445,384.556885818718,0.112298129566007,0.16356200346535,0.686578344522403,0.492348478828896,0.999991302521821
ENSMUSG00000001467,2260.2993663868,0.114537026066351,0.352343941533002,0.32507164893489,0.745126845569035,0.999991302521821
ENSMUSG00000001472,2427.20835649786,-0.0252477285984145,0.0923164543329529,-0.27349109951033,0.784475733210279,0.999991302521821
ENSMUSG00000001473,84.9346465376508,-0.547201965271146,0.266705876024193,-2.05170569703349,0.0401982727593288,0.999991302521821
ENSMUSG00000001482,568.3329372118,-0.0208029387421999,0.147986172094014,-0.140573530944391,0.888206859809173,0.999991302521821
ENSMUSG00000001506,762.32267781197,-2.35766412574554,0.930144765663665,-2.53472815499137,0.0112534617966174,0.62524233742006
ENSMUSG00000001507,170.283922201709,0.150411615320734,0.196810640166737,0.76424534361204,0.444721049748454,0.999991302521821
ENSMUSG00000001517,12.5058339185862,-0.532689744264849,0.721255776448963,-0.738558721688855,0.460174997348266,NA
ENSMUSG00000001518,137.753132320792,-0.128257187894133,0.22784701380795,-0.562909233483481,0.573496692394577,0.999991302521821
ENSMUSG00000001521,28.2045755726522,-0.104668960374716,0.372259403295866,-0.281172105924016,0.778578398226071,0.999991302521821
ENSMUSG00000001524,148.313349053261,-0.156993887532907,0.181265855553412,-0.866097407333544,0.386436746875763,0.999991302521821
ENSMUSG00000001525,738.528474368093,-0.000538724099402787,0.154814427402737,-0.0034798055222679,0.997223522502603,0.999991302521821
ENSMUSG00000001542,811.504904113354,0.0485342205208319,0.187189976320743,0.259277881619421,0.79542084394158,0.999991302521821
ENSMUSG00000001552,955.13469361986,-0.171328638731947,0.139954466328727,-1.22417414196363,0.220886541589786,0.999991302521821
ENSMUSG00000001555,20.4808391930412,-1.12524697082181,0.52215715941882,-2.1549967294794,0.0311620901486717,NA
ENSMUSG00000001569,376.376826008991,0.0392818768826336,0.14715066186571,0.266950052310892,0.789507618333429,0.999991302521821
ENSMUSG00000001576,867.31580427606,0.0338917705618093,0.128470781572652,0.263809172380905,0.791926966349625,0.999991302521821
ENSMUSG00000001583,1.94297273691449,1.12355727177399,1.54046183674274,0.729363912156183,0.465779086621284,NA
